1,18
1,151
1,794
1,40
1,77
1,515
1,422
1,769
1,361
1,62
1,318
1,102
1,216
1,500
1,89
1,174
1,161
1,396
1,453
1,293
1,223
1,310
1,229
1,505
1,312
1,348
1,519
2,18
2,151
2,424
2,41
2,162
2,176
2,322
2,474
2,515
2,977
2,29
2,853
2,224
2,263
2,361
2,326
2,115
2,679
2,688
2,97
2,358
2,481
2,935
2,879
2,214
2,299
2,505
2,490
2,913
2,687
2,784
2,579
2,957
2,800
5,794
5,328
5,46
5,412
5,367
5,769
5,855
5,287
5,498
5,737
5,81
5,118
5,326
5,334
5,533
5,886
5,766
5,387
5,879
5,193
5,200
5,310
5,297
5,951
5,461
5,806
12,151
12,163
12,795
12,77
12,144
12,162
12,176
12,429
12,474
12,515
12,422
12,37
12,184
12,185
12,240
12,246
12,20
12,150
12,413
12,502
12,703
12,15
12,237
12,257
12,498
12,532
12,175
12,38
12,100
12,118
12,318
12,136
12,117
12,111
12,325
12,334
12,533
12,700
12,722
12,115
12,354
12,355
12,301
12,674
12,675
12,941
12,167
12,145
12,891
12,389
12,834
12,265
12,267
12,402
12,748
12,863
12,266
12,440
12,448
12,416
12,431
12,445
12,453
12,202
12,209
12,921
12,952
12,250
12,505
12,928
12,524
12,527
12,307
12,917
12,285
12,955
12,784
12,567
12,363
12,543
12,623
12,711
12,751
12,790
18,163
18,424
18,144
18,162
18,322
18,515
18,46
18,152
18,422
18,446
18,412
18,846
18,366
18,232
18,150
18,769
18,974
18,15
18,262
18,532
18,741
18,275
18,361
18,175
18,126
18,319
18,325
18,326
18,852
18,679
18,681
18,245
18,247
18,290
18,301
18,666
18,682
18,684
18,317
18,479
18,918
18,141
18,161
18,888
18,389
18,834
18,218
18,426
18,801
18,810
18,859
18,871
18,910
18,922
18,407
18,953
18,244
18,250
18,483
18,505
18,894
18,946
18,912
18,541
18,285
18,535
18,353
18,438
18,600
18,609
18,514
18,519
18,725
18,740
151,163
151,794
151,795
151,424
151,4
151,6
151,28
151,40
151,77
151,144
151,162
151,171
151,176
151,322
151,328
151,474
151,515
151,977
151,51
151,422
151,412
151,366
151,377
151,30
151,43
151,185
151,232
151,240
151,369
151,373
151,29
151,39
151,61
151,72
151,150
151,323
151,413
151,703
151,853
151,855
151,237
151,257
151,263
151,498
151,737
151,17
151,26
151,361
151,423
151,837
151,65
151,175
151,421
151,100
151,67
151,84
151,98
151,110
151,114
151,132
151,319
151,68
151,91
151,102
151,136
151,117
151,95
151,111
151,116
151,154
151,216
151,320
151,418
151,501
151,533
151,696
151,710
151,717
151,719
151,729
151,354
151,673
151,681
151,705
151,245
151,76
151,99
151,80
151,241
151,301
151,684
151,704
151,948
151,113
151,83
151,87
151,89
151,259
151,335
151,479
151,746
151,918
151,941
151,139
151,143
151,167
151,174
151,178
151,180
151,506
151,145
151,155
151,159
151,433
151,845
151,858
151,389
151,267
151,286
151,766
151,807
151,816
151,909
151,910
151,922
151,966
151,967
151,266
151,177
151,745
151,183
151,272
151,387
151,440
