id,Community
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,2
61,2
62,2
63,2
64,2
65,2
66,3
67,5
68,5
69,5
70,6
71,2
72,6
73,3
74,3
75,8
76,3
77,3
78,6
79,3
80,5
81,5
82,5
83,5
84,5
85,5
86,5
87,5
88,5
89,5
90,5
91,5
92,6
93,6
94,5
95,6
96,5
97,5
98,5
99,3
100,3
101,3
102,5
103,5
104,3
105,5
106,5
107,5
108,3
109,6
110,5
111,3
112,5
113,5
114,5
115,5
116,3
117,5
118,5
119,3
120,5
121,5
122,5
123,6
124,5
125,5
126,5
127,5
128,5
129,5
130,5
131,5
132,5
133,3
134,6
135,5
136,5
137,6
138,6
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,2
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,9
182,9
183,9
184,9
185,9
186,9
187,9
188,9
189,9
190,9
191,9
192,9
193,9
194,9
195,9
196,9
197,9
198,9
199,9
200,9
201,1
202,9
203,9
204,9
205,8
206,8
207,8
208,8
209,8
210,8
211,9
212,8
213,8
214,8
215,8
216,8
217,8
218,8
219,6
220,8
221,8
222,8
223,8
224,8
225,8
226,3
227,3
228,8
229,3
230,8
231,8
232,8
233,8
234,8
235,8
236,3
237,8
238,8
239,8
240,3
241,3
242,8
243,8
244,8
245,8
246,8
247,3
248,8
249,8
250,3
251,8
252,8
253,3
254,8
255,8
256,3
257,8
258,8
259,3
260,8
261,8
262,8
263,3
264,8
265,8
266,8
267,8
268,8
