id,Community
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,3
67,3
68,3
69,3
70,1
71,2
72,1
73,3
74,3
75,7
76,3
77,3
78,1
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,1
93,1
94,3
95,1
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,6
105,3
106,3
107,3
108,3
109,1
110,3
111,3
112,3
113,3
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,3
122,3
123,1
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,3
134,1
135,3
136,3
137,1
138,1
139,1
140,1
141,1
142,2
143,1
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,2
152,1
153,2
154,2
155,2
156,2
157,2
158,2
159,2
160,1
161,2
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,7
210,2
211,2
212,2
213,7
214,7
215,7
216,7
217,7
218,7
219,7
220,7
221,7
222,7
223,7
224,7
225,7
226,7
227,7
228,7
229,7
230,7
231,7
232,7
233,7
234,7
235,7
236,7
237,7
238,7
239,7
240,7
241,7
242,7
243,7
244,7
245,7
246,7
247,7
248,7
249,7
250,7
251,7
252,7
253,7
254,7
255,7
256,5
257,7
258,7
259,3
260,7
261,2
262,7
263,7
264,7
265,7
266,7
267,7
268,7
269,7
270,3
271,2
272,2
273,5
274,5
275,7
276,7
277,7
278,7
279,7
280,7
281,7
282,7
283,2
284,7
285,7
286,7
287,7
288,7
289,7
290,7
291,7
292,7
293,7
294,7
295,7
296,7
297,7
298,7
299,7
300,7
301,7
302,7
303,7
304,7
305,7
306,7
307,7
308,7
309,7
310,7
311,7
312,7
313,7
314,7
315,7
316,7
317,3
318,3
319,3
320,3
321,3
322,3
323,3
324,4
325,3
326,3
327,3
328,3
329,3
330,3
331,3
332,3
333,6
334,3
335,3
336,1
337,1
338,8
339,3
340,2
341,3
342,8
343,8
344,8
345,8
346,8
347,8
348,8
349,8
350,8
351,8
352,8
353,8
354,3
355,3
356,5
357,3
358,3
359,3
360,3
361,3
362,3
363,3
364,3
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,2
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,2
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,2
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,6
471,6
472,3
473,6
474,6
475,7
476,5
477,7
478,7
479,3
480,7
481,7
482,7
483,7
484,7
485,1
486,7
487,7
488,7
489,3
490,7
491,5
492,5
493,5
494,5
495,5
496,7
497,5
498,3
499,7
500,3
501,7
502,5
503,6
504,3
505,6
506,6
507,6
508,6
509,7
510,7
511,7
512,6
513,7
514,6
515,6
516,7
517,6
518,3
519,6
520,6
521,6
522,7
523,6
524,7
525,3
526,3
527,7
528,6
529,7
530,6
531,5
532,6
533,6
534,6
535,6
536,6
537,6
538,6
539,6
540,6
541,6
542,6
543,6
544,6
545,6
546,6
547,6
548,6
549,6
550,6
551,6
552,6
553,7
554,6
555,6
556,6
557,6
558,6
559,6
560,6
561,6
562,6
563,8
564,6
565,5
566,6
567,6
568,7
569,6
570,6
571,6
572,6
573,6
574,6
575,6
576,6
577,6
578,5
579,6
580,6
581,6
582,6
583,6
584,6
585,6
586,6
587,6
588,6
589,6
590,6
591,6
592,6
593,6
594,6
595,6
596,6
597,6
598,6
599,6
600,6
601,6
602,6
