id,Community,B
1,0,-0.07
2,2,-0.23
5,1,-0.2
12,8,1.38
18,1,0.83
151,6,3.78
163,4,6.24
794,2,5.46
795,3,3.48
21,0,-0.7
424,4,4.01
3,6,-0.66
8,1,0.7
337,3,-0.78
4,1,0.33
6,8,-0.35
9,6,-0.66
11,4,1.14
14,0,-0.11
16,5,-0.34
19,5,0.34
27,2,-0.67
28,4,0.5
40,2,0.03
41,4,0.16
77,8,2.37
144,3,2.58
162,2,4.93
171,4,3.99
176,3,4.18
322,2,2.8
328,4,0.72
429,4,1.99
474,8,3.17
515,1,6.54
802,6,2.9
977,4,2.27
7,2,-0.43
22,6,-0.66
24,5,1.25
46,8,0.1
51,2,-0.07
152,8,3.84
422,6,5.33
446,2,1.4
37,5,0.84
158,3,0.62
412,2,2.2
839,7,-0.43
846,2,-0.0
10,6,-0.57
366,2,1.23
370,0,0.26
377,2,1.1
30,5,-0.11
43,4,-0.12
184,8,0.07
185,2,0.7
232,2,2.1
240,3,3.09
246,2,0.37
369,6,1.08
373,4,0.64
33,8,0.01
36,7,-0.46
13,1,1.02
20,4,0.5
23,4,-0.52
29,2,-0.7
34,1,-0.58
39,5,0.12
42,6,-0.28
52,8,0.42
58,3,0.17
61,8,-0.25
63,2,-0.67
72,4,1.2
150,5,6.63
160,0,1.48
323,2,1.5
367,4,0.81
413,2,3.5
502,8,1.51
703,7,2.58
769,4,1.79
819,3,0.65
853,1,1.04
855,4,1.57
974,2,-0.1
976,1,-0.1
15,6,0.25
224,1,2.03
237,6,1.42
257,2,1.56
262,8,1.51
263,0,4.41
287,8,0.64
498,4,3.06
532,8,6.02
735,4,-0.01
737,7,2.27
741,5,0.84
911,6,0.2
17,6,-0.45
26,2,-0.6
275,2,0.9
336,6,-0.52
360,0,4.41
361,2,1.83
423,4,0.61
32,2,-0.7
837,8,1.32
25,6,-0.52
31,7,-0.35
57,4,-0.57
59,7,-0.29
60,6,-0.38
65,1,-0.52
175,2,3.4
375,2,-0.17
964,7,-0.26
62,4,-0.57
35,4,-0.57
44,4,-0.09
47,1,-0.6
38,6,-0.66
421,3,3.23
970,2,-0.03
48,6,-0.61
50,4,-0.6
53,0,-0.67
55,8,-0.67
45,4,-0.54
764,8,-0.57
49,4,-0.49
54,0,-0.56
64,6,-0.54
56,3,-0.64
66,4,-0.52
79,8,0.74
100,2,-0.17
101,2,-0.7
327,2,0.07
359,2,-0.77
67,0,0.0
81,3,0.82
82,0,-0.56
84,7,0.25
94,3,-0.17
98,6,-0.07
105,3,-0.05
106,2,-0.13
107,2,-0.3
110,8,-0.22
112,2,0.2
114,2,-0.27
118,0,0.04
126,2,-0.1
132,5,0.12
318,7,1.67
319,5,2.27
472,4,-0.12
68,7,0.02
91,1,-0.12
102,4,0.02
121,0,0.07
131,3,-0.19
135,4,-0.12
136,6,1.15
699,2,0.07
69,3,-0.14
90,5,0.42
96,6,0.01
117,8,-0.15
125,3,-0.03
70,4,-0.54
78,4,-0.49
95,2,-0.47
109,7,0.05
123,4,0.64
134,2,-0.73
138,0,-0.11
71,5,-0.75
74,0,0.96
111,3,1.71
116,0,1.96
154,3,2.33
216,7,0.28
219,1,-0.6
251,4,-0.38
320,1,1.07
325,7,1.7
326,2,1.43
334,0,1.41
368,1,-0.55
374,7,0.45
418,1,2.34
457,4,0.95
501,5,1.67
521,8,0.32
533,2,2.93
599,0,1.04
696,2,0.57
700,2,-0.07
709,8,-0.03
710,8,0.01
714,8,0.36
717,4,-0.09
719,3,0.56
720,0,0.7
722,7,0.25
724,6,0.36
728,5,1.67
729,4,-0.04
732,5,1.86
734,8,-0.38
852,8,1.12
905,5,2.73
950,1,1.81
73,1,-0.68
500,2,-0.43
115,2,0.47
122,6,0.32
127,5,-0.34
133,4,-0.15
354,1,1.07
673,4,0.41
676,4,0.41
679,7,1.19
681,2,0.6
688,5,0.19
691,5,-0.15
705,1,0.19
706,8,0.1
713,4,-0.6
75,7,-0.41
222,8,0.26
245,2,1.03
295,3,0.23
510,2,-0.4
954,2,-0.77
956,0,-0.52
76,0,-0.04
85,2,-0.3
99,2,0.03
119,3,-0.73
355,0,-0.52
727,1,-0.36
80,4,0.16
241,1,-0.18
247,4,0.38
290,2,0.6
301,4,2.07
305,8,0.23
364,6,-0.16
371,5,0.46
666,6,0.53
668,7,-0.15
671,2,0.73
682,0,0.11
683,7,0.33
