id,Community,B
1,0,-0.18
2,1,0.04
5,3,-0.33
12,11,1.34
18,3,0.94
151,3,4.05
163,1,5.65
794,9,5.1
795,6,3.52
21,9,-0.45
424,0,4.47
3,6,-0.67
8,5,0.52
337,1,-0.61
4,1,0.29
6,11,-0.27
9,4,-0.62
11,6,1.42
14,10,-0.25
16,1,-0.36
19,2,0.13
27,3,-0.57
28,3,0.45
40,10,0.16
41,7,0.03
77,8,2.52
144,2,3.14
162,3,4.91
171,0,4.16
176,6,3.99
322,4,2.63
328,1,0.85
429,7,2.5
474,5,2.46
515,4,6.34
802,5,3.47
977,0,2.79
7,10,-0.4
22,8,-0.85
24,11,1.09
46,2,0.03
51,0,0.13
152,6,3.78
422,1,5.57
446,2,1.88
37,0,0.56
158,9,0.72
412,6,2.48
839,1,-0.44
846,3,0.08
10,1,-0.49
366,7,1.42
370,0,0.16
377,6,1.33
30,6,-0.2
43,6,-0.14
184,4,0.02
185,1,0.62
232,6,2.16
240,10,4.4
246,7,0.79
369,5,1.36
373,5,0.69
33,3,-0.06
36,11,-0.64
13,5,0.88
20,3,0.43
23,1,-0.44
29,2,-0.72
34,3,-0.62
39,5,-0.13
42,0,-0.3
52,6,0.39
58,5,0.18
61,10,-0.32
63,7,-0.48
72,0,1.26
150,0,4.81
160,1,0.9
323,8,1.82
367,11,1.03
413,3,3.3
502,2,1.53
703,11,2.92
769,8,2.33
819,7,0.73
853,3,0.91
855,4,1.47
974,6,0.01
976,6,-0.08
15,1,0.24
224,2,2.73
237,6,1.92
257,4,1.64
262,7,1.6
263,6,3.19
287,10,0.64
498,6,3.19
532,5,5.52
735,11,0.14
737,1,1.83
741,3,0.43
911,6,0.33
17,4,-0.4
26,8,-0.63
275,1,1.15
336,9,-0.31
360,9,3.0
361,2,2.22
423,10,0.71
32,2,-0.76
837,2,1.5
25,1,-0.51
31,9,-0.17
57,11,-0.68
59,6,-0.38
60,11,-0.39
65,6,-0.58
175,11,3.83
375,5,-0.13
964,4,-0.35
62,1,-0.49
35,10,-0.69
44,5,-0.13
47,0,-0.6
38,0,-0.67
421,11,3.8
970,2,-0.07
48,6,-0.61
50,0,-0.7
53,10,-0.84
55,0,-0.67
45,7,-0.57
764,2,-0.69
49,7,-0.57
54,1,-0.46
64,7,-0.6
56,7,-0.6
66,5,-0.69
79,0,0.65
100,7,0.03
101,6,-0.58
327,3,0.13
359,6,-0.64
67,4,-0.15
81,8,1.04
82,9,-0.36
84,10,0.3
94,8,-0.11
98,7,-0.03
105,6,-0.08
106,7,0.15
107,4,-0.13
110,7,-0.03
112,4,0.26
114,8,-0.21
118,11,-0.08
126,10,0.05
132,10,-0.1
318,1,1.5
319,8,1.91
472,3,-0.17
68,10,-0.1
91,0,-0.05
102,0,0.07
121,0,-0.02
131,2,-0.28
135,3,-0.22
136,3,1.1
699,5,0.01
69,5,-0.21
90,1,0.14
96,0,0.28
117,5,-0.35
125,1,0.04
70,8,-0.72
78,0,-0.54
95,2,-0.31
109,6,0.01
123,7,0.7
134,11,-0.71
138,1,-0.18
71,7,-0.75
74,3,0.53
111,5,1.5
116,6,1.27
154,8,2.71
216,5,0.24
219,2,-0.79
251,11,-0.39
320,1,1.02
325,11,2.07
326,0,1.69
334,4,0.98
368,10,-0.73
374,8,0.27
418,8,2.68
457,0,1.05
501,11,1.15
521,4,0.19
533,6,3.22
599,6,0.83
696,0,0.74
700,0,0.04
709,11,-0.01
710,0,0.07
714,10,0.56
717,9,0.06
719,1,0.52
720,1,0.24
722,0,0.25
724,0,0.31
728,6,1.04
729,1,0.02
732,1,1.07
734,0,-0.3
852,0,1.08
905,4,1.77
950,1,1.5
73,0,-0.7
500,0,-0.18
115,3,0.34
122,11,0.49
127,10,-0.55
133,0,-0.12
354,8,1.24
673,3,0.4
676,8,0.47
679,3,1.02
681,7,0.67
688,0,-0.09
691,1,-0.29
705,2,0.2
706,10,0.23
713,3,-0.68
75,5,-0.58
222,0,0.31
245,10,1.97
295,5,0.18
510,1,-0.29
954,5,-0.8
956,8,-0.66
76,9,0.16
85,10,-0.18
99,6,0.06
119,6,-0.67
355,11,-0.49
727,2,-0.45
80,5,0.07
241,6,-0.05
247,4,0.39
290,3,0.59
301,10,2.85
305,4,0.17
364,6,0.01
371,3,0.13
666,4,0.63
668,5,-0.38
671,6,0.89
682,7,0.0
683,11,0.46
684,3,0.16
698,0,0.1
704,4,-0.6
707,7,-0.39
948,7,1.27
365,4,-0.62
130,10,-0.77
113,10,-0.62
497,4,0.46
83,6,-0.64
86,4,-0.62
87,6,-0.7
88,8,-0.53
89,3,-0.33
124,0,-0.48
708,5,-0.46
731,3,-0.59
97,3,-0.08
317,9,0.56
93,6,-0.5
92,4,-0.6
137,11,-0.71
259,0,1.9
494,6,-0.08
689,0,-0.67
693,7,-0.51
270,5,-0.8
104,11,-0.71
513,9,-0.01
108,10,-0.8
358,2,-0.72
339,0,-0.57
335,6,-0.2
481,0,1.57
672,1,-0.34
674,11,0.18
675,7,-0.06
678,10,0.49
120,8,-0.79
129,4,-0.65
128,8,-0.72
479,6,0.8
746,7,1.78
754,4,1.13
756,9,1.12
918,0,2.79
941,9,0.82
450,0,-0.33
139,10,-0.51
140,10,-0.4
141,10,-0.51
143,1,-0.34
165,6,-0.05
167,0,-0.21
170,7,0.61
174,7,0.06
178,9,-0.2
179,5,-0.3
180,1,-0.31
142,0,-0.79
147,7,-0.27
415,7,-0.3
419,1,0.67
506,5,0.24
145,11,0.3
155,5,-0.41
159,8,-0.69
161,10,1.08
396,11,1.34
408,8,0.5
433,7,0.06
813,10,0.42
845,7,1.06
851,10,1.08
858,3,0.37
860,3,0.26
886,8,0.82
888,1,0.87
891,4,1.15
146,5,-0.75
149,3,-0.51
148,1,0.02
156,1,-0.31
389,10,1.78
834,5,0.94
841,1,-0.51
848,1,-0.18
153,8,-0.76
157,7,-0.63
166,0,-0.6
217,5,-0.24
218,3,0.08
265,10,0.42
267,0,0.77
268,6,0.21
283,6,-0.05
286,5,1.53
379,6,-0.5
382,9,0.06
388,7,-0.36
399,4,0.24
402,2,0.44
420,6,1.07
426,2,1.91
427,8,0.37
437,2,-0.31
460,7,0.18
530,5,0.07
544,2,-0.0
680,1,-0.06
718,7,-0.51
748,0,0.16
766,5,0.6
767,4,-0.01
796,4,0.34
798,2,-0.59
801,6,-0.2
807,11,-0.3
810,11,-0.27
816,0,-0.12
820,7,-0.6
832,2,-0.31
849,10,-0.47
859,3,0.96
863,11,0.46
871,0,1.11
909,5,0.97
910,3,1.63
915,2,-0.21
922,6,1.22
966,4,-0.3
967,1,-0.36
968,1,-0.41
973,11,-0.55
975,0,-0.51
266,0,1.11
271,4,-0.38
255,10,1.34
383,11,0.55
390,0,-0.45
398,6,-0.02
935,6,0.12
164,3,-0.17
177,9,-0.5
191,6,-0.11
742,6,-0.41
743,0,-0.51
745,3,-0.33
929,4,0.44
183,3,-0.54
272,6,-0.32
387,7,0.37
403,7,0.06
409,3,0.18
411,7,-0.03
432,7,-0.54
440,5,0.49
443,6,0.3
448,6,0.65
456,4,0.49
168,4,-0.5
393,7,0.12
406,10,0.08
414,11,0.24
169,0,-0.79
416,2,-0.65
873,4,-0.13
879,6,0.63
172,6,-0.67
173,2,-0.62
442,2,-0.79
201,7,0.12
205,5,0.13
378,10,-0.73
386,0,-0.09
405,7,0.79
407,5,0.24
425,6,-0.08
431,0,-0.09
439,11,0.59
445,10,0.27
447,10,0.9
453,1,0.07
455,5,-0.24
459,10,-0.69
471,0,0.77
517,2,2.32
702,4,-0.06
181,1,-0.16
188,0,-0.21
189,1,-0.51
194,5,-0.55
198,5,-0.52
856,0,-0.33
182,8,-0.82
190,10,-0.73
193,10,-0.69
195,2,-0.14
187,3,-0.76
204,3,-0.57
186,1,-0.18
196,10,-0.58
200,1,-0.46
857,7,-0.69
192,2,-0.65
202,0,-0.45
203,9,-0.38
197,1,-0.51
199,1,-0.61
210,1,0.49
736,10,-0.88
206,1,-0.64
207,1,-0.56
208,0,-0.7
212,11,-0.83
907,4,-0.62
209,0,-0.48
281,0,-0.36
282,3,-0.41
288,3,-0.51
293,10,-0.18
300,7,0.33
311,5,-0.24
516,1,-0.34
908,1,-0.56
921,4,-0.1
211,11,-0.8
213,11,-0.8
214,1,-0.56
215,2,0.23
221,10,-0.99
264,0,0.62
952,4,-0.2
953,8,1.01
244,3,-0.22
963,1,-0.44
959,9,-0.41
225,6,-0.32
480,6,0.57
568,11,-0.52
223,6,-0.61
239,11,-0.42
228,0,-0.7
233,6,-0.58
243,2,-0.76
254,4,-0.45
258,3,-0.59
298,2,-0.45
303,8,-0.79
310,0,0.19
226,11,3.14
229,8,-0.66
230,9,-0.2
231,6,0.04
236,5,-0.55
238,1,0.52
250,1,2.45
260,0,0.04
273,3,-0.73
274,6,-0.61
277,5,-0.24
279,10,-0.8
297,6,0.98
299,8,-0.53
308,8,0.27
329,10,-0.62
357,0,0.95
483,3,1.63
484,7,0.64
485,0,-0.27
486,10,2.71
505,7,7.34
667,5,0.74
685,10,-0.77
686,1,-0.31
692,6,-0.44
697,8,-0.63
875,10,-0.18
876,11,-0.11
880,9,0.51
881,4,0.07
