id,Community,B
1,0,-0.16
2,1,-0.01
5,9,-0.28
12,6,1.11
18,1,1.3
151,2,4.13
163,6,5.93
794,0,5.63
795,2,3.2
21,3,-0.64
424,9,4.7
3,7,-0.75
8,8,0.62
337,1,-0.87
4,5,0.37
6,9,-0.31
9,3,-0.7
11,2,1.19
14,7,-0.27
16,10,-0.38
19,9,-0.0
27,3,-0.5
28,6,0.5
40,1,0.25
41,10,0.11
77,9,2.33
144,1,3.59
162,8,5.26
171,2,4.24
176,6,3.71
322,1,3.93
328,0,1.04
429,1,3.11
474,3,2.51
515,3,6.77
802,8,3.83
977,9,2.77
7,2,-0.34
22,7,-0.69
24,7,0.72
46,2,0.04
51,1,0.33
152,9,3.98
422,4,5.74
446,9,1.52
37,10,0.6
158,3,0.58
412,6,2.08
839,0,-0.51
846,9,0.12
10,8,-0.66
366,1,1.75
370,9,0.12
377,10,1.59
30,0,-0.16
43,2,-0.19
184,8,0.03
185,9,0.81
232,2,1.82
240,5,3.34
246,1,0.85
369,7,1.31
373,0,0.8
33,0,-0.1
36,9,-0.66
13,9,1.09
20,9,0.62
23,6,-0.47
29,7,-0.61
34,1,-0.69
39,2,-0.17
42,3,-0.31
52,10,0.64
58,6,0.32
61,6,-0.29
63,2,-0.51
72,1,1.83
150,5,4.86
160,1,1.53
323,2,1.42
367,1,1.27
413,0,3.66
502,6,1.06
703,10,2.97
769,4,1.88
819,2,0.64
853,7,1.04
855,4,1.64
974,2,-0.05
976,2,-0.08
15,5,0.37
224,7,2.03
237,3,1.78
257,3,1.73
262,8,1.6
263,0,3.27
287,1,0.55
498,7,3.05
532,7,5.29
735,9,0.03
737,0,2.32
741,9,0.46
911,10,0.34
17,9,-0.56
26,6,-0.47
275,3,1.17
336,9,-0.59
360,2,2.77
361,3,1.75
423,8,0.62
32,3,-0.53
837,0,1.34
25,7,-0.59
31,5,-0.33
57,2,-0.65
59,2,-0.45
60,3,-0.34
65,2,-0.54
175,2,3.2
375,6,-0.06
964,0,-0.3
62,4,-0.44
35,2,-0.6
44,1,-0.05
47,0,-0.6
38,3,-0.64
421,10,4.09
970,1,0.07
48,3,-0.64
50,2,-0.63
53,6,-0.64
55,10,-0.71
45,8,-0.66
764,9,-0.62
49,4,-0.39
54,10,-0.58
64,3,-0.53
56,5,-0.6
66,10,-0.55
79,4,0.77
100,7,-0.05
101,8,-0.66
327,6,0.07
359,3,-0.62
67,1,-0.05
81,0,1.1
82,4,-0.41
84,1,0.44
94,2,-0.02
98,8,-0.0
105,4,0.09
106,1,0.18
107,0,-0.22
110,1,-0.01
112,1,0.63
114,6,-0.16
118,3,-0.09
126,0,0.11
132,9,-0.16
318,7,1.6
319,1,2.05
472,10,-0.05
68,1,-0.12
91,3,-0.11
102,1,0.07
121,0,-0.13
131,2,-0.17
135,6,-0.16
136,10,1.69
699,6,0.12
69,2,-0.17
90,2,0.07
96,0,0.08
117,0,-0.07
125,5,0.04
70,6,-0.54
78,9,-0.59
95,10,-0.25
109,10,0.05
123,7,0.67
134,1,-0.76
138,7,-0.29
71,10,-0.78
74,1,0.63
111,3,1.64
116,0,1.39
154,7,2.27
216,0,0.47
219,2,-0.54
251,2,-0.37
320,3,1.14
325,9,1.99
326,8,1.54
334,5,1.06
368,10,-0.65
374,4,0.46
418,10,2.91
457,3,1.06
501,9,1.06
521,4,0.24
533,3,2.81
599,8,0.68
696,1,0.97
700,1,0.03
709,3,0.05
710,2,-0.05
714,8,0.41
717,2,-0.17
719,8,0.65
720,8,0.38
722,2,0.12
724,8,0.44
728,6,1.04
729,5,-0.01
732,10,1.53
734,0,-0.39
852,8,1.07
905,2,1.85
950,3,1.75
73,9,-0.78
500,4,-0.05
115,0,0.56
122,10,0.57
127,3,-0.42
133,2,-0.11
354,10,1.33
673,9,0.62
676,3,0.39
679,7,1.18
681,2,0.53
688,0,-0.01
691,2,-0.28
705,7,0.19
706,2,0.04
713,3,-0.59
75,8,-0.51
222,0,0.29
245,10,1.69
295,3,0.19
510,0,-0.24
954,8,-0.69
956,8,-0.6
76,9,0.06
85,9,-0.19
99,3,0.11
119,2,-0.65
355,5,-0.55
727,3,-0.28
80,4,0.31
241,2,-0.19
247,3,0.25
290,3,0.69
301,3,2.17
305,2,0.07
364,10,-0.05
371,2,0.15
666,0,0.92
668,2,-0.31
671,2,0.7
682,8,-0.06
683,2,0.21
684,2,0.15
698,10,0.11
704,3,-0.64
707,4,-0.24
948,0,1.16
365,6,-0.67
130,3,-0.56
113,0,-0.54
497,10,0.6
83,0,-0.69
86,1,-0.87
87,6,-0.67
88,3,-0.36
89,2,-0.22
124,1,-0.54
708,2,-0.28
731,5,-0.6
97,8,-0.12
317,3,0.42
93,4,-0.44
92,2,-0.71
137,4,-0.53
259,7,1.79
494,0,-0.04
689,2,-0.68
693,3,-0.5
270,2,-0.65
104,2,-0.65
513,4,-0.03
108,10,-0.68
358,2,-0.54
339,0,-0.57
335,9,-0.16
481,1,2.13
672,3,-0.36
674,6,0.12
675,2,-0.08
678,6,0.43
120,9,-0.72
129,0,-0.75
128,2,-0.6
479,2,0.61
746,1,1.98
754,2,1.27
756,1,1.49
918,2,2.2
941,2,0.55
450,6,-0.21
139,8,-0.48
140,4,-0.2
141,9,-0.47
143,4,-0.27
165,3,-0.09
167,1,-0.23
170,3,0.5
174,7,-0.05
178,9,-0.44
179,3,-0.17
180,8,-0.48
142,5,-0.79
147,1,-0.31
415,0,-0.27
419,1,0.89
506,0,0.41
145,9,0.12
155,8,-0.3
159,6,-0.57
161,5,0.79
396,6,1.11
408,3,0.42
433,9,-0.03
813,9,0.22
845,0,0.92
851,8,0.74
858,10,0.7
860,9,0.46
886,9,0.59
888,10,1.26
891,9,1.34
