id,Community,B
1,0,-0.19
2,1,-0.07
5,4,-0.16
12,0,0.99
18,0,0.96
151,2,3.68
163,5,6.45
794,0,5.83
795,1,3.16
21,7,-0.86
424,6,4.96
3,3,-0.69
8,9,1.4
337,1,-0.7
4,0,0.36
6,4,-0.26
9,2,-0.66
11,6,1.46
14,6,-0.36
16,7,-0.45
19,0,0.1
27,4,-0.44
28,1,0.51
40,1,0.07
41,6,-0.03
77,2,1.87
144,6,2.91
162,4,4.7
171,4,3.65
176,2,3.45
322,4,2.56
328,0,0.92
429,8,2.64
474,2,2.23
515,4,6.19
802,6,3.84
977,0,2.57
7,2,-0.37
22,7,-0.86
24,4,0.78
46,1,0.04
51,7,0.09
152,7,4.44
422,0,6.12
446,7,1.72
37,6,0.42
158,2,0.61
412,8,2.9
839,8,-0.42
846,4,-0.05
10,1,-0.59
366,2,1.02
370,2,0.06
377,5,1.24
30,4,-0.24
43,2,-0.09
184,6,-0.03
185,6,0.68
232,5,2.5
240,1,3.03
246,6,0.57
369,0,1.48
373,7,0.77
33,7,-0.08
36,8,-0.52
13,1,1.04
20,4,0.44
23,6,-0.74
29,6,-0.7
34,5,-0.4
39,6,-0.07
42,4,-0.34
52,6,0.45
58,0,0.27
61,4,-0.29
63,2,-0.45
72,7,1.42
150,4,4.12
160,8,1.29
323,0,1.22
367,4,0.68
413,3,4.82
502,6,1.57
703,1,2.22
769,6,2.06
819,1,0.67
853,8,1.29
855,7,1.93
974,4,-0.0
976,4,-0.08
15,0,0.3
224,4,1.57
237,6,2.35
257,1,1.59
262,0,1.68
263,4,2.58
287,4,0.34
498,7,3.63
532,1,5.36
735,2,-0.04
737,7,2.54
741,4,0.31
911,6,0.23
17,2,-0.5
26,2,-0.45
275,6,1.31
336,7,-0.59
360,7,3.73
361,6,2.32
423,0,0.63
32,1,-0.59
837,0,1.25
25,9,-0.38
31,0,-0.36
57,3,-0.55
59,7,-0.52
60,8,-0.49
65,4,-0.5
175,8,4.13
375,7,-0.08
964,5,-0.21
62,0,-0.62
35,4,-0.52
44,1,-0.07
47,9,-0.38
38,4,-0.6
421,2,2.96
970,6,-0.18
48,0,-0.75
50,4,-0.6
53,6,-0.89
55,8,-0.65
45,0,-0.69
764,0,-0.56
49,4,-0.5
54,2,-0.56
64,5,-0.43
56,0,-0.65
66,0,-0.62
79,6,0.68
100,4,-0.0
101,7,-0.76
327,1,0.12
359,4,-0.6
67,2,-0.19
81,6,1.16
82,0,-0.69
84,2,0.14
94,4,-0.13
98,9,0.36
105,7,-0.08
106,4,0.05
107,6,-0.33
110,7,-0.08
112,4,0.16
114,5,0.0
118,7,-0.15
126,7,0.02
132,1,-0.07
318,2,1.33
319,0,1.55
472,0,-0.1
68,9,0.29
91,1,-0.07
102,4,-0.0
121,5,0.03
131,8,-0.13
135,4,-0.16
136,9,2.25
699,0,0.17
69,6,-0.22
90,2,0.06
96,5,0.35
117,2,-0.12
125,3,0.35
70,8,-0.58
78,0,-0.52
95,2,-0.25
109,3,0.31
123,7,0.74
134,7,-0.76
138,5,-0.03
71,7,-0.9
74,0,0.63
111,6,2.06
116,6,1.46
154,2,2.1
216,0,0.33
219,4,-0.47
251,7,-0.52
320,0,1.29
325,2,1.17
326,6,1.76
334,0,1.02
368,0,-0.62
374,0,0.13
418,0,2.44
457,1,1.04
501,4,0.91
521,4,0.08
533,0,3.16
599,2,0.53
696,7,0.63
700,7,-0.08
709,1,-0.04
710,7,-0.01
714,7,0.4
717,6,-0.25
719,7,0.67
720,0,0.23
722,0,0.1
724,8,0.55
728,2,0.89
729,1,0.01
732,0,1.19
734,5,-0.21
852,6,1.12
905,5,2.18
950,0,1.85
73,0,-0.72
500,6,-0.29
115,3,0.95
122,7,0.46
127,0,-0.49
133,9,0.33
354,0,1.29
673,0,0.63
676,4,0.34
679,1,1.14
681,7,0.77
688,2,-0.12
691,5,-0.16
705,1,0.17
706,7,0.12
713,2,-0.61
75,4,-0.5
222,6,0.23
245,3,2.12
295,0,0.2
510,0,-0.29
954,6,-0.81
956,3,-0.49
76,1,0.04
85,8,-0.03
99,0,0.07
119,5,-0.51
355,0,-0.56
727,4,-0.34
80,7,0.12
241,3,0.18
247,4,0.26
290,2,0.56
301,8,2.55
305,0,0.13
364,0,-0.13
371,0,0.27
666,1,0.62
668,2,-0.27
671,2,0.58
682,6,-0.29
683,7,0.4
684,6,0.23
698,0,-0.06
704,2,-0.66
707,1,-0.41
948,4,1.07
365,8,-0.71
130,7,-0.76
113,6,-0.62
497,4,0.34
83,3,-0.62
86,8,-0.71
87,9,-0.6
88,0,-0.42
89,4,-0.24
124,7,-0.59
708,4,-0.26
731,6,-0.77
97,6,-0.1
317,0,0.46
93,6,-0.7
92,6,-1.0
137,8,-0.71
259,4,1.83
494,7,-0.08
689,7,-0.83
693,4,-0.52
270,3,-0.59
104,6,-0.85
513,1,-0.17
108,1,-0.64
358,0,-0.62
339,5,-0.43
335,3,0.15
481,6,1.68
672,2,-0.4
674,5,0.27
675,5,0.11
678,6,0.64
120,8,-0.65
129,3,-0.69
128,4,-0.52
479,4,0.52
746,5,1.86
754,8,1.58
756,0,0.86
918,6,2.95
941,7,0.87
450,4,-0.24
139,8,-0.39
140,0,-0.39
141,2,-0.37
143,2,-0.45
165,1,-0.07
167,2,-0.3
170,3,0.88
174,0,-0.1
178,8,-0.26
179,6,-0.36
180,4,-0.37
142,2,-0.71
147,6,-0.48
415,0,-0.36
419,0,0.73
506,0,0.36
145,6,-0.1
155,4,-0.26
159,0,-0.59
161,6,0.86
396,7,1.45
408,6,0.34
433,2,-0.01
813,1,0.17
845,1,0.75
851,6,1.01
858,8,0.71
860,4,0.31
886,2,0.45
888,8,1.22
891,6,1.31
146,0,-0.65
149,3,-0.32
148,2,0.04
156,1,-0.41
389,3,1.68
834,2,0.99
841,3,-0.45
848,6,-0.4
153,6,-0.77
157,8,-0.62
166,4,-0.47
217,5,0.0
218,6,0.19
265,6,0.31
267,7,0.8
268,1,0.17
283,5,0.0
286,0,1.71
379,2,-0.5
382,1,-0.14
388,7,-0.42
399,7,0.09
402,8,0.55
420,0,1.06
426,6,1.46
427,0,0.4
437,6,-0.33
460,0,0.0
530,6,0.19
544,6,-0.14
680,7,-0.25
718,7,-0.62
748,6,0.23
766,6,0.68
767,2,-0.04
796,1,0.22
798,1,-0.41
801,2,-0.25
807,7,-0.42
810,2,-0.35
816,0,-0.06
820,2,-0.61
832,0,-0.29
849,0,-0.46
859,0,1.06
863,7,0.33
871,5,1.16
909,7,1.18
910,6,2.28
915,0,-0.23
922,6,0.94
966,2,-0.35
967,6,-0.55
968,0,-0.56
973,5,-0.38
975,7,-0.45
266,6,0.94
271,2,-0.37
255,7,1.08
383,7,0.33
390,1,-0.43
398,8,0.06
935,2,-0.01
164,3,0.25
177,0,-0.75
191,2,-0.22
742,6,-0.7
743,4,-0.44
745,1,-0.22
929,2,0.25
183,4,-0.39
272,8,-0.39
387,6,0.38
403,2,0.06
409,0,0.3
411,6,-0.1
432,3,-0.45
440,0,0.69
443,6,0.16
448,6,0.64
456,6,0.45
168,2,-0.53
393,3,0.31
406,0,0.0
414,4,0.18
169,1,-0.7
416,6,-0.81
873,2,-0.17
879,6,0.57
172,1,-0.7
173,6,-0.62
442,7,-0.76
201,1,0.12
205,4,0.1
378,0,-0.56
386,6,-0.29
405,0,0.89
407,4,0.31
425,2,-0.12
431,8,-0.03
439,4,0.29
445,0,0.1
447,7,0.87
453,4,0.13
455,4,-0.11
459,2,-0.56
471,4,0.57
517,3,2.65
702,2,-0.12
181,7,-0.15
188,4,-0.26
189,1,-0.56
194,8,-0.45
198,4,-0.34
856,2,-0.32
182,0,-0.72
190,7,-0.73
193,8,-0.45
195,2,-0.12
187,7,-0.86
204,7,-0.56
186,0,-0.19
196,5,-0.27
200,4,-0.55
857,0,-0.75
192,0,-0.56
202,0,-0.56
203,8,-0.52
197,6,-0.89
199,9,-0.56
210,8,0.71
736,0,-0.69
206,3,-0.69
207,7,-0.79
208,4,-0.55
212,2,-0.68
907,5,-0.54
209,4,-0.42
281,4,-0.29
282,2,-0.32
288,7,-0.39
293,6,-0.22
300,2,0.25
311,6,-0.14
516,3,-0.25
908,5,-0.51
921,2,-0.06
211,8,-0.74
213,8,-0.74
214,5,-0.43
215,2,0.14
221,8,-0.78
264,3,0.88
952,1,-0.22
953,4,0.73
244,5,0.08
963,4,-0.5
959,7,-0.73
225,1,-0.35
480,4,0.34
568,4,-0.47
223,8,-0.68
239,9,-0.13
228,1,-0.67
233,6,-0.85
243,5,-0.38
254,6,-0.7
258,0,-0.59
298,4,-0.34
303,4,-0.55
310,2,0.12
226,8,3.32
229,8,-0.52
230,4,-0.39
231,0,-0.19
236,8,-0.36
238,0,0.5
250,2,2.29
260,4,-0.0
273,5,-0.56
274,6,-0.89
277,0,-0.26
279,5,-0.51
297,0,0.86
299,2,-0.4
308,0,0.4
329,4,-0.39
357,6,1.01
483,9,2.93
484,8,0.77
485,0,-0.36
486,2,1.56
505,2,6.34
667,7,1.01
685,4,-0.5
686,5,-0.19
692,6,-0.62
697,5,-0.29
875,0,-0.19
876,2,-0.04
880,0,0.33
881,4,-0.05
889,1,-0.41
890,8,1.0
892,5,-0.24
893,1,-0.2
894,5,-0.46
895,6,-0.44
896,4,0.6
897,4,-0.5
898,3,-0.52
900,0,-0.33
901,6,-0.66
928,3,1.22
934,8,0.51
942,8,1.13
946,0,-0.26
227,6,-0.92
477,2,-0.58
488,7,-0.49
944,8,-0.45
234,5,-0.29
487,0,-0.46
490,0,-0.19
235,2,-0.58
242,0,0.3
304,7,-0.79
475,2,-0.35
943,2,0.17
947,8,-0.07
296,6,-0.66
249,6,-0.62
306,1,-0.51
524,0,-0.1
527,7,-0.05
882,8,-0.13
248,0,-0.69
289,6,0.27
253,3,-0.52
276,7,-0.79
278,1,-0.64
307,4,-0.05
252,2,-0.56
256,6,-0.59
903,6,0.16
912,1,-0.2
917,4,-0.34
949,5,-0.21
261,1,-0.54
913,0,-0.19
269,6,-0.85
478,7,-0.73
899,8,-0.65
280,4,-0.16
541,5,-0.05
557,6,0.16
284,0,-0.79
285,8,2.03
309,7,-0.49
509,2,-0.48
520,7,0.94
548,8,0.16
607,8,-0.62
634,2,-0.58
638,6,-0.85
940,4,0.76
955,5,-0.29
313,4,-0.42
522,2,-0.04
291,5,-0.62
292,0,-0.69
294,5,-0.4
482,6,-0.92
302,2,-0.37
312,0,-0.36
951,4,-0.42
314,6,-0.96
315,3,-0.62
316,0,-0.75
356,6,-0.36
789,0,0.04
804,2,-0.37
808,6,-0.4
103,4,-0.68
687,8,-0.32
321,0,-0.82
331,9,-0.6
324,0,-0.72
