id,Community,B
1,0,-0.29
2,2,-0.16
5,4,-0.19
12,8,1.34
18,5,1.07
151,1,5.39
163,2,5.44
794,2,4.74
795,3,3.28
21,7,-0.98
424,0,3.82
3,3,-0.69
8,2,0.46
337,3,-0.69
4,7,0.37
6,8,-0.35
9,9,-0.45
11,5,1.51
14,6,-0.25
16,7,-0.56
19,4,0.18
27,6,-0.5
28,6,0.6
40,6,0.09
41,8,0.16
77,0,1.88
144,0,2.23
162,5,5.39
171,8,5.18
176,6,3.72
322,3,2.76
328,2,0.71
429,2,1.9
474,3,2.79
515,6,6.79
802,4,3.9
977,1,3.12
7,10,-0.38
22,4,-0.76
24,5,0.97
46,7,0.05
51,6,0.12
152,2,3.17
422,3,6.33
446,4,1.73
37,0,0.34
158,7,0.84
412,6,2.09
839,0,-0.59
846,0,0.01
10,3,-0.54
366,2,1.08
370,3,0.17
377,4,1.38
30,5,-0.26
43,1,-0.07
184,2,-0.01
185,2,0.64
232,8,3.02
240,0,3.0
246,6,0.71
369,0,1.08
373,2,0.59
33,8,0.08
36,7,-0.77
13,0,0.84
20,5,0.51
23,8,-0.6
29,6,-0.5
34,4,-0.6
39,0,-0.09
42,8,-0.31
52,6,0.37
58,5,0.51
61,2,-0.31
63,3,-0.49
72,8,1.7
150,0,4.4
160,3,0.98
323,5,1.7
367,2,0.73
413,6,3.5
502,6,0.99
703,5,2.64
769,8,2.16
819,0,0.54
853,4,1.22
855,4,2.07
974,10,0.22
976,8,-0.02
15,5,0.38
224,7,2.62
237,1,2.3
257,9,1.15
262,0,1.14
263,6,3.02
287,7,0.48
498,4,3.65
532,5,5.79
735,5,0.14
737,8,2.77
741,5,0.31
911,1,0.52
17,1,-0.47
26,5,-0.55
275,2,0.93
336,6,-0.5
360,0,3.06
361,2,1.58
423,1,0.88
32,1,-0.57
837,4,1.38
25,8,-0.67
31,2,-0.39
57,4,-0.73
59,5,-0.52
60,5,-0.39
65,3,-0.46
175,5,3.7
375,2,-0.09
964,0,-0.48
62,0,-0.7
35,4,-0.67
44,1,0.06
47,10,-0.78
38,3,-0.63
421,3,3.54
970,5,0.11
48,8,-0.74
50,4,-0.73
53,0,-0.75
55,0,-0.72
45,0,-0.7
764,5,-0.49
49,3,-0.49
54,5,-0.62
64,0,-0.67
56,8,-0.71
66,9,-0.35
79,5,0.84
100,0,-0.2
101,0,-0.72
327,6,0.12
359,0,-0.72
67,7,-0.23
81,3,1.01
82,6,-0.53
84,4,0.25
94,4,-0.07
98,0,-0.15
105,9,0.04
106,0,-0.12
107,1,-0.01
110,0,-0.29
112,2,0.26
114,0,-0.34
118,3,0.0
126,8,0.12
132,3,-0.06
318,7,2.01
319,0,1.38
472,0,-0.18
68,5,-0.06
91,8,0.01
102,4,-0.04
121,8,-0.02
131,3,-0.08
135,7,-0.27
136,5,1.37
699,5,0.21
69,5,0.01
90,6,0.12
96,6,0.23
117,7,-0.27
125,5,0.01
70,2,-0.53
78,8,-0.56
95,7,-0.38
109,4,-0.0
123,6,0.68
134,9,-0.41
138,5,-0.16
71,1,-0.76
74,6,0.51
111,0,1.36
116,8,1.66
154,5,2.7
216,5,0.38
219,7,-0.81
251,6,-0.33
320,3,1.21
325,5,1.87
326,10,2.55
