id,Community,B
1,0,-0.15
2,1,-0.02
5,2,-0.28
12,0,1.05
18,2,0.84
151,6,4.55
163,8,5.92
794,1,4.97
795,1,3.22
21,4,-0.82
424,4,5.03
3,1,-0.66
8,4,0.8
337,7,-0.77
4,5,0.33
6,5,-0.23
9,3,-0.6
11,5,1.59
14,3,-0.17
16,4,-0.41
19,2,-0.05
27,4,-0.61
28,1,0.59
40,8,0.13
41,5,0.23
77,5,2.49
144,8,2.43
162,1,5.0
171,2,4.55
176,3,3.82
322,5,3.43
328,0,0.75
429,7,2.87
474,4,3.14
515,0,6.44
802,5,4.13
977,6,2.58
7,3,-0.27
22,3,-0.57
24,5,0.85
46,2,-0.01
51,4,0.14
152,0,3.21
422,0,5.78
446,2,1.46
37,8,0.45
158,2,0.61
412,7,3.21
839,7,-0.51
846,7,0.31
10,4,-0.68
366,0,1.16
370,0,0.07
377,5,1.17
30,0,-0.1
43,4,-0.27
184,0,0.09
185,7,1.24
232,4,2.83
240,2,2.94
246,6,0.67
369,8,1.35
373,5,1.03
33,0,0.04
36,6,-0.59
13,2,0.9
20,6,0.39
23,3,-0.37
29,3,-0.45
34,8,-0.52
39,8,-0.03
42,2,-0.41
52,5,0.57
58,1,0.16
61,1,-0.26
63,3,-0.42
72,4,1.66
150,2,4.94
160,6,0.88
323,7,2.39
367,0,0.91
413,2,3.76
502,8,1.1
703,0,2.28
769,6,2.01
819,7,1.02
853,3,1.02
855,2,1.73
974,2,-0.21
976,5,-0.05
15,8,0.37
224,8,1.83
237,4,2.14
257,0,1.54
262,5,1.55
263,2,3.01
287,1,0.35
498,8,2.99
532,8,5.37
735,8,0.07
737,1,1.92
741,8,0.37
911,1,0.32
17,7,-0.51
26,2,-0.61
275,1,0.99
336,0,-0.43
360,7,4.77
361,2,1.79
423,7,1.02
32,1,-0.55
837,5,1.34
25,0,-0.45
31,3,-0.24
57,5,-0.72
59,8,-0.44
60,8,-0.36
65,5,-0.61
175,8,3.08
375,4,-0.1
964,7,-0.28
62,2,-0.7
35,0,-0.48
44,6,-0.02
47,1,-0.55
38,4,-0.86
421,3,2.96
970,2,-0.15
48,5,-0.75
50,3,-0.55
53,3,-0.57
55,8,-0.6
45,2,-0.74
764,0,-0.48
49,3,-0.47
54,0,-0.48
64,2,-0.74
56,0,-0.54
66,1,-0.5
79,2,0.71
100,7,0.09
101,6,-0.65
327,1,0.19
359,8,-0.57
67,8,-0.12
81,2,0.97
82,8,-0.52
84,4,0.11
94,2,-0.15
98,1,-0.02
105,7,0.2
106,8,-0.06
107,2,-0.34
110,2,-0.28
112,4,0.38
114,8,-0.14
118,7,0.01
126,4,0.11
132,7,0.05
318,6,1.65
319,5,1.93
472,4,-0.24
68,7,0.05
91,8,-0.06
102,4,0.04
121,7,0.01
131,7,0.01
135,0,-0.07
136,0,1.35
699,4,0.14
69,0,-0.07
90,0,0.17
96,2,-0.01
117,2,-0.15
125,2,-0.08
70,2,-0.77
78,5,-0.61
95,6,-0.26
109,0,0.07
123,0,0.64
134,8,-0.63
138,0,-0.15
71,8,-0.66
74,6,0.67
111,5,2.18
116,4,1.48
154,6,2.36
216,2,0.31
219,4,-0.72
251,6,-0.37
320,2,1.2
325,4,2.0
326,6,1.62
334,1,1.01
368,4,-0.72
374,3,0.36
418,0,2.31
457,0,1.05
501,5,1.1
521,8,0.13
533,5,3.5
599,1,0.53
696,1,0.59
700,0,0.01
709,7,0.16
710,2,0.02
714,2,0.28
717,6,-0.13
719,4,0.56
720,8,0.18
722,5,0.26
724,2,0.38
728,8,1.13
729,2,-0.05
732,2,1.17
734,0,-0.29
852,1,0.85
905,1,1.89
950,8,1.67
73,3,-0.6
500,7,-0.02
115,4,0.45
122,4,0.45
127,4,-0.58
133,4,-0.34
354,2,1.23
673,8,0.51
676,3,0.49
679,0,1.21
681,1,0.56
688,2,-0.18
691,5,-0.44
705,8,0.21
706,4,0.07
713,0,-0.56
75,0,-0.48
222,7,0.5
245,3,1.19
295,5,0.33
510,0,-0.21
954,4,-0.75
956,5,-0.61
76,4,0.04
85,3,-0.17
99,4,0.04
119,7,-0.73
355,4,-0.58
727,0,-0.26
80,8,0.16
241,8,-0.17
247,2,0.35
290,5,0.78
301,3,2.0
305,0,0.2
364,2,-0.21
371,2,0.05
666,4,0.73
668,4,-0.27
671,5,1.1
682,4,-0.17
683,7,0.57
684,5,0.26
698,1,0.0
704,0,-0.62
707,7,-0.36
948,0,1.16
365,1,-0.66
130,1,-0.55
113,0,-0.4
497,0,0.45
83,7,-0.77
86,0,-0.62
87,8,-0.66
88,5,-0.47
89,3,-0.12
124,1,-0.42
708,2,-0.44
731,8,-0.55
