id,Community,B
1,0,-0.2
2,6,0.02
5,3,-0.23
12,6,1.16
18,1,0.83
151,1,4.33
163,4,5.4
794,1,5.03
795,4,2.87
21,4,-0.54
424,0,4.51
3,1,-0.7
8,7,0.72
337,5,-0.87
4,1,0.22
6,3,-0.27
9,4,-0.54
11,3,1.7
14,3,-0.16
16,8,-0.54
19,7,0.05
27,0,-0.6
28,3,0.91
40,7,0.13
41,2,-0.01
77,4,1.8
144,7,2.39
162,3,6.17
171,5,4.76
176,0,4.02
322,0,2.74
328,7,0.75
429,8,2.84
474,7,2.52
515,4,6.01
802,0,3.73
977,4,2.19
7,4,-0.3
22,2,-0.67
24,5,0.74
46,5,0.1
51,0,0.09
152,5,4.19
422,0,6.38
446,6,1.58
37,0,0.42
158,1,0.59
412,1,2.18
839,3,-0.55
846,8,0.18
10,7,-0.62
366,7,1.23
370,0,0.03
377,2,1.15
30,1,-0.16
43,5,-0.1
184,5,0.03
185,7,0.7
232,3,2.81
240,4,2.92
246,5,0.77
369,5,1.44
373,6,0.89
33,6,-0.01
36,7,-0.59
13,5,1.14
20,5,0.6
23,7,-0.43
29,5,-0.64
34,0,-0.6
39,6,0.11
42,0,-0.43
52,5,0.57
58,0,0.22
61,2,-0.27
63,4,-0.35
72,0,1.3
150,6,5.45
160,6,1.19
323,5,1.81
367,3,1.13
413,2,3.43
502,3,1.59
703,8,2.87
769,0,1.86
819,7,0.56
853,2,1.09
855,8,2.22
974,1,0.0
976,6,-0.07
15,6,0.41
224,4,1.82
237,3,2.45
257,7,1.56
262,4,1.19
263,1,2.88
287,8,0.66
498,5,3.92
532,7,5.45
735,4,0.09
737,4,1.92
741,1,0.43
911,0,0.32
17,7,-0.51
26,4,-0.4
275,2,1.09
336,1,-0.48
360,1,3.07
361,1,1.53
423,7,0.62
32,5,-0.67
837,0,1.11
25,4,-0.4
31,0,-0.4
57,3,-0.73
59,5,-0.47
60,0,-0.47
65,6,-0.52
175,6,3.74
375,2,-0.12
964,3,-0.3
62,6,-0.58
35,6,-0.52
44,0,-0.07
47,2,-0.55
