id,Community,B
1,0,-0.22
2,5,-0.24
5,7,-0.19
12,1,0.99
18,7,1.38
151,0,4.08
163,0,6.19
794,1,5.37
795,7,4.43
21,2,-0.71
424,1,3.95
3,8,-0.86
8,7,0.88
337,6,-0.63
4,1,0.27
6,0,-0.28
9,1,-0.84
11,6,1.27
14,6,-0.13
16,1,-0.5
19,2,0.01
27,4,-0.49
28,1,0.43
40,1,-0.13
41,2,0.16
77,1,1.94
144,5,2.63
162,6,4.93
171,6,4.32
176,2,4.12
322,1,2.75
328,4,1.13
429,1,2.19
474,3,2.69
515,3,7.08
802,5,3.87
977,5,2.7
7,1,-0.44
22,3,-0.58
24,0,0.84
46,3,0.17
51,6,0.18
152,4,4.28
422,2,6.36
446,5,1.53
37,6,0.49
158,3,0.71
412,1,2.31
839,7,-0.69
846,4,0.27
10,6,-0.55
366,1,1.29
370,1,0.03
377,1,0.86
30,0,-0.28
43,7,-0.15
184,1,-0.03
185,3,0.83
232,5,2.36
240,0,3.12
246,6,0.74
369,2,1.45
373,1,0.65
33,5,-0.14
36,2,-0.53
13,5,1.06
20,8,0.82
23,5,-0.5
29,1,-0.65
34,5,-0.57
39,0,-0.13
42,6,-0.24
52,1,0.27
58,7,0.53
61,0,-0.3
63,4,-0.52
72,1,1.33
150,3,4.9
160,5,1.0
323,5,1.53
367,5,0.93
413,4,4.09
502,1,1.17
703,2,2.74
769,4,2.26
819,4,0.82
853,2,1.27
855,5,1.76
974,5,-0.04
976,0,-0.11
15,2,0.37
224,5,2.3
237,2,2.08
257,5,1.7
262,3,1.6
263,1,2.84
287,1,0.37
498,8,4.21
532,6,5.32
735,1,-0.0
737,3,2.23
741,1,0.34
911,0,0.29
17,4,-0.34
26,1,-0.56
275,3,1.2
336,4,-0.43
360,1,3.24
361,1,1.76
423,1,0.61
32,0,-0.65
837,8,1.59
25,5,-0.6
31,5,-0.44
57,5,-0.67
59,6,-0.35
60,8,-0.43
65,0,-0.56
175,6,3.42
375,5,-0.0
964,0,-0.39
62,4,-0.55
35,5,-0.6
44,6,-0.04
47,7,-0.76
38,4,-0.61
421,0,3.29
970,8,0.04
48,5,-0.7
50,3,-0.55
53,3,-0.6
55,5,-0.67
45,0,-0.62
764,6,-0.46
49,0,-0.62
54,4,-0.49
64,0,-0.62
56,0,-0.65
66,0,-0.56
79,1,0.55
100,4,0.06
101,1,-0.71
327,2,0.22
359,8,-0.73
67,2,-0.08
81,0,0.81
82,2,-0.56
84,6,0.15
94,3,0.03
98,1,-0.13
105,3,0.03
106,6,0.1
107,5,-0.2
110,5,-0.1
112,3,0.4
114,1,-0.31
118,2,-0.05
126,6,0.07
132,6,-0.07
318,6,1.47
319,3,1.49
472,6,-0.1
68,5,-0.17
91,6,-0.01
102,1,-0.07
121,6,-0.1
131,6,-0.15
135,0,-0.25
136,1,1.08
699,2,0.22
69,2,-0.11
90,4,0.21
96,6,0.26
117,6,-0.04
125,5,-0.04
70,6,-0.52
78,5,-0.6
95,5,-0.34
109,2,0.07
123,3,0.89
134,0,-0.65
138,6,-0.1
71,6,-0.66
74,5,0.6
111,5,1.93
116,2,1.3
154,0,2.12
216,0,0.35
219,4,-0.49
251,6,-0.35
320,6,1.27
325,1,1.36
326,5,1.63
334,2,1.0
368,3,-0.55
374,7,0.53
418,5,2.36
457,1,1.02
501,6,1.16
521,2,0.31
533,1,2.56
599,0,0.58
696,7,0.85
700,2,0.1
709,5,0.06
710,2,0.04
714,8,0.51
717,6,-0.1
719,2,0.61
720,5,0.33
722,1,-0.03
724,6,0.4
728,5,1.2
729,3,0.14
732,5,1.2
734,2,-0.32
852,6,1.05
905,7,2.57
950,5,1.76
73,2,-0.71
500,2,-0.14
115,3,0.51
122,8,0.55
127,1,-0.56
133,3,-0.03
354,0,1.15
673,7,0.67
676,5,0.3
679,4,1.5
681,0,0.55
688,3,0.05
691,3,-0.17
705,5,0.23
706,5,0.03
713,3,-0.55
75,1,-0.59
222,6,0.24
245,2,1.57
295,6,0.21
510,2,-0.23
954,4,-0.58
956,1,-0.62
76,5,0.1
85,3,-0.09
99,0,0.09
119,1,-0.78
355,2,-0.44
727,5,-0.34
80,4,0.3
241,2,-0.02
247,7,0.49
290,4,0.91
301,6,2.08
305,0,0.15
364,3,-0.03
371,0,0.18
666,1,0.65
668,1,-0.47
671,1,0.71
682,5,-0.14
683,3,0.34
684,6,0.26
698,3,0.08
704,1,-0.81
707,3,-0.29
948,4,1.28
365,3,-0.6
130,5,-0.6
113,2,-0.41
497,5,0.56
83,3,-0.58
86,4,-0.65
87,3,-0.6
88,8,-0.49
89,7,-0.3
124,3,-0.38
708,1,-0.34
731,1,-0.68
97,2,0.07
317,0,0.38
93,3,-0.46
92,1,-0.81
137,7,-0.94
259,3,2.06
494,4,-0.1
689,7,-0.87
693,0,-0.62
270,5,-0.74
104,1,-0.71
513,7,-0.19
108,3,-0.55
358,6,-0.49
339,2,-0.56
335,3,-0.0
481,5,1.8
672,0,-0.48
674,8,0.11
675,1,-0.25
678,6,0.38
120,7,-0.83
129,4,-0.71
128,1,-0.65
479,5,0.8
746,1,1.51
754,8,1.76
756,1,0.92
918,1,2.41
941,5,0.76
450,5,-0.3
139,4,-0.34
140,5,-0.47
141,4,-0.34
143,5,-0.47
165,5,-0.07
167,0,-0.25
170,1,0.4
174,7,-0.01
178,5,-0.34
179,1,-0.31
180,0,-0.36
142,2,-0.77
147,2,-0.26
415,7,-0.37
419,0,0.69
506,7,0.49
145,1,0.03
155,2,-0.23
159,6,-0.49
161,1,0.58
396,6,1.33
408,1,0.27
433,4,0.15
813,1,0.21
845,0,0.81
851,5,0.9
858,1,0.31
860,0,0.27
886,0,0.58
888,3,0.89
891,7,1.78
