id,Community,B
1,0,-0.14
2,3,0.08
5,4,-0.35
12,4,1.54
18,3,1.44
151,1,5.13
163,2,6.66
794,5,4.01
795,0,3.74
21,5,-0.54
424,5,3.22
3,8,-0.72
8,0,0.91
337,2,-0.68
4,4,0.3
6,3,-0.22
9,3,-0.81
11,7,1.12
14,4,-0.38
16,1,-0.45
19,4,0.15
27,5,-0.4
28,4,0.6
40,3,0.15
41,1,0.09
77,2,2.03
144,2,2.46
162,8,5.62
171,7,3.75
176,3,5.1
322,2,2.58
328,8,1.09
429,3,2.85
474,2,2.49
515,7,5.91
802,6,3.94
977,3,3.07
7,1,-0.45
22,7,-0.57
24,5,0.63
46,3,0.15
51,2,0.14
152,0,4.05
422,7,5.38
446,1,1.94
37,8,0.58
158,2,0.72
412,6,2.47
839,3,-0.59
846,6,0.1
10,2,-0.62
366,1,1.55
370,1,0.12
377,6,1.4
30,1,-0.2
43,4,-0.23
184,7,0.04
185,2,0.6
232,6,2.28
240,3,4.17
246,8,0.82
369,8,1.65
373,6,0.75
33,0,0.01
36,7,-0.49
13,2,0.96
20,6,0.59
23,7,-0.43
29,2,-0.56
34,6,-0.62
39,8,0.05
42,2,-0.35
52,3,0.63
58,7,0.3
61,0,-0.32
63,2,-0.53
72,3,1.96
150,2,5.02
160,1,1.34
323,7,1.36
367,7,0.8
413,1,4.2
502,7,1.04
703,6,2.8
769,2,1.91
819,1,0.73
853,7,1.07
855,6,2.05
974,0,-0.02
976,3,0.0
15,3,0.52
224,4,2.52
237,7,1.46
257,5,1.12
262,2,1.36
263,0,3.59
287,1,0.41
498,4,3.81
532,7,4.91
735,5,0.01
737,5,1.48
741,3,0.71
911,0,0.51
17,4,-0.69
26,3,-0.51
275,1,1.23
336,2,-0.44
360,4,3.92
361,2,1.76
423,4,0.83
32,7,-0.57
837,5,0.74
25,7,-0.49
31,6,-0.42
57,4,-0.87
59,1,-0.45
60,1,-0.49
65,7,-0.43
175,5,2.41
375,1,-0.16
964,1,-0.38
62,8,-0.57
35,5,-0.44
