id,Community,B
1,0,-0.14
2,6,-0.02
5,3,-0.25
12,7,1.25
18,1,0.78
151,4,4.35
163,7,6.98
794,1,4.77
795,3,3.3
21,3,-0.64
424,1,3.87
3,7,-0.65
8,1,0.52
337,6,-0.79
4,6,0.53
6,4,-0.23
9,3,-0.7
11,2,1.2
14,2,-0.36
16,1,-0.43
19,1,0.02
27,2,-0.64
28,7,0.74
40,1,0.02
41,1,-0.09
77,3,2.1
144,1,2.21
162,4,5.02
171,8,4.47
176,0,5.33
322,3,2.85
328,2,0.86
429,6,2.49
474,2,2.67
515,3,6.91
802,5,4.7
977,5,3.12
7,2,-0.39
22,2,-0.79
24,0,1.16
46,5,0.12
51,3,0.2
152,3,3.36
422,4,6.0
446,2,1.51
37,3,0.38
158,0,1.02
412,2,2.4
839,3,-0.49
846,1,-0.06
10,7,-0.56
366,8,1.43
370,0,0.21
377,3,1.23
30,0,-0.18
43,2,-0.21
184,5,0.08
185,0,0.99
232,2,2.3
240,1,2.74
246,0,0.95
369,6,1.53
373,7,0.77
33,1,-0.11
36,6,-0.66
13,4,0.84
20,6,0.59
23,3,-0.49
29,3,-0.55
34,4,-0.45
39,1,-0.09
42,4,-0.17
52,2,0.25
58,8,0.41
61,3,-0.28
63,2,-0.61
72,4,1.26
150,6,5.61
160,5,1.23
323,6,1.85
367,6,0.95
413,3,3.33
502,1,1.13
703,2,2.43
769,3,1.62
819,6,0.69
853,0,1.62
855,4,1.57
974,3,-0.16
976,0,0.03
15,2,0.22
224,4,2.27
237,3,1.44
257,6,2.14
262,5,1.98
263,2,3.22
287,4,0.5
498,8,3.53
532,2,5.83
735,4,0.11
737,3,2.01
741,3,0.32
911,6,0.37
17,7,-0.38
26,2,-0.55
275,1,0.65
336,4,-0.42
360,3,3.09
361,1,1.5
423,7,0.86
32,1,-0.64
837,7,1.13
25,2,-0.64
31,3,-0.37
57,6,-0.72
59,6,-0.43
60,4,-0.23
65,3,-0.55
175,3,3.24
375,8,-0.07
964,6,-0.43
62,2,-0.76
35,7,-0.5
44,1,-0.22
47,3,-0.64
38,3,-0.64
421,7,3.65
970,8,-0.1
48,2,-0.73
50,1,-0.64
53,0,-0.71
55,5,-0.81
45,4,-0.51
764,1,-0.56
49,5,-0.64
54,6,-0.63
64,4,-0.48
56,5,-0.71
66,2,-0.67
79,3,0.69
100,1,-0.14
101,8,-0.64
327,4,0.25
359,1,-0.62
67,3,-0.13
81,1,0.76
82,8,-0.58
84,7,0.29
94,1,-0.14
98,4,0.08
105,8,-0.05
106,4,0.03
107,7,-0.07
110,6,0.02
112,5,0.51
114,6,-0.21
118,7,-0.04
126,3,0.08
132,1,-0.19
318,3,1.44
319,4,1.46
472,5,-0.1
68,7,-0.01
91,4,0.06
102,3,-0.13
121,3,-0.22
131,8,-0.19
135,2,-0.21
136,3,1.29
699,5,0.19
69,3,-0.1
90,2,0.07
96,8,0.18
117,3,-0.13
125,5,0.04
70,6,-0.69
78,2,-0.67
95,0,-0.25
109,2,0.0
123,0,0.99
134,3,-0.64
138,5,-0.21
71,8,-0.73
74,3,0.44
111,3,1.65
116,6,1.3
154,7,2.48
216,3,0.26
219,3,-0.52
251,7,-0.29
320,1,1.02
325,7,1.73
326,8,1.66
334,6,1.11
368,7,-0.53
374,3,0.35
418,0,3.04
457,3,0.96
501,1,0.68
521,7,0.35
533,7,3.41
599,2,0.71
696,1,0.55
700,0,0.07
709,7,0.11
710,4,0.08
714,2,0.25
717,3,-0.13
719,3,0.41
720,6,0.37
722,4,0.2
724,8,0.35
728,2,1.05
729,1,0.02
732,7,1.34
734,4,-0.25
852,0,1.27
905,5,2.59
950,1,1.52
73,2,-0.76
500,0,-0.07
115,2,0.31
122,0,0.74
127,3,-0.43
133,7,-0.01
354,3,1.11
673,1,0.23
676,6,0.5
679,6,1.43
681,5,0.76
688,4,0.03
691,0,-0.25
705,4,0.22
706,0,0.21
713,7,-0.56
75,6,-0.5
222,0,0.28
245,2,1.11
295,4,0.25
510,3,-0.31
954,8,-0.67
956,1,-0.59
76,2,-0.06
85,4,-0.08
99,2,0.1
119,2,-0.76
355,3,-0.49
727,1,-0.41
80,3,0.17
241,8,-0.07
247,7,0.47
290,1,0.47
301,1,1.68
305,3,0.14
364,4,-0.0
371,4,0.22
666,5,0.98
668,1,-0.33
671,7,0.8
682,1,-0.06
683,4,0.36
684,5,0.26
698,7,0.08
704,7,-0.68
707,8,-0.39
