id,Community,B
1,0,-0.02
2,4,0.05
5,8,-0.14
12,4,1.17
18,5,0.84
151,1,4.95
163,3,6.38
794,2,5.7
795,3,3.23
21,7,-0.52
424,1,4.88
3,8,-0.69
8,5,0.56
337,4,-0.62
4,1,0.42
6,4,-0.25
9,0,-0.69
11,3,1.17
14,0,-0.11
16,4,-0.33
19,0,0.18
27,4,-0.41
28,7,0.64
40,5,0.03
41,3,0.1
77,2,2.25
144,3,2.55
162,3,4.74
171,6,4.94
176,0,4.32
322,3,2.71
328,0,0.91
429,3,2.1
474,4,2.47
515,4,6.76
802,3,3.2
977,7,2.48
7,2,-0.39
22,8,-0.66
24,0,0.97
46,3,0.07
51,3,0.01
152,4,3.4
422,5,5.77
446,3,1.26
37,1,0.56
158,3,0.52
412,5,2.15
839,8,-0.46
846,0,0.27
10,4,-0.49
366,2,1.23
370,0,0.21
377,6,1.44
30,6,-0.28
43,4,-0.17
184,5,0.03
185,3,0.71
232,5,1.97
240,5,3.04
246,7,0.69
369,8,1.78
373,2,0.77
33,6,-0.11
36,6,-0.78
13,0,1.12
20,1,0.71
23,6,-0.54
29,3,-0.64
34,4,-0.49
39,8,0.09
42,1,-0.34
52,1,0.56
58,3,0.2
61,3,-0.45
63,3,-0.57
72,1,1.64
150,8,5.88
160,7,0.94
323,2,1.58
367,4,0.9
413,5,3.17
502,1,1.32
703,4,2.31
769,3,1.84
819,8,0.97
853,6,1.18
855,4,1.48
974,3,-0.03
976,6,-0.15
15,3,0.23
224,3,1.94
237,1,2.32
257,3,1.49
262,1,1.75
263,4,2.92
287,6,0.35
498,3,3.03
532,0,5.92
735,7,0.02
737,3,2.04
741,3,0.42
911,5,0.26
17,3,-0.54
26,0,-0.4
275,3,0.78
336,6,-0.68
360,0,3.5
361,4,1.91
423,0,0.71
32,6,-0.71
837,8,1.46
25,7,-0.4
31,1,-0.41
57,2,-0.65
59,0,-0.37
60,3,-0.45
65,4,-0.46
175,1,3.76
375,3,-0.16
964,1,-0.45
62,6,-0.81
35,1,-0.66
44,1,-0.05
47,5,-0.58
38,3,-0.7
421,6,3.69
970,4,0.02
48,1,-0.73
50,1,-0.73
53,6,-0.84
55,3,-0.7
45,0,-0.57
764,1,-0.55
49,0,-0.49
54,8,-0.5
64,8,-0.53
56,4,-0.54
66,6,-0.71
79,4,0.74
100,1,-0.09
101,4,-0.62
327,4,0.15
359,7,-0.47
67,3,-0.16
81,4,0.87
82,1,-0.66
84,3,0.17
94,1,-0.05
98,2,-0.04
105,8,0.19
106,2,-0.04
107,3,-0.22
110,7,0.02
112,0,0.36
114,4,-0.11
118,1,-0.16
126,5,0.03
132,3,-0.28
318,2,1.61
319,0,1.64
472,3,-0.09
68,3,-0.12
91,6,-0.08
102,1,0.09
121,3,-0.22
131,2,-0.16
135,8,-0.11
136,6,1.44
699,5,0.08
69,6,-0.15
90,1,0.17
96,1,0.13
117,1,-0.05
125,3,-0.19
70,6,-0.74
78,0,-0.46
95,4,-0.17
109,3,-0.06
123,8,1.0
134,3,-0.67
138,3,-0.28
71,7,-0.57
74,2,0.51
111,2,1.81
116,1,1.46
154,3,2.07
216,5,0.26
219,5,-0.58
251,1,-0.45
320,1,1.28
325,1,2.07
326,6,1.57
334,3,0.97
368,5,-0.56
374,6,0.32
418,2,2.45
457,1,1.21
501,6,1.21
521,3,0.07
533,1,3.69
599,0,0.8
696,4,0.71
700,3,-0.16
709,6,-0.15
710,2,0.04
714,6,0.35
717,1,-0.01
719,8,0.8
720,3,0.23
722,3,0.01
724,4,0.39
728,0,1.2
729,5,0.05
732,3,1.1
734,6,-0.44
852,3,0.75
905,7,1.86
950,1,2.0
73,3,-0.7
500,4,-0.09
115,3,0.33
122,4,0.5
127,7,-0.35
133,7,-0.03
354,6,1.24
673,4,0.47
676,1,0.45
679,3,1.07
681,7,0.62
688,0,0.1
691,3,-0.45
705,7,0.25
706,1,0.06
713,2,-0.71
75,3,-0.54
222,3,0.13
245,3,1.26
295,5,0.23
510,4,-0.19
954,1,-0.73
956,8,-0.5
76,5,0.03
85,4,-0.09
99,3,0.07
119,1,-0.77
355,8,-0.43
727,3,-0.35
80,3,0.17
241,0,-0.02
247,1,0.53
290,0,0.8
301,6,2.66
305,7,0.22
364,3,-0.19
371,7,0.25
666,6,0.84
668,0,-0.17
671,1,0.92
682,2,-0.1
683,1,0.49
684,4,0.23
698,5,-0.02
704,4,-0.59
707,5,-0.38
948,2,1.09
365,0,-0.66
130,2,-0.62
113,8,-0.43
497,4,0.37
83,4,-0.59
86,3,-0.74
87,4,-0.59
88,2,-0.45
89,0,-0.22
124,8,-0.43
708,0,-0.19
731,2,-0.59
97,3,-0.16
317,6,0.55
93,5,-0.48
92,2,-0.74
137,3,-0.74
259,6,2.17
494,5,-0.1
689,0,-0.63
693,8,-0.5
270,6,-0.87
104,4,-0.57
513,1,-0.16
108,2,-0.65
358,2,-0.57
339,3,-0.64
335,0,-0.08
481,5,1.33
672,8,-0.3
674,5,0.0
675,7,0.05
678,1,0.6
120,5,-0.64
129,1,-0.84
128,2,-0.59
479,6,0.68
746,3,1.58
754,3,1.13
756,0,1.06
918,3,2.52
941,6,0.88
450,3,-0.25
139,7,-0.32
140,2,-0.45
141,1,-0.45
143,5,-0.48
165,7,-0.0
167,1,-0.23
170,3,0.42
174,3,-0.12
178,5,-0.38
179,3,-0.22
180,7,-0.25
142,3,-0.8
147,0,-0.22
415,7,-0.25
419,2,0.83
506,5,0.26
145,5,0.03
155,6,-0.25
159,3,-0.61
161,3,0.65
396,6,1.34
408,5,0.26
433,8,0.15
813,3,0.1
845,1,0.96
851,1,1.14
858,1,0.53
860,2,0.48
886,5,0.61
888,1,1.07
891,4,1.09
146,5,-0.64
149,3,-0.54
148,6,0.02
156,2,-0.45
389,2,1.2
834,5,1.13
841,6,-0.74
848,2,-0.22
153,3,-0.67
157,1,-0.77
166,2,-0.59
217,6,-0.21
218,2,0.22
265,7,0.32
267,3,0.59
268,1,0.17
283,2,-0.1
286,3,1.46
379,3,-0.64
382,5,-0.18
388,5,-0.41
399,4,0.21
402,3,0.3
420,4,1.11
426,6,1.44
427,2,0.42
437,2,-0.25
460,3,-0.03
530,2,0.28
544,3,-0.09
680,5,-0.13
718,1,-0.55
748,0,0.24
766,1,0.89
767,2,-0.07
796,4,0.39
798,4,-0.35
801,1,-0.16
807,3,-0.38
810,4,-0.25
816,1,-0.05
820,3,-0.64
832,8,-0.07
849,8,-0.37
859,0,1.15
863,3,0.1
871,3,0.97
909,0,1.17
910,1,2.11
915,4,-0.14
922,8,1.42
966,4,-0.33
967,1,-0.55
968,8,-0.37
973,4,-0.43
975,3,-0.41
266,1,1.14
271,3,-0.54
255,3,0.68
383,1,0.53
390,1,-0.41
398,8,-0.01
935,4,0.15
164,6,-0.11
177,3,-0.77
191,1,-0.09
742,0,-0.34
743,5,-0.48
745,4,-0.25
929,1,0.53
183,2,-0.45
272,4,-0.35
387,8,0.61
403,6,-0.08
409,4,0.37
411,1,-0.19
432,1,-0.66
440,4,0.53
443,8,0.35
448,6,0.48
456,4,0.55
168,5,-0.53
393,7,0.17
406,5,0.05
414,3,0.1
169,4,-0.65
416,5,-0.48
873,8,0.06
879,3,0.26
172,5,-0.69
173,7,-0.32
442,4,-0.54
201,6,0.08
205,3,0.1
378,8,-0.46
386,6,-0.15
405,2,0.68
407,6,0.41
425,0,0.01
431,2,-0.13
439,5,0.33
445,3,0.04
447,1,0.74
453,5,0.1
455,0,-0.05
459,5,-0.56
471,6,0.65
517,8,2.33
702,2,-0.1
181,6,-0.25
188,1,-0.3
189,5,-0.56
194,6,-0.64
198,3,-0.41
856,7,-0.3
182,8,-0.63
190,3,-0.64
193,1,-0.63
195,3,-0.06
187,1,-0.84
204,8,-0.4
186,0,-0.11
196,2,-0.42
200,2,-0.59
857,3,-0.7
192,1,-0.59
202,1,-0.55
203,8,-0.53
197,0,-0.57
199,1,-0.84
210,3,0.52
736,8,-0.63
206,1,-0.88
207,7,-0.52
208,0,-0.57
212,4,-0.67
907,7,-0.55
209,8,-0.46
281,8,-0.27
282,8,-0.27
288,8,-0.33
293,8,0.09
300,1,0.38
311,2,-0.1
516,5,-0.3
908,3,-0.7
921,2,-0.04
211,1,-0.84
213,0,-0.69
214,1,-0.66
215,6,0.12
221,6,-0.94
264,8,0.71
952,3,-0.25
953,1,0.96
244,7,-0.0
963,8,-0.46
959,1,-0.7
225,4,-0.27
480,3,0.36
568,7,-0.3
223,1,-0.81
239,3,-0.45
228,4,-0.59
233,4,-0.57
243,3,-0.61
254,7,-0.45
258,2,-0.65
298,8,-0.27
303,5,-0.61
310,8,0.41
226,2,2.83
229,1,-0.59
230,4,-0.35
231,6,-0.11
236,2,-0.48
238,4,0.5
250,8,3.21
260,0,0.1
273,8,-0.63
274,5,-0.69
277,1,-0.23
279,8,-0.59
297,3,0.78
299,0,-0.37
308,2,0.36
329,1,-0.45
357,6,0.91
483,2,1.78
484,7,0.57
485,7,-0.2
486,4,2.04
505,7,6.61
667,8,1.23
685,4,-0.49
686,1,-0.37
692,8,-0.37
697,0,-0.4
875,2,-0.19
876,5,-0.05
880,3,0.3
881,3,-0.03
889,4,-0.35
890,0,0.74
892,1,-0.45
893,7,-0.15
894,3,-0.7
895,3,-0.41
896,3,0.65
897,5,-0.53
898,7,-0.45
900,1,-0.3
901,0,-0.31
928,5,0.77
934,1,0.45
942,6,0.84
946,3,-0.28
227,8,-0.69
477,1,-0.66
488,0,-0.31
944,2,-0.54
234,2,-0.51
487,3,-0.54
490,1,-0.3
235,3,-0.67
242,6,0.35
304,7,-0.55
475,7,-0.22
943,0,0.24
947,0,-0.17
296,3,-0.57
249,2,-0.45
306,0,-0.51
524,1,-0.01
527,8,0.19
882,0,-0.11
248,3,-0.67
289,1,0.2
253,3,-0.64
276,0,-0.6
278,4,-0.57
307,5,-0.1
252,3,-0.54
256,0,-0.43
903,1,0.2
912,0,-0.22
917,1,-0.45
949,5,-0.38
261,7,-0.4
913,4,-0.06
269,4,-0.54
478,1,-0.66
899,1,-0.77
280,4,-0.14
541,1,-0.12
557,4,0.21
284,4,-0.62
285,6,1.8
309,1,-0.55
509,8,-0.3
520,3,0.75
548,1,0.17
607,8,-0.63
634,8,-0.63
638,5,-0.61
940,8,1.42
955,5,-0.43
313,3,-0.54
522,1,0.02
291,2,-0.8
292,2,-0.65
294,2,-0.57
482,1,-0.84
302,6,-0.54
312,0,-0.25
951,3,-0.51
314,3,-0.74
315,8,-0.66
316,4,-0.59
356,1,-0.09
789,4,0.13
804,6,-0.51
808,3,-0.51
103,3,-0.8
687,2,-0.51
321,8,-0.76
331,1,-0.84
324,1,-0.81
778,3,-0.28
784,6,-0.25
822,4,-0.59
567,3,0.49
330,6,-0.91
333,0,-0.66
342,3,-0.64
535,2,0.88
637,2,-0.07
652,6,-0.71
657,1,-0.7
338,2,-0.62
340,3,-0.7
341,4,-0.62
343,1,-0.59
344,0,-0.46
345,8,-0.5
346,6,-0.64
347,0,-0.43
350,7,-0.42
353,4,-0.46
348,3,-0.54
349,6,-0.68
351,0,-0.46
352,3,-0.54
701,1,-0.77
332,3,-0.61
525,1,-0.7
694,3,-0.64
865,6,-0.15
872,8,0.54
362,1,-0.88
363,2,-0.74
372,8,-0.37
376,1,-0.63
380,3,-0.77
381,1,-0.84
394,3,-0.19
400,1,0.17
384,3,0.2
392,3,-0.51
397,3,-0.54
461,8,0.09
462,4,-0.25
385,3,-0.67
395,0,0.01
438,0,-0.22
391,4,-0.57
401,4,-0.57
404,4,-0.67
449,1,-0.73
410,3,-0.74
458,1,-0.63
723,5,-0.35
971,4,-0.49
417,0,-0.63
428,1,0.63
430,2,-0.54
434,6,-0.71
435,6,-0.44
444,6,-0.68
454,5,-0.61
463,5,-0.64
464,7,-0.57
817,4,0.05
825,1,-0.23
838,4,-0.49
969,0,-0.28
972,6,-0.44
436,8,-0.72
441,1,-0.73
451,8,-0.43
452,3,0.04
466,7,-0.57
467,0,-0.63
465,2,-0.8
468,8,-0.72
469,5,-0.71
470,8,1.16
508,1,-0.41
528,6,-0.05
537,1,-0.05
538,3,-0.22
540,5,-0.33
545,0,-0.49
559,2,-0.62
561,7,-0.42
571,4,-0.49
574,7,-0.47
575,2,-0.1
577,7,0.32
586,6,-0.71
587,0,-0.28
588,6,-0.74
592,3,-0.74
595,1,-0.41
600,7,0.52
609,8,0.19
613,6,-0.74
614,2,0.19
627,3,-0.61
629,4,-0.51
642,0,-0.54
643,6,-0.28
647,0,-0.11
656,3,-0.35
476,8,-0.66
542,3,-0.41
546,3,-0.45
550,3,-0.41
556,8,-0.5
562,3,-0.51
591,4,-0.22
593,6,-0.48
604,3,0.04
610,3,-0.35
473,3,-0.19
512,4,0.23
514,4,-0.59
618,3,-0.61
626,3,-0.67
635,1,-0.7
507,2,-0.51
539,4,-0.3
585,0,-0.28
597,7,-0.42
885,5,-0.56
733,4,-0.38
862,2,-0.57
874,3,-0.28
868,4,-0.35
518,3,-0.67
553,3,-0.74
569,0,0.45
570,4,-0.35
579,3,0.04
581,1,-0.45
590,1,0.27
489,3,-0.67
491,7,-0.52
492,5,-0.3
495,1,-0.77
493,6,-0.48
531,3,-0.48
864,1,-0.63
496,4,-0.65
519,3,-0.41
499,8,-0.69
660,4,-0.65
877,3,-0.41
503,7,-0.12
504,4,-0.43
523,3,-0.41
526,1,-0.66
534,4,-0.41
543,6,-0.35
547,4,-0.49
549,0,-0.34
551,6,-0.54
552,7,0.07
560,1,-0.19
573,0,-0.51
582,6,-0.48
583,1,-0.48
584,8,0.19
606,5,0.21
611,4,-0.38
640,4,-0.65
645,8,-0.63
649,3,-0.7
650,4,-0.51
840,1,0.78
866,1,-0.34
867,1,-0.52
869,5,-0.25
870,8,-0.4
878,7,-0.2
902,4,-0.25
920,1,-0.19
930,0,0.56
939,3,-0.16
957,5,-0.64
960,0,-0.6
564,3,-0.61
511,4,-0.67
612,3,-0.74
619,3,-0.7
631,3,-0.25
576,4,-0.41
594,2,-0.45
615,3,-0.7
621,0,-0.43
624,4,-0.59
632,6,-0.74
633,7,-0.1
636,3,-0.74
555,4,-0.41
589,1,0.17
617,2,-0.01
622,5,-0.48
623,8,-0.37
628,6,-0.58
651,3,-0.54
529,0,-0.66
598,3,-0.41
602,3,-0.48
616,8,-0.69
620,5,-0.2
630,2,-0.36
641,3,-0.7
648,6,-0.44
653,1,-0.52
658,2,-0.42
572,1,-0.52
605,7,-0.27
536,3,-0.67
554,3,-0.74
558,3,0.42
639,1,-0.63
644,3,-0.61
563,7,-0.32
565,2,0.13
578,2,-0.8
603,7,-0.59
566,0,-0.66
580,5,-0.46
654,0,-0.43
596,6,-0.74
601,6,-0.35
655,8,-0.24
608,8,-0.46
625,4,0.23
646,4,-0.54
661,2,-0.77
662,2,-0.45
659,1,-0.84
664,1,-0.52
665,5,-0.66
669,3,-0.77
670,0,-0.72
663,7,-0.62
690,5,-0.58
677,5,-0.71
695,1,-0.77
711,8,-0.56
712,2,-0.74
715,8,-0.66
716,4,-0.62
721,2,0.33
725,6,0.02
726,8,-0.66
730,7,-0.52
738,4,-0.49
740,7,-0.52
744,0,-0.63
749,3,-0.09
755,3,-0.74
750,4,-0.59
739,1,-0.81
747,8,-0.69
751,7,-0.17
752,0,-0.63
753,5,-0.53
757,3,-0.45
