id,Community,B
1,0,-0.17
2,6,0.18
5,1,-0.25
12,1,1.16
18,3,0.95
151,1,4.6
163,7,5.37
794,1,5.62
795,8,3.94
21,5,-0.5
424,0,5.08
3,4,-0.85
8,1,0.7
337,6,-0.83
4,2,0.18
6,3,-0.26
9,7,-0.51
11,6,2.09
14,3,-0.26
16,3,-0.48
19,3,-0.08
27,5,-0.36
28,6,0.97
40,5,0.26
41,1,0.08
77,2,1.56
144,0,3.04
162,3,4.84
171,2,3.93
176,3,4.03
322,1,3.13
328,7,0.84
429,8,2.85
474,1,2.54
515,7,5.87
802,0,4.17
977,3,2.6
7,0,-0.34
22,7,-0.49
24,1,1.0
46,4,0.1
51,1,0.11
152,4,4.52
422,2,5.81
446,2,1.24
37,5,0.64
158,5,0.75
412,4,2.92
839,6,-0.53
846,1,0.18
10,3,-0.6
366,3,1.17
370,0,0.12
377,6,1.98
30,1,-0.22
43,3,-0.17
184,6,0.26
185,3,0.61
232,0,2.79
240,8,3.76
246,4,0.78
369,3,1.26
373,3,0.52
33,3,-0.17
36,1,-0.64
13,2,0.93
20,5,0.64
23,1,-0.51
29,1,-0.61
34,2,-0.76
39,2,-0.13
42,5,-0.2
52,1,0.41
58,1,0.27
61,3,-0.32
63,8,-0.47
72,4,1.73
150,2,4.5
160,0,1.31
323,7,1.5
367,2,0.71
413,3,3.38
502,2,0.93
703,3,2.26
769,3,1.73
819,8,0.93
853,8,1.39
855,0,2.26
974,3,-0.11
976,3,-0.17
15,6,0.63
224,2,1.81
237,1,1.98
257,6,2.47
262,5,1.62
263,1,3.23
287,2,0.18
498,2,3.09
532,3,5.43
735,7,0.13
737,3,1.91
741,2,0.37
911,5,0.53
17,0,-0.48
26,7,-0.3
275,4,1.29
336,0,-0.48
360,2,3.18
361,8,2.24
423,2,0.62
32,2,-0.66
837,2,1.02
25,7,-0.37
31,6,-0.34
57,3,-0.7
59,5,-0.26
60,1,-0.54
65,2,-0.66
175,3,3.1
375,7,-0.08
964,2,-0.45
62,2,-0.66
35,6,-0.61
44,8,0.02
47,8,-0.53
38,5,-0.56
421,2,3.31
970,2,-0.23
48,1,-0.74
50,0,-0.73
53,1,-0.71
55,0,-0.69
45,2,-0.7
764,5,-0.36
49,7,-0.39
54,2,-0.63
64,0,-0.62
56,7,-0.44
66,0,-0.59
79,0,0.89
100,8,0.11
101,1,-0.71
327,2,0.02
359,3,-0.7
67,1,-0.15
81,0,1.21
82,2,-0.66
84,4,0.27
94,1,-0.02
98,0,0.01
105,6,0.14
106,5,0.15
107,0,-0.13
110,6,0.03
112,4,0.44
114,1,-0.22
118,1,-0.15
126,3,-0.04
132,2,-0.23
318,1,1.72
319,2,1.31
472,4,-0.03
68,2,-0.32
91,2,-0.13
102,2,-0.19
121,2,-0.23
131,8,-0.1
135,3,-0.39
136,1,1.32
699,8,0.35
69,0,-0.06
90,7,0.24
96,3,-0.01
117,6,0.07
125,7,0.08
70,1,-0.68
78,2,-0.63
95,4,-0.24
109,2,-0.1
123,1,0.73
134,8,-0.56
138,0,-0.2
71,8,-0.68
74,2,0.43
111,6,2.62
116,2,0.96
154,3,2.35
216,0,0.36
219,3,-0.63
251,4,-0.51
320,2,1.12
325,2,1.37
326,2,1.43
334,4,1.05
368,6,-0.64
374,4,0.48
418,1,2.6
457,0,1.24
501,4,1.32
521,3,0.05
533,5,3.31
599,0,0.89
696,1,0.57
700,5,0.18
709,8,0.14
710,2,-0.1
714,1,0.31
717,1,-0.12
719,2,0.37
720,8,0.35
722,3,0.05
724,3,0.36
728,4,1.22
729,2,-0.23
732,1,1.23
734,3,-0.45
852,1,0.8
905,3,2.07
950,7,1.61
73,0,-0.73
500,4,-0.14
115,0,0.68
122,4,0.61
127,7,-0.3
133,7,-0.08
354,2,1.12
673,4,0.65
676,0,0.71
679,5,1.38
681,2,0.56
688,0,0.05
691,1,-0.35
705,1,0.18
706,3,-0.04
713,8,-0.59
75,4,-0.58
222,2,0.06
245,2,1.15
295,3,0.14
510,3,-0.32
954,2,-0.76
956,5,-0.39
76,1,0.08
85,0,-0.13
99,0,0.19
119,7,-0.49
355,0,-0.52
727,7,-0.19
80,7,0.27
241,3,-0.17
247,2,0.21
290,0,0.89
301,3,1.95
305,3,0.11
364,2,-0.19
371,3,0.11
666,3,0.58
668,5,-0.15
671,8,1.11
682,7,0.04
683,1,0.21
684,0,0.33
698,7,0.13
704,7,-0.51
707,3,-0.45
948,1,1.32
365,8,-0.71
130,4,-0.64
113,4,-0.58
497,2,0.37
83,2,-0.79
86,2,-0.85
87,1,-0.77
88,8,-0.38
89,3,-0.26
124,0,-0.59
708,0,-0.31
731,2,-0.7
97,0,0.12
317,7,0.47
93,2,-0.66
92,4,-0.81
137,8,-0.65
259,3,1.88
494,3,-0.14
689,3,-0.73
693,8,-0.44
270,8,-0.62
104,8,-0.62
513,0,-0.1
