id,Community,B
1,0,-0.14
2,5,-0.07
5,1,-0.17
12,3,1.17
18,4,1.39
151,0,4.83
163,1,5.71
794,5,4.73
795,6,3.27
21,1,-0.6
424,0,4.51
3,5,-0.71
8,2,0.89
337,7,-0.76
4,0,0.4
6,5,-0.31
9,1,-0.62
11,7,1.78
14,6,-0.27
16,5,-0.39
19,4,0.15
27,4,-0.51
28,4,0.79
40,1,0.04
41,1,0.16
77,4,2.65
144,2,3.09
162,1,4.47
171,6,4.35
176,5,3.66
322,0,3.08
328,2,0.89
429,2,2.87
474,3,2.38
515,3,6.09
802,4,4.2
977,2,3.2
7,3,-0.2
22,6,-0.83
24,1,0.69
46,5,0.01
51,1,0.09
152,4,4.48
422,5,5.63
446,1,1.28
37,5,0.39
158,6,0.64
412,1,2.0
839,1,-0.43
846,0,0.21
10,8,-0.48
366,5,1.23
370,1,0.12
377,2,1.56
30,1,-0.17
43,4,-0.2
184,0,-0.04
185,8,0.54
232,6,2.35
240,5,2.97
246,5,0.59
369,6,1.4
373,1,0.66
33,6,-0.05
36,1,-0.48
13,2,1.33
20,2,0.62
23,8,-0.35
29,6,-0.7
34,0,-0.58
39,6,-0.08
42,0,-0.3
52,4,0.65
58,8,0.39
61,5,-0.28
63,1,-0.41
72,5,1.17
150,1,4.07
160,4,1.21
323,5,1.43
367,2,1.19
413,5,3.2
502,6,1.37
703,0,2.66
769,0,2.03
819,5,0.48
853,4,1.35
855,4,2.02
974,6,-0.24
976,0,-0.04
15,5,0.3
224,2,2.57
237,7,2.58
257,0,1.87
262,6,1.56
263,2,3.69
287,1,0.35
498,4,3.71
532,5,4.94
735,5,-0.1
737,2,2.53
741,5,0.27
911,5,0.07
17,4,-0.51
26,0,-0.55
275,7,1.71
336,0,-0.52
360,0,3.59
361,0,2.06
423,0,0.59
32,2,-0.72
837,1,1.02
25,5,-0.57
31,2,-0.46
57,4,-0.76
59,3,-0.23
60,2,-0.46
65,2,-0.68
175,4,3.96
375,5,-0.19
964,3,-0.23
62,5,-0.57
35,2,-0.76
44,7,0.11
47,7,-0.58
38,0,-0.71
421,8,3.18
970,8,0.02
48,5,-0.65
50,6,-0.8
53,4,-0.69
55,6,-0.83
45,5,-0.57
764,5,-0.54
49,7,-0.51
54,5,-0.54
64,7,-0.58
56,0,-0.62
66,4,-0.65
79,8,0.64
100,1,-0.03
101,5,-0.62
327,6,0.02
359,6,-0.8
67,7,0.04
81,5,0.79
82,1,-0.43
84,5,-0.04
94,1,-0.0
98,4,0.08
105,4,0.08
106,4,-0.06
107,0,-0.17
110,5,-0.22
112,3,0.42
114,2,-0.24
118,8,-0.08
126,5,-0.02
132,1,-0.1
318,5,1.46
319,2,1.9
472,1,-0.07
68,5,-0.22
91,0,-0.04
102,5,-0.1
121,5,-0.16
131,2,-0.2
135,6,-0.27
136,5,1.06
699,4,0.33
69,2,-0.09
90,3,0.21
96,6,0.12
117,4,-0.06
125,7,0.07
70,4,-0.65
78,7,-0.54
95,1,-0.19
109,6,-0.08
123,7,1.23
134,8,-0.55
138,2,-0.24
71,4,-0.76
74,1,0.43
111,0,1.77
116,4,1.39
154,5,2.16
216,3,0.4
219,0,-0.58
251,7,-0.33
320,5,1.11
325,6,1.69
326,6,1.46
334,1,0.93
368,4,-0.62
374,4,0.47
418,6,2.41
457,4,1.18
501,6,1.14
521,2,0.21
533,7,4.28
599,0,0.75
696,5,0.48
700,2,0.06
709,1,-0.03
710,4,0.19
714,4,0.37
717,8,-0.03
719,5,0.51
720,5,0.22
722,0,0.21
724,2,0.51
728,2,1.19
729,5,0.01
732,5,1.06
734,4,-0.3
852,7,1.6
905,6,2.02
950,5,1.63
73,0,-0.74
500,0,-0.17
115,0,0.47
122,4,0.65
127,4,-0.44
133,4,-0.02
354,8,0.99
673,2,0.66
676,2,0.44
679,5,0.91
681,5,0.45
688,1,-0.05
691,6,-0.37
705,1,0.14
706,6,-0.01
713,5,-0.6
75,3,-0.3
222,3,0.17
245,2,1.75
295,3,0.28
510,1,-0.19
954,5,-0.62
956,5,-0.54
76,1,0.12
85,4,-0.16
99,5,0.04
119,1,-0.55
355,3,-0.3
727,0,-0.3
80,8,0.17
241,3,-0.04
247,1,0.28
290,8,0.64
301,6,2.45
305,6,0.09
