id,Community,B
1,0,-0.26
2,4,-0.15
5,2,-0.17
12,6,1.65
18,1,0.95
151,8,4.86
163,1,6.58
794,9,4.42
795,3,3.74
21,1,-0.67
424,4,4.54
3,5,-0.86
8,1,0.86
337,9,-0.62
4,2,0.3
6,7,-0.24
9,6,-0.83
11,1,1.23
14,4,-0.12
16,1,-0.36
19,1,0.19
27,0,-0.65
28,0,0.51
40,8,0.18
41,9,0.06
77,0,2.05
144,1,2.7
162,9,4.21
171,0,4.43
176,0,4.14
322,6,4.18
328,3,1.04
429,3,2.57
474,8,2.9
515,7,6.5
802,2,2.79
977,10,2.74
7,0,-0.45
22,9,-0.57
24,6,1.34
46,4,-0.03
51,2,0.08
152,0,3.59
422,2,4.82
446,6,2.24
37,0,0.38
158,7,0.68
412,4,2.53
839,6,-0.6
846,7,0.22
10,2,-0.47
366,3,1.36
370,5,0.13
377,4,1.36
30,4,-0.25
43,5,-0.17
184,5,0.03
185,3,0.65
232,1,2.42
240,0,3.27
246,5,0.66
369,1,1.59
373,4,0.77
33,1,0.03
36,0,-0.74
13,4,1.02
20,4,0.62
23,7,-0.42
29,0,-0.71
34,4,-0.55
39,5,-0.03
42,3,-0.36
52,0,0.45
58,1,0.34
61,2,-0.19
63,5,-0.63
72,5,1.55
150,4,5.28
160,9,0.81
323,3,1.72
367,9,0.6
413,5,4.19
502,3,1.3
703,1,2.54
769,10,1.97
819,9,0.51
853,5,1.45
855,0,1.83
974,7,-0.02
976,4,-0.12
15,6,0.74
224,0,2.28
237,2,1.52
257,6,2.64
262,0,1.51
263,1,3.09
287,2,0.38
498,5,4.0
532,2,4.65
735,6,0.19
737,5,2.74
741,5,0.53
911,9,0.15
17,2,-0.38
26,1,-0.52
275,9,0.85
336,0,-0.61
360,3,3.7
361,9,1.53
423,4,0.65
32,8,-0.56
837,4,1.3
25,6,-0.64
31,2,-0.28
57,2,-0.49
59,5,-0.5
60,5,-0.43
65,4,-0.55
175,4,3.95
375,4,0.0
964,4,-0.31
62,2,-0.47
35,8,-0.56
44,6,0.03
47,2,-0.45
38,0,-0.84
421,7,3.25
970,5,0.03
48,1,-0.67
50,6,-0.72
53,1,-0.64
55,1,-0.64
45,8,-0.56
764,5,-0.56
49,9,-0.48
54,9,-0.53
64,7,-0.56
56,3,-0.72
66,3,-0.72
79,3,0.75
100,0,-0.13
101,6,-0.72
327,5,0.17
359,1,-0.61
67,0,-0.2
81,6,1.53
82,3,-0.65
84,1,0.19
94,6,0.15
98,8,0.12
105,10,-0.12
106,0,-0.1
107,9,-0.16
110,1,-0.09
112,1,0.34
114,10,-0.29
118,0,-0.26
126,9,0.02
132,8,-0.04
318,6,2.44
319,10,1.63
472,6,0.07
68,0,-0.52
91,9,-0.07
102,0,-0.1
121,3,-0.17
131,4,-0.18
135,1,-0.12
136,5,1.45
699,6,0.39
69,8,-0.01
90,1,0.16
96,1,0.25
117,6,0.07
125,9,-0.01
70,1,-0.61
78,0,-0.78
95,3,-0.36
109,6,0.11
123,0,0.64
134,9,-0.55
138,5,-0.2
71,3,-0.91
74,7,0.41
111,7,1.59
116,0,1.38
154,4,2.66
216,1,0.43
219,7,-0.56
251,1,-0.46
320,7,1.29
325,8,1.77
326,6,2.32
334,9,0.83
368,7,-0.59
374,0,0.22
418,7,2.07
457,8,1.03
501,0,0.77
521,2,0.15
533,8,3.54
599,3,0.68
696,3,0.71
700,6,0.19
709,4,-0.09
710,6,0.19
714,0,0.25
717,7,-0.1
719,0,0.64
720,4,0.4
722,0,0.12
724,7,0.38
728,6,1.53
729,4,0.12
732,7,1.16
734,9,-0.3
852,4,0.96
905,0,2.05
950,4,2.01
73,0,-0.84
500,7,-0.13
115,9,0.42
122,8,0.67
127,9,-0.37
133,1,-0.06
354,7,1.21
673,6,0.9
676,0,0.35
679,9,0.74
681,4,0.74
688,5,0.07
691,1,-0.27
705,0,0.03
706,4,0.22
713,4,-0.62
75,5,-0.56
222,7,0.25
245,1,1.26
295,0,-0.0
510,7,-0.24
954,5,-0.73
956,4,-0.52
76,7,0.06
85,4,-0.09
99,3,0.09
119,1,-0.67
355,8,-0.47
