id,Community,B
1,0,-0.16
2,0,0.05
5,5,-0.17
12,4,1.45
18,8,1.08
151,1,4.72
163,3,4.79
794,2,4.99
795,7,4.33
21,1,-0.75
424,1,4.3
3,5,-0.74
8,2,0.48
337,1,-0.82
4,0,0.29
6,0,-0.27
9,5,-0.77
11,0,1.26
14,4,-0.3
16,4,-0.43
19,7,0.2
27,4,-0.53
28,2,0.5
40,0,0.15
41,0,-0.09
77,7,2.73
144,1,2.95
162,3,3.8
171,4,4.7
176,5,4.32
322,1,3.12
328,1,1.03
429,4,2.52
474,4,2.82
515,2,6.33
802,1,3.59
977,1,2.84
7,6,-0.17
22,1,-0.75
24,7,0.77
46,0,0.15
51,1,0.07
152,0,3.89
422,0,6.79
446,1,1.42
37,4,0.54
158,1,0.67
412,4,2.59
839,0,-0.54
846,4,0.14
10,4,-0.7
366,5,1.36
370,7,0.13
377,1,1.1
30,7,-0.23
43,5,-0.17
184,4,0.14
185,0,0.56
232,5,2.4
240,8,3.26
246,0,0.84
369,2,1.09
373,7,0.81
33,3,0.04
36,7,-0.66
13,1,1.03
20,2,0.34
23,6,-0.31
29,1,-0.68
34,1,-0.65
39,2,-0.17
42,2,-0.36
52,1,0.49
58,0,0.5
61,7,-0.37
63,6,-0.31
72,4,1.45
150,4,5.57
160,3,0.81
323,4,1.68
367,2,0.78
413,1,4.01
502,1,1.49
703,4,2.62
769,2,1.51
819,2,0.48
853,4,1.11
855,7,2.23
974,0,0.01
976,7,-0.05
15,4,0.44
224,5,2.28
237,7,2.23
257,1,1.77
262,0,1.71
263,5,3.29
287,7,0.41
498,2,2.89
532,6,4.6
735,7,0.02
737,2,1.88
741,0,0.5
911,8,0.4
17,5,-0.51
26,8,-0.35
275,4,1.08
336,7,-0.55
360,4,3.6
361,4,2.15
423,2,0.56
32,4,-0.66
837,7,1.38
25,2,-0.62
31,7,-0.41
57,8,-0.48
59,1,-0.43
60,4,-0.43
65,8,-0.38
175,2,3.03
375,0,-0.06
964,2,-0.39
62,5,-0.66
35,1,-0.65
44,1,-0.11
47,3,-0.36
38,4,-0.7
421,7,4.26
970,0,0.01
48,0,-0.72
50,1,-0.79
53,4,-0.66
55,8,-0.54
45,2,-0.62
764,2,-0.56
49,0,-0.65
54,0,-0.58
64,4,-0.66
56,8,-0.43
66,1,-0.65
79,2,0.45
100,1,-0.25
101,4,-0.66
327,0,0.18
359,8,-0.48
67,1,-0.18
81,0,0.91
82,1,-0.65
84,3,0.18
94,1,-0.18
98,2,-0.11
105,4,-0.06
106,8,0.16
107,1,-0.22
110,5,-0.11
112,1,0.39
114,0,-0.16
118,1,-0.22
126,1,-0.04
132,2,-0.28
318,5,1.79
319,1,1.56
472,5,-0.11
68,4,-0.13
91,4,0.01
102,1,-0.04
121,7,-0.09
131,4,-0.19
135,4,-0.16
136,2,1.04
699,1,0.14
69,0,-0.16
90,1,0.1
96,7,0.34
117,8,0.0
125,0,0.01
70,1,-0.65
78,3,-0.32
95,7,-0.23
109,4,0.07
123,7,0.88
134,5,-0.66
138,4,-0.16
71,1,-0.82
74,0,0.39
111,4,2.02
116,0,1.43
154,0,2.68
216,7,0.41
219,3,-0.38
251,0,-0.51
320,4,1.28
325,8,1.83
326,7,1.98
334,2,0.95
368,4,-0.6
374,1,0.28
418,1,2.38
457,2,0.92
501,1,0.96
521,4,0.21
533,0,3.47
599,8,0.92
696,4,0.68
700,0,0.01
709,2,-0.11
710,7,0.06
714,0,0.43
717,1,-0.18
719,7,0.88
720,0,0.32
722,5,0.15
724,8,0.54
728,0,1.19
729,1,-0.04
732,1,1.42
734,7,-0.51
852,0,1.12
905,2,1.82
950,8,1.61
73,8,-0.51
500,0,-0.16
115,7,0.7
122,1,0.56
127,8,-0.32
133,2,-0.2
354,7,1.45
673,0,0.6
676,2,0.31
679,1,1.38
681,4,0.81
688,4,-0.09
691,3,-0.2
705,2,0.06
706,5,0.12
713,2,-0.7
75,0,-0.58
222,0,0.25
245,7,1.77
295,0,0.29
510,4,-0.26
954,4,-0.66
956,2,-0.62
76,1,-0.01
85,2,-0.2
99,5,0.03
119,8,-0.51
355,5,-0.48
727,7,-0.41
80,1,0.07
241,1,-0.33
247,0,0.43
290,7,0.95
301,7,2.62
305,8,0.32
364,0,-0.09
371,0,0.22
666,4,0.74
668,0,-0.27
671,5,0.98
682,4,-0.13
683,1,0.35
684,4,0.24
698,0,0.05
704,1,-0.79
707,3,-0.26
948,1,1.24
365,8,-0.56
130,2,-0.62
113,4,-0.53
497,7,0.59
83,7,-0.83
86,1,-0.79
87,1,-0.79
88,8,-0.27
89,4,-0.16
124,1,-0.54
708,1,-0.36
731,4,-0.56
97,2,-0.14
317,3,0.41
93,4,-0.56
92,8,-0.54
137,1,-0.79
259,1,2.16
494,4,-0.03
689,5,-0.69
693,8,-0.35
270,7,-0.8
104,4,-0.66
513,4,-0.13
108,7,-0.83
358,4,-0.6
339,1,-0.65
335,1,-0.25
481,1,1.6
672,1,-0.5
674,0,-0.06
675,0,-0.09
678,2,0.22
120,5,-0.71
129,4,-0.76
128,7,-0.66
479,2,0.64
746,1,1.6
754,2,0.98
756,4,1.05
918,0,2.92
941,4,0.98
450,7,-0.26
139,0,-0.44
140,4,-0.33
141,7,-0.48
143,1,-0.43
165,2,-0.31
167,8,-0.08
170,0,0.63
174,1,-0.15
178,2,-0.42
179,8,-0.08
180,0,-0.47
142,2,-0.78
147,1,-0.4
415,0,-0.33
419,5,0.78
506,4,0.51
145,1,0.07
155,6,-0.06
159,0,-0.65
161,2,0.53
396,7,1.59
408,7,0.63
433,5,0.01
813,6,0.33
845,0,0.91
851,6,0.8
858,1,0.46
860,7,0.45
886,0,0.74
888,1,0.81
891,2,1.01
146,7,-0.69
149,6,-0.27
148,0,0.01
156,0,-0.44
389,2,1.01
834,1,1.13
841,0,-0.65
848,3,-0.09
153,7,-0.69
157,0,-0.68
166,5,-0.54
217,1,-0.25
218,1,0.1
265,4,0.34
267,8,0.92
268,2,0.17
283,6,0.02
286,2,1.2
379,2,-0.5
382,6,0.02
388,1,-0.4
399,1,0.14
402,8,0.48
420,2,0.7
426,0,1.57
427,7,0.45
437,0,-0.33
460,3,0.14
530,1,0.24
544,1,-0.01
680,1,-0.08
718,7,-0.58
748,2,0.03
766,7,0.95
767,7,0.06
796,7,0.45
798,1,-0.5
801,8,-0.16
807,2,-0.39
810,2,-0.39
816,2,-0.17
820,5,-0.63
832,8,-0.13
849,2,-0.56
859,0,1.26
863,0,0.25
871,7,1.48
909,7,1.45
910,1,1.95
915,2,-0.22
922,5,1.19
966,5,-0.37
967,1,-0.43
968,4,-0.46
973,8,-0.3
975,0,-0.4
266,2,0.81
271,5,-0.34
255,1,0.96
383,4,0.48
390,5,-0.4
398,7,-0.09
935,4,0.21
164,0,0.05
177,7,-0.8
191,0,-0.16
742,1,-0.47
743,1,-0.57
745,1,-0.4
929,0,0.46
183,1,-0.57
272,5,-0.34
387,4,0.48
403,4,0.01
409,1,0.31
411,1,-0.22
432,8,-0.43
440,2,0.5
443,1,0.24
448,2,0.5
456,8,0.62
168,1,-0.61
393,1,-0.04
406,1,-0.08
414,5,0.21
169,3,-0.47
416,1,-0.61
873,2,-0.2
879,4,0.48
172,5,-0.74
173,2,-0.48
442,0,-0.72
201,0,0.22
205,1,0.17
378,8,-0.38
386,4,-0.03
405,0,0.95
407,5,0.44
425,2,-0.2
431,1,-0.25
439,2,0.28
445,4,0.04
447,3,0.52
453,0,0.12
455,7,-0.09
459,2,-0.59
471,2,0.42
517,8,1.94
702,1,-0.08
181,3,-0.01
188,4,-0.16
189,2,-0.62
194,8,-0.27
198,1,-0.4
856,4,-0.33
182,7,-0.69
190,0,-0.61
193,5,-0.57
195,0,0.01
187,2,-0.76
204,2,-0.59
186,2,-0.22
196,7,-0.44
200,0,-0.61
857,1,-0.82
192,0,-0.54
202,8,-0.35
203,1,-0.65
197,8,-0.46
199,0,-0.78
210,2,0.5
736,0,-0.72
206,3,-0.49
207,1,-0.79
208,8,-0.48
212,0,-0.82
