id,Community,B
1,0,-0.3
2,3,-0.05
5,2,-0.19
12,5,1.13
18,1,0.91
151,0,3.61
163,6,6.95
794,0,4.97
795,8,3.42
21,5,-0.65
424,0,3.72
3,4,-0.77
8,8,0.65
337,2,-0.8
4,1,0.43
6,3,-0.29
9,8,-0.84
11,7,1.58
14,3,-0.2
16,5,-0.41
19,4,0.35
27,8,-0.58
28,0,0.42
40,6,0.13
41,1,0.12
77,1,2.14
144,0,2.11
162,0,4.55
171,8,4.84
176,8,4.52
322,3,2.53
328,4,1.21
429,3,1.79
474,8,2.68
515,5,7.31
802,4,4.43
977,5,2.65
7,3,-0.39
22,0,-0.72
24,2,0.95
46,6,0.19
51,5,0.17
152,2,4.6
422,1,5.63
446,3,1.07
37,2,0.63
158,6,0.89
412,0,2.17
839,3,-0.46
846,6,0.23
10,8,-0.71
366,3,1.07
370,2,0.09
377,4,1.72
30,6,-0.12
43,4,-0.12
184,6,0.1
185,8,0.61
232,7,2.57
240,4,3.92
246,3,0.38
369,5,1.22
373,3,0.5
33,5,0.01
36,7,-0.67
13,6,1.24
20,3,0.33
23,5,-0.44
29,6,-0.56
34,5,-0.56
39,4,0.13
42,7,-0.33
52,8,0.49
58,8,0.23
61,8,-0.35
63,8,-0.55
72,5,1.41
150,2,6.1
160,2,1.38
323,4,2.22
367,2,0.88
413,1,3.43
502,2,1.42
703,3,2.13
769,3,1.53
819,7,0.71
853,2,1.42
855,7,1.92
974,4,0.13
976,5,-0.05
15,3,0.19
224,4,2.58
237,2,2.27
257,8,1.87
262,2,1.84
263,5,3.07
287,1,0.5
498,5,3.31
532,3,4.52
735,2,0.16
737,0,1.72
741,5,0.41
911,2,0.34
17,5,-0.53
26,0,-0.52
275,2,1.38
336,1,-0.42
360,0,2.89
361,6,2.28
423,4,0.92
32,0,-0.61
837,8,1.19
25,2,-0.66
31,3,-0.34
57,6,-0.63
59,8,-0.48
60,6,-0.34
65,3,-0.51
175,7,3.8
375,5,-0.08
964,8,-0.39
62,4,-0.63
35,4,-0.56
44,4,-0.01
47,0,-0.63
38,8,-0.77
421,6,3.6
970,0,-0.02
48,1,-0.57
50,4,-0.66
53,8,-0.77
55,3,-0.6
45,4,-0.59
764,2,-0.59
49,4,-0.56
54,0,-0.55
64,7,-0.64
56,8,-0.71
66,4,-0.52
79,0,0.53
100,8,-0.06
101,3,-0.63
327,6,0.26
359,5,-0.65
67,3,-0.15
81,8,0.94
82,5,-0.5
84,1,0.22
94,1,-0.01
98,6,0.07
105,2,0.09
106,8,-0.06
107,6,-0.09
110,4,-0.05
112,7,0.41
114,6,-0.12
118,1,-0.06
126,2,0.2
132,2,-0.02
318,5,1.5
319,5,1.41
472,2,0.06
68,4,-0.01
91,3,-0.08
102,2,0.06
121,3,-0.17
131,0,-0.3
135,4,-0.12
136,7,1.58
699,6,0.29
69,0,-0.22
90,5,0.07
96,8,0.23
117,6,-0.09
125,6,0.1
70,6,-0.53
78,4,-0.56
95,3,-0.29
109,8,0.0
123,2,0.88
134,0,-0.69
138,8,-0.26
71,4,-0.77
74,4,0.74
111,3,1.24
116,2,1.52
154,5,2.37
216,0,0.14
219,6,-0.5
251,0,-0.47
320,0,0.97
325,4,2.15
326,6,1.84
334,2,1.45
368,0,-0.63
374,8,0.39
418,3,1.81
457,3,0.88
501,3,0.9
521,8,0.13
533,0,2.67
599,2,0.77
696,3,0.52
700,5,0.01
709,0,-0.13
710,1,0.17
714,0,0.17
717,4,-0.05
719,4,0.82
720,4,0.53
722,2,0.2
724,6,0.51
728,7,1.33
729,4,0.09
732,4,1.75
734,5,-0.35
852,2,1.02
905,3,1.5
950,5,1.68
73,4,-0.74
500,2,-0.16
115,7,0.59
122,2,0.63
127,2,-0.45
133,4,0.02
354,4,1.61
673,2,0.59
676,2,0.7
679,6,1.55
681,4,1.0
688,2,-0.05
691,3,-0.29
705,0,0.06
706,6,0.1
713,5,-0.59
75,0,-0.52
222,6,0.38
245,2,1.74
295,2,0.23
510,2,-0.19
954,8,-0.74
956,6,-0.47
76,0,0.06
85,3,-0.17
99,5,0.11
119,8,-0.77
355,0,-0.49
727,0,-0.41
80,8,0.13
241,8,-0.19
247,0,0.28
290,7,0.78
301,5,2.28
305,0,0.09
364,5,-0.17
371,0,-0.05
666,8,0.74
668,8,-0.32
671,0,0.64
682,0,-0.16
683,5,0.26
