id,Community,B
1,0,-0.27
2,2,-0.11
5,2,-0.18
12,0,1.11
18,2,1.11
151,0,4.54
163,1,5.18
794,6,6.59
795,3,3.28
21,8,-0.56
424,2,4.78
3,2,-0.79
8,2,0.81
337,3,-0.65
4,0,0.27
6,7,-0.36
9,2,-0.79
11,7,1.74
14,1,-0.06
16,5,-0.47
19,2,-0.01
27,2,-0.55
28,2,0.77
40,0,-0.0
41,6,0.15
77,6,2.63
144,8,2.7
162,2,5.53
171,6,4.88
176,5,4.87
322,0,3.02
328,6,0.99
429,9,2.96
474,2,3.12
515,1,5.47
802,4,2.72
977,0,2.65
7,5,-0.41
22,0,-0.81
24,2,0.67
46,5,-0.01
51,6,0.26
152,3,3.64
422,4,4.79
446,0,1.38
37,1,0.4
158,7,1.0
412,2,2.27
839,9,-0.61
846,6,0.12
10,1,-0.4
366,2,1.45
370,2,0.16
377,6,1.61
30,2,-0.25
43,2,-0.11
184,3,0.14
185,0,0.54
232,0,2.32
240,7,4.13
246,7,0.85
369,3,1.4
373,1,0.59
33,2,-0.08
36,2,-0.59
13,3,0.94
20,7,0.75
23,4,-0.36
29,6,-0.72
34,8,-0.49
39,6,-0.06
42,4,-0.17
52,2,0.5
58,9,0.47
61,6,-0.43
63,2,-0.52
72,3,1.29
150,4,3.64
160,4,0.77
323,9,2.3
367,5,1.12
413,0,3.56
502,7,1.6
703,0,2.52
769,9,2.44
819,6,0.66
853,3,1.15
855,0,1.91
974,6,0.01
976,0,-0.2
15,2,0.4
224,2,2.3
237,5,2.12
257,0,1.58
262,6,1.61
263,0,2.86
287,0,0.34
498,8,3.29
532,3,5.41
735,2,-0.04
737,5,2.55
741,0,0.34
911,0,0.2
17,2,-0.48
26,6,-0.57
275,0,0.84
336,5,-0.61
360,3,3.26
361,2,2.0
423,6,0.74
32,4,-0.43
837,6,1.35
25,8,-0.46
31,8,-0.26
57,9,-0.75
59,5,-0.47
60,7,-0.5
65,2,-0.55
175,3,3.09
