id,Community,B
1,0,-0.13
2,5,-0.08
5,4,-0.21
12,3,1.13
18,9,0.68
151,6,4.69
163,5,6.33
794,1,6.02
795,1,3.49
21,7,-0.55
424,3,4.2
3,6,-0.77
8,3,0.65
337,7,-0.61
4,0,0.34
6,0,-0.31
9,8,-0.8
11,9,1.02
14,7,-0.08
16,9,-0.38
19,3,0.22
27,6,-0.57
28,4,0.76
40,5,0.08
41,4,0.15
77,9,1.94
144,9,2.36
162,9,4.52
171,8,4.1
176,1,4.35
322,0,2.99
328,6,0.76
429,3,2.33
474,9,2.33
515,3,7.23
802,6,3.54
977,2,2.88
7,1,-0.39
22,1,-0.69
24,1,1.03
46,9,-0.01
51,3,0.25
152,5,3.49
422,7,6.55
446,0,1.55
37,3,0.43
158,6,0.7
412,4,2.94
839,0,-0.49
846,0,0.16
10,3,-0.53
366,3,1.52
370,5,-0.03
377,6,1.15
30,1,-0.2
43,3,-0.11
184,9,0.02
185,8,0.71
232,9,1.97
240,2,3.46
246,1,0.66
369,4,1.77
373,1,0.88
33,8,-0.06
36,4,-0.6
13,2,1.11
20,9,0.33
23,4,-0.57
29,8,-0.63
34,9,-0.56
39,3,0.07
42,6,-0.33
52,1,0.41
58,4,0.47
61,9,-0.32
63,1,-0.51
72,3,1.4
150,0,5.21
160,8,0.91
323,0,1.72
367,0,0.96
413,4,4.01
502,3,1.4
703,0,2.73
769,3,2.12
819,7,0.86
853,9,0.91
855,4,2.0
974,5,-0.08
976,1,-0.08
15,4,0.47
224,2,2.3
237,8,1.73
257,7,1.88
262,7,1.74
263,6,3.03
287,8,0.42
498,6,3.33
532,8,5.6
735,3,0.01
737,6,2.39
741,2,0.53
911,8,0.17
17,9,-0.51
26,5,-0.53
275,4,1.35
336,8,-0.63
360,8,2.9
361,9,1.7
423,8,0.6
32,2,-0.57
837,1,1.18
25,4,-0.6
31,3,-0.32
57,6,-0.66
59,9,-0.45
60,3,-0.41
65,8,-0.57
175,0,3.5
375,7,0.09
964,9,-0.35
62,9,-0.61
35,4,-0.6
44,1,-0.08
47,4,-0.6
38,4,-0.73
421,2,3.67
970,8,-0.06
48,5,-0.68
50,9,-0.67
53,4,-0.66
55,2,-0.68
45,7,-0.46
764,9,-0.53
49,6,-0.54
54,5,-0.56
64,6,-0.66
56,8,-0.63
66,2,-0.54
79,1,0.72
100,7,0.09
101,8,-0.71
327,8,0.05
359,9,-0.67
67,8,-0.2
81,4,1.12
82,9,-0.53
84,3,0.22
94,4,-0.01
98,7,0.15
105,3,0.07
106,7,0.24
107,6,-0.21
110,9,-0.11
112,0,0.4
114,7,0.04
118,0,-0.08
126,9,-0.06
132,9,-0.14
318,8,1.48
319,5,1.49
472,1,-0.11
68,0,-0.11
91,9,-0.09
102,9,-0.11
121,7,0.09
131,3,-0.2
135,6,-0.18
136,0,1.4
699,6,0.17
69,6,-0.09
90,9,0.15
96,8,0.14
117,2,-0.07
125,7,0.15
70,0,-0.58
78,9,-0.53
95,2,-0.22
109,5,-0.03
123,6,0.82
134,3,-0.59
138,7,-0.05
71,4,-0.79
74,4,0.76
111,1,1.71
116,2,1.4
154,4,2.74
216,7,0.51
219,0,-0.58
251,8,-0.49
320,7,1.44
325,7,2.03
326,4,1.84
334,3,0.98
368,7,-0.46
374,0,0.37
418,1,2.41
457,5,1.04
501,5,1.04
521,2,0.3
533,5,2.93
599,3,0.8
696,1,0.81
700,2,-0.05
709,3,-0.05
710,0,0.1
714,0,0.28
717,1,-0.11
719,1,0.63
720,6,0.29
722,3,0.22
724,6,0.32
728,9,0.89
729,3,0.04
732,3,1.34
734,1,-0.54
852,3,1.04
905,2,2.1
950,5,1.69
73,3,-0.65
500,7,0.01
115,1,0.44
122,9,0.26
127,4,-0.5
133,1,-0.23
354,2,1.14
673,0,0.6
676,2,0.51
679,3,1.34
681,2,0.74
688,4,0.02
691,8,-0.4
705,4,0.21
706,1,0.01
713,6,-0.66
75,3,-0.41
222,0,0.25
245,8,1.28
295,8,0.14
510,1,-0.36
954,7,-0.52
956,2,-0.54
76,5,0.06
85,4,-0.11
99,5,-0.11
119,1,-0.73
355,3,-0.53
727,1,-0.39
80,5,0.2
241,1,-0.11
247,2,0.42
290,3,0.68
301,9,1.89
305,2,0.19
364,3,0.01
371,1,0.23
666,6,0.79
668,5,-0.31
671,9,0.76
682,8,-0.2
683,5,0.2
684,0,0.28
698,7,0.21
704,0,-0.7
707,5,-0.53
948,3,1.31
365,7,-0.64
130,3,-0.53
113,6,-0.54
497,6,0.5
83,8,-0.77
86,7,-0.61
87,5,-0.73
88,3,-0.35
89,5,-0.25
124,5,-0.48
708,8,-0.34
731,4,-0.6
97,4,0.02
317,6,0.55
93,9,-0.56
92,4,-0.76
137,3,-0.68
259,8,1.88
494,8,-0.2
689,4,-0.7
693,8,-0.57
270,8,-0.74
104,8,-0.71
513,6,-0.15
108,8,-0.71
358,9,-0.59
339,2,-0.6
335,5,-0.2
481,5,1.27
672,7,-0.26
674,8,0.08
675,8,-0.26
678,0,0.48
120,4,-0.66
129,3,-0.71
128,7,-0.49
479,6,0.79
746,5,1.61
754,4,1.67
756,2,1.09
918,7,2.97
941,5,0.68
450,7,-0.11
139,9,-0.43
140,5,-0.39
141,5,-0.48
143,3,-0.38
165,5,-0.2
167,9,-0.27
170,8,0.42
174,0,0.04
178,8,-0.4
179,8,-0.32
180,6,-0.39
142,4,-0.83
147,1,-0.23
415,1,-0.33
419,6,0.7
506,9,0.23
145,0,0.16
155,5,-0.34
159,6,-0.6
161,9,0.62
396,9,1.07
408,9,0.36
433,5,-0.11
813,1,0.23
845,8,0.82
851,6,0.85
858,7,0.68
860,3,0.34
886,6,0.76
888,3,1.07
891,5,1.24
146,4,-0.63
149,7,-0.4
148,4,0.11
156,3,-0.35
389,5,1.13
834,0,1.19
841,8,-0.66
848,5,-0.2
153,0,-0.61
157,2,-0.65
166,9,-0.53
217,3,-0.11
218,1,0.26
265,1,0.2
267,1,0.88
268,3,0.25
283,5,-0.14
286,8,1.56
379,2,-0.48
382,4,-0.01
388,4,-0.44
399,7,0.36
402,1,0.38
420,8,1.05
426,5,1.49
427,6,0.44
437,1,-0.26
460,8,-0.0
530,2,0.3
544,7,0.24
680,2,-0.05
718,8,-0.6
748,3,0.1
766,1,0.78
767,1,0.04
796,7,0.59
798,1,-0.45
801,1,-0.2
807,1,-0.39
810,9,-0.38
816,5,-0.28
820,3,-0.56
832,5,-0.31
849,0,-0.37
859,1,0.97
863,1,0.35
871,0,1.19
909,8,0.88
910,4,2.13
915,0,-0.11
922,5,0.9
966,1,-0.42
967,9,-0.45
968,7,-0.32
973,4,-0.47
975,2,-0.34
266,9,0.78
271,3,-0.38
255,4,1.25
383,9,0.39
390,2,-0.36
398,8,-0.14
935,4,0.15
164,4,0.02
177,2,-0.68
191,2,-0.07
742,3,-0.35
743,8,-0.54
745,1,-0.36
929,5,0.37
183,3,-0.38
272,0,-0.31
387,9,0.23
403,2,0.01
409,3,0.34
411,4,0.05
432,2,-0.6
440,6,0.58
443,6,0.08
448,9,0.54
456,8,0.45
168,1,-0.63
393,8,-0.06
406,5,0.0
414,0,0.16
169,7,-0.64
416,7,-0.37
