id,Community,B
1,0,-0.25
2,3,-0.0
5,3,-0.2
12,1,1.08
18,4,0.95
151,3,4.39
163,1,6.13
794,4,5.5
795,4,3.37
21,0,-0.7
424,0,4.27
3,8,-0.77
8,8,0.97
337,4,-0.84
4,5,0.51
6,7,-0.08
9,4,-0.84
11,5,1.57
14,4,-0.31
16,6,-0.46
19,0,0.17
27,4,-0.65
28,5,0.98
40,1,0.16
41,6,0.08
77,0,2.26
144,4,2.68
162,1,4.86
171,8,5.55
176,4,4.18
322,5,4.26
328,9,1.23
429,8,2.79
474,4,2.55
515,2,6.56
802,7,2.54
977,3,2.6
7,0,-0.37
22,3,-0.68
24,4,0.7
46,4,-0.02
51,0,0.17
152,0,3.58
422,3,6.06
446,1,1.49
37,3,0.38
158,1,0.59
412,0,2.35
839,1,-0.47
846,1,0.1
10,6,-0.59
366,0,1.24
370,1,0.05
377,3,1.28
30,4,-0.27
43,0,-0.13
184,4,0.01
185,6,0.62
232,3,2.31
240,6,3.14
246,5,1.06
369,3,1.63
373,5,1.1
33,0,-0.04
36,0,-0.55
13,6,0.87
20,9,0.83
23,2,-0.28
29,1,-0.56
34,0,-0.58
39,5,0.01
42,4,-0.34
52,4,0.26
58,0,0.35
61,9,-0.31
63,4,-0.62
72,4,1.33
150,3,4.87
160,1,0.91
323,8,1.83
367,4,0.79
413,1,3.27
502,1,1.08
703,3,2.63
769,1,1.89
819,5,1.15
853,4,1.01
855,1,1.6
974,3,-0.0
976,6,-0.13
15,0,0.23
224,1,1.69
237,4,1.7
257,5,2.49
262,1,1.46
263,3,3.14
287,5,0.72
498,6,3.14
532,0,5.73
735,3,0.03
737,4,2.2
741,0,0.46
911,1,0.16
17,4,-0.56
26,9,-0.63
275,1,0.85
336,3,-0.55
360,6,3.14
361,0,1.84
423,5,0.94
32,8,-0.57
837,1,1.0
25,3,-0.61
31,3,-0.39
57,3,-0.71
59,3,-0.52
60,4,-0.52
65,0,-0.52
175,0,3.34
375,0,-0.07
964,4,-0.49
62,6,-0.59
35,0,-0.55
44,4,-0.12
47,1,-0.56
38,7,-0.36
421,6,3.16
970,9,-0.02
48,4,-0.78
50,4,-0.78
53,4,-0.78
55,3,-0.68
45,0,-0.64
764,8,-0.54
49,9,-0.71
54,3,-0.55
64,1,-0.56
56,1,-0.62
66,4,-0.62
79,3,0.67
100,1,-0.04
101,5,-0.92
327,4,0.1
359,3,-0.61
67,4,-0.27
81,4,0.64
82,1,-0.53
84,5,0.26
94,6,-0.11
98,1,-0.15
105,5,0.05
106,4,-0.12
107,8,-0.05
110,8,-0.11
112,4,0.29
114,7,-0.05
118,4,-0.15
126,6,-0.05
132,2,0.08
318,6,1.46
319,3,1.6
472,3,-0.07
68,4,-0.27
91,4,-0.09
102,5,-0.03
121,9,-0.06
131,6,-0.16
135,2,-0.01
136,3,1.31
699,9,0.26
69,4,-0.18
90,3,0.25
96,3,0.16
117,5,-0.24
125,1,0.08
70,1,-0.59
78,1,-0.5
95,5,-0.33
109,3,-0.0
123,3,0.67
134,6,-0.67
138,1,-0.27
71,5,-1.0
74,8,0.84
111,1,1.75
116,3,1.06
154,4,2.33
216,0,0.29
219,0,-0.55
251,6,-0.43
320,1,1.08
325,2,1.75
326,1,1.26
334,0,1.09
368,0,-0.61
374,6,0.38
418,4,2.42
457,3,1.02
501,1,0.97
521,0,0.14
533,1,3.07
599,5,1.19
696,4,0.64
700,6,-0.13
709,3,-0.0
710,3,0.16
714,3,0.35
717,9,-0.06
719,4,0.51
720,3,0.41
722,4,0.01
724,8,0.58
728,4,1.17
729,8,0.12
732,9,1.66
734,1,-0.39
852,1,0.85
905,6,1.97
950,5,2.7
73,2,-0.47
500,1,-0.24
115,1,0.51
122,3,0.48
127,1,-0.44
133,5,-0.12
354,9,1.59
673,9,0.8
676,4,0.35
679,4,1.11
681,3,0.57
688,1,-0.07
691,9,-0.38
705,3,0.16
706,5,0.18
713,1,-0.59
75,0,-0.43
222,4,0.13
245,8,1.6
295,6,0.27
510,9,-0.31
954,0,-0.64
956,9,-0.67
76,1,0.05
85,3,-0.13
99,1,0.08
119,5,-0.96
355,8,-0.51
727,9,-0.38
80,9,0.3
241,8,0.05
247,0,0.43
290,4,0.51
301,7,1.6
305,4,0.13
364,4,-0.18
371,0,0.14
666,3,0.73
668,3,-0.29
671,8,1.04
682,9,-0.13
683,0,0.23
684,4,0.13
698,7,0.06
704,7,-0.38
707,5,-0.58
948,1,1.14
365,8,-0.77
130,1,-0.59
113,5,-0.71
497,0,0.38
83,5,-0.96
86,6,-0.73
87,5,-1.0
88,2,-0.23
89,1,-0.21
124,9,-0.6
708,8,-0.28
731,2,-0.37
97,1,0.02
317,8,0.68
93,6,-0.57
92,1,-0.67
137,1,-0.64
259,5,2.45
494,3,-0.07
689,3,-0.68
693,8,-0.51
270,1,-0.64
104,0,-0.64
513,1,-0.15
108,6,-0.62
358,3,-0.61
339,0,-0.58
335,5,-0.24
481,6,1.46
672,3,-0.36
674,8,0.35
675,5,-0.16
678,0,0.46
120,9,-0.81
129,9,-0.96
128,8,-0.61
479,5,1.15
746,0,1.78
754,4,1.33
756,2,0.97
918,9,3.49
941,5,0.89
450,3,-0.23
139,4,-0.52
140,1,-0.36
141,7,-0.22
143,7,-0.24
165,4,-0.24
167,0,-0.28
170,0,0.55
174,4,-0.18
178,4,-0.56
179,3,-0.32
180,0,-0.4
142,1,-0.73
147,4,-0.37
415,3,-0.48
419,2,0.87
506,1,0.34
145,1,0.1
155,6,-0.19
159,4,-0.68
161,3,0.9
396,3,1.41
408,4,0.35
433,4,-0.18
813,3,0.19
845,0,0.79
851,8,1.14
858,6,0.49
860,1,0.36
886,9,0.91
888,5,1.15
891,4,1.33
146,5,-0.87
149,1,-0.5
148,0,0.05
156,3,-0.39
389,5,1.78
834,1,1.0
841,0,-0.61
848,4,-0.27
153,5,-0.87
157,3,-0.61
166,0,-0.55
217,2,0.01
218,9,0.3
265,8,0.48
267,3,0.73
268,5,0.18
283,6,-0.16
286,1,1.43
379,5,-0.66
382,9,-0.13
388,6,-0.46
399,0,0.14
402,5,0.39
420,9,1.44
426,0,1.39
427,5,0.6
437,3,-0.26
460,0,0.14
530,6,0.25
544,0,0.05
680,9,-0.13
718,3,-0.61
748,4,0.07
766,5,0.89
767,5,0.01
796,6,0.3
798,5,-0.54
801,3,-0.2
807,5,-0.5
810,3,-0.26
816,8,0.02
820,3,-0.65
832,3,-0.26
849,3,-0.39
859,0,1.03
863,4,0.26
871,5,1.73
909,1,1.11
910,0,1.9
915,8,-0.18
922,9,1.34
966,0,-0.34
967,7,-0.15
968,3,-0.52
973,8,-0.51
975,6,-0.43
266,5,1.52
271,0,-0.37
255,5,1.52
383,4,0.26
390,9,-0.53
398,8,0.02
935,4,0.01
164,0,-0.1
177,6,-0.73
191,1,-0.15
742,2,-0.2
743,3,-0.52
745,1,-0.33
929,4,0.32
183,0,-0.4
272,0,-0.37
387,7,0.29
403,1,0.05
409,2,0.37
411,1,-0.1
432,0,-0.61
440,4,0.42
443,0,0.14
448,3,0.57
456,0,0.46
168,4,-0.65
393,9,0.08
406,3,0.03
414,1,0.25
169,2,-0.49
416,4,-0.68
873,4,-0.24
879,4,0.42
172,5,-1.0
173,3,-0.48
442,1,-0.59
