id,Community,B
1,0,-0.2
2,2,-0.03
5,4,-0.23
12,4,1.42
18,5,0.74
151,6,3.91
163,5,6.35
794,6,4.9
795,4,4.12
21,7,-0.63
424,1,3.87
3,7,-0.66
8,7,0.95
337,3,-0.58
4,1,0.3
6,0,-0.35
9,1,-0.75
11,0,1.14
14,4,-0.23
16,4,-0.48
19,1,0.05
27,2,-0.59
28,2,0.56
40,3,0.18
41,4,0.02
77,5,2.02
144,5,2.36
162,2,5.39
171,2,4.45
176,7,4.58
322,8,3.54
328,4,0.96
429,3,2.27
474,0,2.81
515,6,6.23
802,2,3.43
977,1,2.44
7,1,-0.38
22,6,-0.5
24,0,0.77
46,5,-0.02
51,3,0.15
152,2,3.65
422,3,5.77
446,3,1.42
37,8,0.55
158,7,0.8
412,4,2.9
839,0,-0.56
846,8,-0.0
10,6,-0.4
366,1,1.27
370,2,0.0
377,2,1.28
30,4,-0.23
43,1,-0.27
184,0,-0.08
185,7,0.98
232,5,2.05
240,2,3.33
246,5,0.53
369,8,1.66
373,0,0.77
33,4,-0.01
36,3,-0.46
13,8,1.28
20,8,0.59
23,2,-0.46
29,5,-0.66
34,5,-0.66
39,3,0.08
42,2,-0.31
52,3,0.42
58,4,0.38
61,8,-0.35
63,5,-0.57
72,1,1.13
150,7,5.61
160,1,0.85
323,8,1.98
367,6,0.97
413,0,3.67
502,7,1.57
703,0,2.54
769,7,2.22
819,8,0.76
853,5,1.05
855,5,1.57
974,5,-0.05
976,1,-0.1
15,5,0.29
224,0,2.27
237,1,1.39
257,0,1.63
262,4,1.68
263,5,2.97
287,0,0.47
498,1,3.07
532,5,5.59
735,6,0.1
737,8,2.71
741,5,0.41
911,2,0.38
17,4,-0.52
26,7,-0.44
275,0,0.96
336,5,-0.51
360,3,2.95
361,5,1.87
423,0,0.74
32,4,-0.77
837,0,1.14
25,4,-0.69
31,3,-0.26
57,5,-0.69
59,6,-0.26
60,8,-0.52
65,5,-0.6
175,4,4.01
375,6,-0.02
964,5,-0.35
62,1,-0.64
35,1,-0.58
44,7,0.02
47,6,-0.43
38,4,-0.8
421,0,3.61
970,5,-0.02
48,8,-0.8
50,6,-0.48
53,7,-0.6
55,1,-0.67
45,2,-0.65
764,7,-0.41
49,3,-0.46
54,1,-0.58
64,2,-0.65
56,2,-0.62
66,0,-0.63
79,1,0.5
100,4,0.02
101,5,-0.69
327,7,0.33
359,7,-0.57
67,0,-0.29
81,0,0.96
82,1,-0.58
84,3,0.27
94,5,-0.2
98,8,-0.0
105,3,0.05
106,7,0.24
107,2,-0.09
110,8,-0.14
112,1,0.36
114,2,-0.25
118,1,-0.21
126,2,0.0
132,7,-0.04
318,1,1.45
319,7,1.85
472,3,0.01
68,6,0.03
91,1,-0.12
102,5,-0.17
121,5,-0.11
131,1,-0.24
135,4,-0.23
136,1,1.16
699,6,0.2
69,1,-0.15
90,8,0.21
96,7,0.27
117,2,-0.15
125,5,-0.08
70,6,-0.4
78,0,-0.63
95,0,-0.32
109,7,0.12
123,7,0.95
134,7,-0.57
