id,Community,B
1,0,-0.2
2,8,0.04
5,9,-0.23
12,1,1.45
18,3,0.9
151,8,5.07
163,0,6.6
794,3,5.4
795,0,3.26
21,3,-0.64
424,6,4.88
3,6,-0.63
8,1,0.85
337,3,-0.7
4,0,0.35
6,7,-0.22
9,0,-0.69
11,2,1.47
14,8,-0.16
16,2,-0.46
19,9,0.06
27,3,-0.49
28,1,0.57
40,5,0.05
41,5,0.12
77,0,2.1
144,0,2.56
162,7,4.93
171,9,3.55
176,1,4.8
322,6,3.4
328,9,0.87
429,3,1.76
474,5,2.8
515,3,6.79
802,3,3.33
977,6,2.82
7,0,-0.29
22,1,-0.89
24,3,0.78
46,4,0.09
51,1,-0.09
152,5,3.72
422,4,5.82
446,9,1.39
37,8,0.63
158,4,0.65
412,4,2.19
839,9,-0.48
846,6,0.39
10,0,-0.66
366,8,1.56
370,1,-0.02
377,1,1.38
30,9,-0.26
43,0,-0.2
184,9,-0.02
185,0,0.78
232,9,2.03
240,2,3.84
246,1,0.71
369,5,1.22
373,6,0.91
33,0,0.0
36,8,-0.62
13,9,0.79
20,0,0.4
23,5,-0.48
29,5,-0.64
34,6,-0.54
39,8,0.07
42,7,-0.35
52,8,0.44
58,2,0.33
61,5,-0.39
63,7,-0.56
72,8,1.5
150,5,4.95
160,3,1.02
323,0,1.7
367,8,0.93
413,7,3.44
502,3,1.2
703,5,2.49
769,5,1.98
819,3,0.6
853,4,1.0
855,3,1.61
974,5,-0.14
976,0,-0.06
15,5,0.34
224,8,2.62
237,8,1.93
257,9,1.44
262,3,1.43
263,2,3.56
287,7,0.33
498,0,3.17
532,9,5.03
735,6,0.11
737,7,2.0
741,9,0.36
911,2,0.4
17,3,-0.46
26,6,-0.44
275,6,1.31
336,8,-0.49
360,6,3.86
361,2,2.26
423,9,0.63
32,9,-0.56
837,6,1.46
25,6,-0.5
31,7,-0.3
57,6,-0.5
59,1,-0.61
60,3,-0.34
65,3,-0.55
175,7,3.15
375,9,-0.05
964,2,-0.4
62,4,-0.52
35,0,-0.58
44,6,0.11
47,7,-0.56
38,4,-0.62
421,3,3.36
970,5,-0.01
48,3,-0.67
50,5,-0.7
53,0,-0.63
55,9,-0.61
45,0,-0.55
764,3,-0.55
49,8,-0.59
54,6,-0.44
64,3,-0.55
56,9,-0.56
66,3,-0.55
79,7,0.72
100,4,-0.01
101,5,-0.67
327,8,0.3
359,1,-0.86
67,3,-0.2
81,1,1.17
82,0,-0.49
84,9,0.17
94,5,-0.23
98,0,0.06
105,9,-0.13
106,0,0.06
107,0,-0.14
110,5,-0.04
