id,Community,B
1,0,-0.29
2,0,-0.07
5,8,-0.18
12,2,1.02
18,3,0.8
151,1,3.98
163,4,5.45
794,2,4.92
795,6,4.12
21,7,-0.7
424,7,3.85
3,4,-0.5
8,7,0.57
337,5,-0.64
4,7,0.23
6,0,-0.37
9,9,-0.86
11,3,1.17
14,3,-0.32
16,7,-0.42
19,7,0.08
27,7,-0.54
28,9,0.69
40,7,0.08
41,8,0.12
77,0,2.73
144,0,3.26
162,7,4.78
171,7,4.04
176,1,3.85
322,5,3.3
328,8,0.86
429,7,1.97
474,5,2.98
515,8,5.99
802,2,3.22
977,3,2.49
7,7,-0.48
22,9,-0.93
24,3,0.97
46,6,0.22
51,4,0.2
152,5,3.88
422,8,5.33
446,3,1.68
37,7,0.26
158,5,0.78
412,9,2.79
839,1,-0.43
846,6,0.38
10,5,-0.49
366,3,1.37
370,1,0.14
377,7,1.16
30,7,-0.26
43,3,-0.32
184,8,0.08
185,5,0.93
232,6,3.18
240,3,3.61
246,0,0.88
369,0,1.79
373,7,0.7
33,7,-0.02
36,2,-0.53
13,1,0.87
20,2,0.49
23,6,-0.53
29,0,-0.75
34,1,-0.53
39,7,-0.08
42,6,-0.27
52,9,0.51
58,0,0.27
61,2,-0.27
63,7,-0.57
72,6,1.85
150,4,4.29
160,7,0.82
323,7,1.62
367,7,0.73
413,9,4.52
502,7,0.85
703,3,2.53
769,6,2.65
819,6,0.98
853,7,1.04
855,3,1.85
974,1,-0.01
976,5,0.09
15,1,0.35
224,3,2.12
237,9,2.36
257,5,1.85
262,9,2.07
263,3,3.31
287,8,0.38
498,5,3.68
532,1,5.3
735,5,0.09
737,8,1.83
741,7,0.39
911,8,0.26
17,2,-0.39
26,3,-0.66
275,0,1.41
336,7,-0.57
360,0,4.05
361,9,2.36
423,3,0.73
32,7,-0.63
837,5,1.3
25,1,-0.5
31,7,-0.45
57,2,-0.51
59,9,-0.42
60,5,-0.26
65,8,-0.49
175,3,3.44
375,3,-0.22
964,7,-0.32
62,7,-0.63
35,0,-0.78
44,1,-0.01
47,0,-0.82
38,5,-0.61
421,3,3.64
970,7,-0.02
48,3,-0.83
50,7,-0.7
53,5,-0.58
55,3,-0.8
45,4,-0.37
764,3,-0.66
49,5,-0.49
54,1,-0.5
64,9,-0.71
56,6,-0.68
66,5,-0.49
79,4,0.69
100,9,0.08
101,5,-0.55
327,3,0.12
359,6,-0.72
67,6,-0.0
81,1,0.74
82,6,-0.61
84,9,0.3
94,9,0.01
98,9,-0.06
105,7,-0.08
106,3,-0.15
107,3,-0.25
110,7,-0.17
112,8,0.41
114,6,-0.12
118,5,0.0
126,6,0.22
132,9,-0.06
318,7,1.56
319,9,2.14
472,7,-0.14
68,5,-0.06
91,0,-0.1
102,4,0.18
121,4,0.01
131,3,-0.25
135,5,-0.06
136,3,1.31
699,7,0.08
69,7,-0.17
90,6,0.07
96,6,0.41
117,3,-0.19
125,9,0.04
70,3,-0.73
78,8,-0.44
95,6,-0.31
109,5,0.06
123,7,0.6
134,2,-0.53
138,2,-0.13
71,3,-0.86
74,8,0.48
111,3,1.78
116,4,1.15
154,1,2.35
216,6,0.64
219,7,-0.57
251,4,-0.21
320,0,1.56
325,6,2.5
326,3,1.58
334,0,1.14
368,4,-0.37
374,9,0.51
418,7,1.97
457,8,1.09
501,9,1.31
521,7,0.17
533,2,2.74
599,3,0.59
696,1,0.66
700,1,0.02
709,7,-0.08
710,4,0.16
714,9,0.44
717,5,0.0
719,7,0.54
720,7,0.23
722,3,0.02
724,8,0.29
728,9,1.34
729,6,0.22
732,7,1.16
734,6,-0.31
852,0,1.14
905,5,2.14
950,6,2.34
73,2,-0.58
500,0,-0.29
115,9,0.73
122,6,0.64
127,7,-0.51
133,7,-0.14
354,8,1.02
673,4,0.56
676,7,0.39
679,9,1.67
681,8,0.55
688,7,-0.23
691,0,-0.41
705,6,0.41
706,6,0.22
713,8,-0.52
75,5,-0.37
222,7,0.08
245,7,1.19
295,1,0.22
510,7,-0.36
954,3,-0.8
956,0,-0.78
76,3,-0.29
85,0,-0.25
99,0,0.01
119,5,-0.58
355,6,-0.46
727,7,-0.39
80,8,0.19
241,1,-0.06
247,8,0.29
290,5,0.9
301,3,2.32
305,4,0.18
364,3,-0.19
371,9,0.23
666,3,0.49
668,6,-0.23
671,6,0.94
682,1,-0.09
683,1,0.35
684,9,0.41
698,8,0.03
704,3,-0.86
707,2,-0.34
948,7,0.73
365,4,-0.48
130,1,-0.5
113,0,-0.71
497,3,0.32
83,6,-0.8
86,7,-0.76
87,5,-0.61
88,8,-0.35
89,7,-0.29
124,9,-0.53
708,7,-0.32
731,5,-0.43
97,3,-0.08
317,3,0.36
93,6,-0.57
92,7,-0.73
137,3,-0.83
259,0,2.39
494,1,-0.04
689,7,-0.76
693,7,-0.57
270,7,-0.73
104,2,-0.58
513,6,-0.12
108,1,-0.61
358,2,-0.46
339,2,-0.49
335,7,-0.23
481,9,1.96
672,1,-0.32
674,2,0.11
675,0,-0.18
678,8,0.36
120,2,-0.51
129,8,-0.61
128,6,-0.68
479,0,0.73
746,3,1.92
754,1,1.23
756,6,1.55
918,6,3.71
941,3,0.8
450,0,-0.41
139,6,-0.5
140,4,-0.17
141,6,-0.46
143,7,-0.42
165,7,-0.11
167,4,-0.04
170,0,0.61
174,7,-0.05
178,7,-0.42
179,3,-0.36
180,6,-0.38
142,0,-1.05
147,3,-0.42
415,6,-0.34
419,3,0.73
506,1,0.22
145,4,0.27
155,8,-0.18
159,6,-0.61
161,0,1.03
396,7,1.07
408,3,0.42
433,7,-0.05
813,5,0.38
845,7,0.79
851,0,1.14
858,6,0.75
860,6,0.68
886,7,0.63
888,0,0.84
891,9,1.6
146,6,-0.68
149,6,-0.5
148,7,-0.02
156,7,-0.54
389,0,1.52
834,0,1.41
841,5,-0.49
848,7,-0.23
153,0,-0.82
157,9,-0.79
166,3,-0.69
217,0,-0.25
218,5,0.38
265,5,0.44
267,6,1.06
268,8,0.19
283,3,-0.22
286,7,1.56
379,0,-0.78
382,7,-0.14
388,0,-0.56
