id,Community,B
1,0,-0.16
2,4,-0.0
5,2,-0.24
12,2,1.15
18,4,1.11
151,6,5.17
163,1,5.51
794,7,4.81
795,3,3.35
21,0,-0.71
424,1,3.44
3,7,-0.44
8,2,0.68
337,5,-0.77
4,3,0.35
6,0,-0.33
9,2,-0.83
11,4,1.2
14,3,-0.2
16,0,-0.42
19,1,-0.07
27,4,-0.46
28,0,0.78
40,2,0.02
41,0,0.19
77,6,2.72
144,0,2.98
162,1,4.5
171,7,3.87
176,2,4.21
322,1,2.43
328,7,0.89
429,2,2.16
474,5,3.42
515,4,6.9
802,1,3.06
977,0,2.82
7,5,-0.44
22,5,-0.73
24,6,0.84
46,1,-0.18
51,1,-0.07
152,0,4.05
422,4,6.24
446,3,1.58
37,5,0.66
158,1,0.4
412,3,2.19
839,2,-0.58
846,3,0.17
10,5,-0.59
366,6,1.4
370,0,0.03
377,0,1.39
30,1,-0.26
43,4,-0.09
184,3,0.04
185,6,0.8
232,5,3.35
240,3,3.17
246,5,0.99
369,8,2.35
373,6,0.73
33,4,-0.06
36,3,-0.51
13,0,1.1
20,4,0.51
23,3,-0.48
29,6,-0.7
34,6,-0.67
39,2,-0.08
42,2,-0.42
52,0,0.42
58,6,0.28
61,6,-0.32
63,1,-0.55
72,1,1.1
150,2,5.25
160,1,0.83
323,4,1.72
367,2,0.68
413,0,3.73
502,4,1.29
703,0,2.75
769,6,1.99
819,6,0.56
853,7,1.11
855,5,2.5
974,5,0.15
976,0,-0.07
15,1,0.16
224,2,1.97
237,5,2.54
257,6,1.89
262,0,1.65
263,3,3.08
287,3,0.5
498,1,2.59
532,3,5.65
735,0,-0.07
737,3,2.31
741,2,0.46
911,1,0.08
17,6,-0.67
26,6,-0.63
275,1,0.72
336,3,-0.45
360,5,4.3
361,1,1.65
423,7,0.73
32,4,-0.55
837,1,0.83
25,0,-0.62
31,6,-0.42
57,3,-0.6
59,6,-0.53
60,2,-0.42
65,3,-0.48
175,1,3.06
375,1,-0.18
964,6,-0.53
62,5,-0.62
35,3,-0.54
44,0,-0.03
47,4,-0.55
38,3,-0.66
421,2,3.42
970,5,0.15
48,1,-0.66
50,3,-0.66
53,2,-0.74
55,4,-0.64
45,5,-0.66
764,2,-0.68
49,4,-0.49
54,1,-0.58
64,3,-0.54
56,1,-0.61
66,8,-0.42
79,2,0.71
100,1,-0.1
101,1,-0.66
327,4,0.12
359,3,-0.6
67,4,-0.06
81,3,0.96
82,4,-0.52
84,6,0.14
94,4,-0.06
98,8,0.27
105,5,0.22
106,4,0.09
107,1,-0.26
110,5,0.11
112,3,0.41
114,2,-0.27
118,3,-0.08
126,2,-0.05
132,0,-0.1
318,4,1.5
319,5,2.21
472,6,-0.18
68,4,-0.06
91,4,-0.0
102,0,0.03
121,6,-0.14
131,3,-0.26
135,4,-0.09
136,2,1.37
699,4,0.06
69,3,-0.02
90,4,0.3
96,6,0.21
117,3,-0.02
125,3,-0.02
70,7,-0.33
78,4,-0.52
95,1,-0.42
109,0,0.03
123,1,0.35
134,0,-0.71
138,0,-0.23
71,2,-0.8
74,3,0.66
111,6,1.82
116,0,1.46
154,2,2.29
216,2,0.33
219,2,-0.71
251,3,-0.35
320,2,1.06
325,3,1.76
326,4,1.6
334,2,1.09
368,0,-0.65
374,4,0.45
418,0,2.62
457,2,1.18
501,0,0.87
521,1,0.08
533,4,2.95
599,6,0.77
696,0,0.74
700,2,-0.05
709,0,-0.03
710,2,-0.01
714,2,0.36
717,3,-0.08
719,2,0.58
720,5,0.44
722,3,0.17
724,3,0.44
728,0,1.13
729,0,0.03
732,4,1.29
734,1,-0.42
852,2,1.03
905,0,2.2
950,3,1.73
73,1,-0.71
500,3,-0.26
115,6,0.59
