id,Community,B
1,0,-0.11
2,1,0.01
5,3,-0.05
12,3,1.36
18,4,0.86
151,1,4.55
163,2,5.82
794,6,5.46
795,3,3.73
21,3,-0.64
424,7,4.94
3,4,-0.67
8,2,0.63
337,3,-0.71
4,6,0.14
6,3,-0.22
9,0,-0.69
11,6,1.27
14,2,-0.16
16,1,-0.45
19,1,0.17
27,3,-0.54
28,5,0.52
40,3,-0.02
41,3,0.28
77,1,2.38
144,3,3.17
162,1,5.41
171,8,5.07
176,3,4.72
322,1,3.27
328,5,0.84
429,3,2.65
474,1,2.71
515,4,6.01
802,6,3.43
977,6,2.56
7,3,-0.31
22,2,-0.58
24,6,0.82
46,6,-0.06
51,4,0.08
152,1,3.92
422,0,6.23
446,3,1.59
37,6,0.27
158,1,0.67
412,5,2.19
839,0,-0.48
846,2,0.19
10,0,-0.54
366,8,1.4
370,8,0.15
377,4,0.91
30,8,-0.17
43,1,-0.16
184,5,-0.06
185,1,0.83
232,4,2.04
240,3,3.83
246,3,0.8
369,8,1.73
373,5,0.75
33,1,-0.03
36,1,-0.62
13,2,0.95
20,6,0.3
23,0,-0.4
29,7,-0.57
34,0,-0.51
39,4,-0.02
42,0,-0.25
52,1,0.47
58,2,0.33
61,3,-0.28
63,4,-0.5
72,5,1.28
150,2,4.47
160,1,1.06
323,6,1.69
367,6,0.88
413,4,3.0
502,5,1.22
703,8,2.97
769,1,2.11
819,7,0.9
853,8,1.33
855,7,2.09
974,3,0.05
976,5,-0.21
15,1,0.2
224,6,2.3
237,6,1.78
257,5,1.69
262,5,1.31
263,4,2.6
287,0,0.62
498,6,3.11
532,4,4.68
735,6,-0.18
737,6,2.27
741,0,0.53
911,1,0.3
17,6,-0.57
26,3,-0.41
275,4,0.76
336,1,-0.49
360,3,3.67
361,6,1.85
423,2,0.6
32,4,-0.6
837,6,1.24
25,1,-0.65
31,3,-0.25
57,1,-0.68
59,6,-0.54
60,7,-0.38
65,0,-0.45
175,0,3.69
375,0,0.01
964,2,-0.28
62,4,-0.55
35,2,-0.5
44,3,-0.05
47,1,-0.59
38,0,-0.63
421,0,3.51
970,4,-0.02
48,2,-0.55
50,1,-0.72
53,3,-0.64
55,6,-0.8
45,2,-0.48
764,4,-0.52
49,3,-0.48
54,2,-0.5
64,7,-0.66
56,3,-0.61
66,4,-0.55
79,0,0.67
100,5,-0.15
101,2,-0.53
327,8,0.22
359,6,-0.76
67,6,-0.25
81,4,0.79
82,7,-0.54
84,1,0.2
94,0,0.07
98,2,0.01
105,4,-0.07
106,3,0.02
107,4,-0.14
110,1,0.07
112,2,0.36
114,6,-0.28
118,1,-0.12
126,1,0.17
132,6,-0.18
318,8,1.79
319,6,1.59
472,0,-0.05
68,5,-0.21
91,5,-0.09
102,5,-0.06
121,5,-0.15
131,2,-0.13
135,5,-0.21
136,8,1.4
699,5,0.08
69,4,-0.12
90,3,0.31
96,0,0.36
117,8,-0.08
125,2,0.04
70,4,-0.57
78,1,-0.59
95,4,-0.27
109,1,0.01
123,6,0.69
134,0,-0.57
138,2,-0.11
71,1,-0.75
74,2,0.58
111,6,1.72
116,5,1.02
154,5,2.19
216,7,0.56
219,4,-0.52
251,4,-0.39
320,3,1.1
325,7,2.19
326,1,1.46
334,0,1.22
368,8,-0.63
374,4,0.21
418,1,2.54
457,3,1.33
501,6,0.98
521,7,0.21
533,4,2.4
599,7,0.87
696,4,0.51
700,8,-0.04
709,8,-0.01
710,1,0.11
714,1,0.27
717,1,-0.06
719,8,0.81
720,6,0.24
722,8,0.28
724,8,0.45
728,5,1.02
729,5,0.02
732,5,1.22
734,4,-0.32
852,8,1.27
905,2,1.64
950,6,1.72
73,6,-0.83
500,2,-0.13
115,2,0.51
122,6,0.3
127,5,-0.5
133,8,-0.01
354,4,1.01
673,8,0.78
676,1,0.4
679,7,1.5
681,5,0.58
688,8,-0.08
691,3,-0.25
705,7,0.28
706,3,0.18
713,6,-0.76
75,5,-0.53
222,4,0.16
245,8,1.82
295,4,0.11
510,6,-0.38
954,1,-0.72
956,0,-0.51
76,5,0.02
85,1,-0.26
99,5,0.11
119,6,-0.83
355,3,-0.41
727,8,-0.31
80,2,0.21
241,6,-0.22
247,1,0.43
290,8,0.71
301,3,2.71
305,3,0.25
364,6,-0.15
371,7,0.37
666,6,0.72
668,7,-0.26
671,6,0.62
682,5,-0.18
683,0,0.38
684,6,0.17
698,2,0.01
704,3,-0.71
707,6,-0.57
948,2,1.17
365,4,-0.67
130,0,-0.54
113,6,-0.6
497,6,0.4
83,0,-0.66
86,3,-0.68
87,8,-0.76
88,1,-0.42
89,4,-0.19
124,7,-0.41
708,1,-0.29
731,8,-0.57
97,2,-0.01
317,5,0.46
93,2,-0.58
92,5,-0.77
137,6,-0.8
259,7,2.28
494,3,-0.05
689,3,-0.68
693,8,-0.63
270,3,-0.64
104,3,-0.71
513,4,-0.27
108,1,-0.65
358,3,-0.58
339,3,-0.54
335,4,-0.19
481,3,1.63
672,4,-0.37
674,1,0.14
675,1,-0.06
678,1,0.34
120,4,-0.57
129,1,-0.82
128,8,-0.67
479,7,1.06
746,0,1.77
754,5,1.1
756,0,1.08
918,5,2.68
941,4,0.61
450,4,-0.27
139,5,-0.44
140,0,-0.25
141,8,-0.4
143,3,-0.41
165,6,-0.18
167,0,-0.17
170,2,0.46
174,1,-0.09
178,1,-0.39
179,0,-0.14
180,2,-0.31
142,1,-0.82
147,6,-0.35
415,7,-0.32
419,4,0.59
506,2,0.16
145,7,0.25
155,0,-0.17
159,4,-0.52
161,6,0.78
396,0,1.34
408,5,0.29
433,0,-0.02
813,4,0.18
845,5,0.87
851,1,0.99
858,1,0.53
860,6,0.3
886,6,0.72
888,4,0.81
891,6,1.33
146,7,-0.6
149,3,-0.45
148,3,0.11
156,3,-0.35
389,1,1.36
834,7,1.47
841,7,-0.63
848,1,-0.36
153,1,-0.65
157,7,-0.63
166,4,-0.52
217,3,-0.18
218,2,0.24
265,7,0.5
267,0,0.96
268,6,0.04
283,7,-0.1
286,6,1.62
379,3,-0.48
382,8,0.02
388,5,-0.44
399,1,0.11
402,6,0.33
420,8,1.3
426,4,1.36
427,7,0.59
437,5,-0.33
460,1,0.07
530,4,0.08
544,5,-0.01
680,7,-0.04
718,8,-0.53
748,3,0.31
766,3,0.87
767,6,-0.18
796,3,0.51
798,0,-0.34
801,6,-0.31
807,0,-0.31
810,1,-0.36
816,4,-0.12
820,8,-0.63
832,2,-0.16
849,5,-0.47
859,6,0.91
863,5,0.23
871,6,1.17
909,1,1.36
910,7,2.22
915,3,-0.12
922,4,0.76
966,1,-0.36
967,4,-0.39
968,4,-0.44
973,4,-0.44
975,6,-0.57
266,1,1.06
271,5,-0.47
255,5,0.9
383,4,0.23
390,0,-0.4
398,3,-0.08
935,0,0.07
164,3,0.02
177,5,-0.77
191,3,-0.12
742,3,-0.35
743,2,-0.4
745,1,-0.22
929,5,0.37
183,0,-0.37
272,1,-0.42
387,1,0.4
403,5,0.02
409,3,0.48
411,6,-0.22
432,4,-0.55
440,6,0.56
443,6,0.04
448,0,0.82
456,1,0.57
168,3,-0.51
393,8,0.09
406,8,0.12
414,6,0.04
169,7,-0.73
416,5,-0.53
873,4,-0.14
879,3,0.54
172,8,-0.76
173,5,-0.5
442,6,-0.7
201,6,0.14
205,3,0.25
378,1,-0.55
386,2,-0.08
405,3,1.0
407,5,0.34
425,2,-0.01
431,8,-0.04
439,6,0.46
445,0,0.24
447,3,0.74
453,6,0.04
455,1,-0.12
459,7,-0.54
471,6,0.65
517,3,2.15
702,8,0.02
181,3,-0.12
188,3,-0.28
189,6,-0.73
194,3,-0.45
198,4,-0.37
856,2,-0.28
182,4,-0.55
190,4,-0.55
193,8,-0.57
195,1,-0.06
187,6,-0.86
204,0,-0.43
186,2,-0.18
196,8,-0.44
200,3,-0.61
857,4,-0.62
192,4,-0.47
202,0,-0.45
203,5,-0.65
197,2,-0.53
199,0,-0.63
210,6,0.53
736,8,-0.7
206,3,-0.74
207,8,-0.7
208,1,-0.68
212,3,-0.77
907,3,-0.68
209,5,-0.59
281,1,-0.32
282,1,-0.52
288,5,-0.42
293,3,-0.05
300,3,0.31
311,7,0.03
516,3,-0.28
908,5,-0.71
921,3,0.02
211,1,-0.82
213,1,-0.82
214,5,-0.62
215,6,0.11
221,8,-0.83
264,3,0.64
952,2,-0.13
953,1,0.96
244,5,-0.24
963,8,-0.57
959,7,-0.6
225,4,-0.39
480,1,0.37
568,4,-0.5
223,7,-0.69
239,8,-0.44
228,1,-0.68
233,8,-0.7
243,5,-0.59
254,1,-0.52
258,7,-0.57
298,7,-0.29
303,1,-0.68
310,5,0.11
226,2,2.43
229,1,-0.59
230,4,-0.37
231,6,-0.28
236,6,-0.47
238,1,0.5
250,8,3.33
260,8,0.15
273,3,-0.68
274,6,-0.8
277,0,-0.11
279,6,-0.73
297,6,1.04
299,7,-0.41
308,0,0.47
329,5,-0.47
357,8,1.14
483,1,2.05
484,5,0.37
485,8,-0.31
486,0,2.04
505,5,7.01
667,1,0.93
685,2,-0.45
686,0,-0.28
692,6,-0.6
697,4,-0.44
875,5,-0.21
876,2,-0.08
880,3,0.54
881,1,-0.03
889,4,-0.42
890,1,0.93
892,3,-0.31
893,1,-0.29
894,1,-0.65
895,6,-0.31
896,3,0.94
897,4,-0.57
898,5,-0.68
900,6,-0.38
901,1,-0.42
928,4,0.69
934,0,0.47
942,2,0.78
946,8,-0.24
227,5,-0.8
477,8,-0.63
488,6,-0.51
944,6,-0.64
234,5,-0.5
487,6,-0.54
490,0,-0.11
235,8,-0.67
242,1,0.43
304,1,-0.78
475,3,-0.38
943,3,0.44
947,2,-0.11
296,4,-0.5
249,0,-0.4
306,4,-0.5
524,6,-0.09
527,6,-0.22
882,3,-0.18
248,3,-0.64
289,1,0.24
253,3,-0.61
276,4,-0.6
278,3,-0.64
307,5,-0.18
252,1,-0.59
256,3,-0.48
903,1,0.07
912,0,-0.17
917,0,-0.25
949,4,-0.34
261,8,-0.57
913,3,0.08
269,0,-0.54
478,4,-0.57
899,8,-0.7
280,0,-0.22
541,7,-0.01
557,6,0.11
284,6,-0.83
285,3,2.05
309,7,-0.38
509,6,-0.54
520,3,1.03
548,4,-0.02
607,3,-0.61
634,4,-0.6
638,1,-0.68
940,4,0.84
955,5,-0.47
313,8,-0.63
522,7,0.03
291,0,-0.72
292,0,-0.57
294,0,-0.54
482,3,-0.71
302,1,-0.36
312,6,-0.41
951,3,-0.35
314,5,-0.71
315,8,-0.76
316,6,-0.83
356,6,-0.18
789,3,0.21
804,1,-0.45
808,3,-0.28
103,1,-0.82
687,4,-0.44
321,7,-0.79
331,2,-0.63
324,3,-0.64
778,3,-0.28
784,0,-0.11
822,4,-0.62
567,6,0.4
330,7,-0.76
333,3,-0.74
342,3,-0.58
535,4,0.66
637,5,-0.09
652,6,-0.73
657,6,-0.76
338,0,-0.54
340,6,-0.8
341,7,-0.76
343,1,-0.62
344,1,-0.59
345,3,-0.51
346,2,-0.45
347,1,-0.52
350,8,-0.57
353,2,-0.48
348,5,-0.62
349,5,-0.59
351,0,-0.48
352,0,-0.48
701,5,-0.74
332,3,-0.58
525,8,-0.6
694,1,-0.52
865,6,-0.09
872,2,0.26
362,4,-0.7
363,6,-0.83
372,1,-0.49
376,4,-0.55
380,5,-0.8
381,0,-0.69
394,6,-0.25
400,1,0.04
384,0,0.47
392,5,-0.59
397,0,-0.4
461,1,-0.06
462,1,-0.22
385,3,-0.64
395,0,0.12
438,4,-0.34
391,8,-0.73
401,1,-0.75
404,3,-0.74
449,6,-0.7
410,1,-0.75
458,7,-0.51
723,8,-0.4
971,4,-0.5
417,1,-0.65
428,8,0.55
430,5,-0.53
434,3,-0.61
435,8,-0.34
444,3,-0.54
454,1,-0.68
463,3,-0.64
464,3,-0.71
817,4,0.01
825,5,-0.27
838,4,-0.55
969,5,-0.42
972,5,-0.39
