id,Community,B
1,0,-0.24
2,5,-0.03
5,4,-0.09
12,7,1.39
18,0,0.76
151,9,3.93
163,0,5.61
794,3,5.37
795,5,4.2
21,2,-0.56
424,6,5.03
3,0,-0.69
8,4,0.73
337,6,-0.74
4,3,0.17
6,0,-0.31
9,4,-0.67
11,3,0.98
14,2,-0.1
16,0,-0.41
19,3,-0.05
27,6,-0.61
28,0,0.39
40,9,0.09
41,5,0.23
77,1,2.06
144,5,3.17
162,1,4.67
171,4,4.81
176,3,4.06
322,3,2.79
328,5,1.03
429,1,2.14
474,7,2.91
515,2,6.31
802,3,3.16
977,0,2.06
7,6,-0.31
22,3,-0.79
24,1,0.78
46,7,0.09
51,8,0.16
152,7,4.24
422,0,5.41
446,1,1.49
37,5,0.42
158,5,0.88
412,9,2.05
839,4,-0.52
846,7,0.2
10,1,-0.5
366,6,1.5
370,2,0.18
377,9,1.13
30,4,-0.09
43,2,-0.08
184,1,0.04
185,5,0.69
232,0,1.84
240,3,3.16
246,9,0.57
369,3,1.23
373,5,1.07
33,1,-0.04
36,0,-0.54
13,0,0.91
20,5,0.69
23,7,-0.48
29,3,-0.67
34,1,-0.58
39,8,-0.06
42,1,-0.34
52,6,0.64
58,1,0.4
61,9,-0.27
63,0,-0.51
72,7,1.68
150,9,4.44
160,3,0.92
323,4,1.8
367,3,0.92
413,7,4.6
502,0,0.94
703,4,2.52
769,9,1.64
819,5,0.84
853,9,0.96
855,2,1.66
974,0,-0.06
976,5,-0.07
15,5,0.46
224,3,2.07
237,0,1.64
257,7,2.18
262,0,1.29
263,5,3.59
287,6,0.64
498,6,3.71
532,8,5.32
735,4,0.09
737,3,2.16
741,0,0.36
911,3,0.17
17,0,-0.46
26,9,-0.44
275,3,0.79
336,1,-0.42
360,6,3.84
361,4,2.15
423,7,0.85
32,9,-0.59
837,7,1.32
25,3,-0.7
31,6,-0.28
57,4,-0.61
59,8,-0.38
60,0,-0.36
65,8,-0.5
175,4,3.83
375,7,-0.09
964,4,-0.26
62,0,-0.56
35,9,-0.49
44,5,0.0
47,9,-0.54
38,9,-0.61
421,5,4.35
970,9,0.02
48,7,-0.74
50,6,-0.68
53,3,-0.79
55,2,-0.51
45,5,-0.8
764,1,-0.47
49,1,-0.45
54,1,-0.5
64,5,-0.72
56,3,-0.76
66,0,-0.51
79,3,0.61
100,7,0.06
101,8,-0.6
327,3,0.08
359,1,-0.58
67,5,-0.19
81,7,1.1
82,5,-0.64
84,2,0.25
94,7,-0.02
98,3,-0.17
105,2,0.11
106,6,0.05
107,7,-0.05
110,5,0.0
112,3,0.26
114,4,-0.2
118,6,0.05
126,2,0.11
132,4,0.03
318,9,1.49
319,1,1.52
472,6,0.05
68,7,-0.09
91,5,-0.07
102,0,-0.06
121,3,-0.27
131,7,-0.23
135,5,-0.15
136,1,1.22
699,2,0.21
69,6,-0.05
90,9,0.19
96,5,0.27
117,2,-0.03
125,7,0.16
70,6,-0.58
78,1,-0.5
95,6,-0.21
109,0,-0.01
123,5,0.84
134,5,-0.8
138,3,-0.3
71,9,-0.63
74,1,0.53
111,5,2.1
116,4,1.51
154,3,2.1
216,8,0.3
219,3,-0.73
251,3,-0.51
320,0,1.09
325,3,1.57
326,5,1.61
334,7,1.25
368,6,-0.58
374,7,0.42
418,2,2.11
457,4,1.16
501,6,1.43
521,3,0.08
533,7,3.74
599,8,0.64
696,6,0.84
700,1,0.02
709,5,-0.07
710,3,-0.11
714,5,0.31
717,1,-0.09
719,9,0.55
720,3,0.23
722,0,0.06
724,5,0.58
728,7,1.39
729,5,0.08
732,3,1.04
734,5,-0.42
852,3,0.79
905,1,2.01
950,5,2.29
73,2,-0.56
500,0,-0.29
115,6,0.74
122,1,0.45
127,3,-0.61
133,1,-0.12
354,1,1.16
673,1,0.48
676,6,0.64
679,2,1.13
681,8,0.55
688,1,-0.09
691,7,-0.41
705,3,0.08
706,4,0.12
713,5,-0.8
75,6,-0.45
222,6,0.38
245,6,1.76
295,7,0.34
510,6,-0.31
954,6,-0.64
956,7,-0.59
76,5,0.0
85,5,-0.19
99,9,0.04
119,0,-0.64
355,5,-0.61
727,9,-0.25
80,4,0.32
241,1,-0.12
247,1,0.37
290,4,0.75
301,3,2.07
305,7,0.24
364,2,-0.06
371,1,0.18
666,5,1.03
668,1,-0.17
671,5,0.88
682,6,-0.05
683,2,0.28
684,3,0.08
698,7,0.09
704,1,-0.61
707,4,-0.35
948,1,1.22
365,4,-0.67
130,7,-0.63
113,5,-0.64
497,7,0.56
83,6,-0.71
86,9,-0.63
87,3,-0.83
88,6,-0.31
89,5,-0.19
124,5,-0.57
708,3,-0.51
731,3,-0.76
97,7,-0.09
317,7,0.63
93,6,-0.51
92,7,-0.81
137,5,-0.84
259,7,2.37
494,5,-0.11
689,2,-0.53
693,0,-0.51
270,7,-0.77
104,6,-0.71
513,7,-0.23
108,6,-0.64
358,0,-0.56
339,5,-0.72
335,5,-0.07
481,5,2.1
672,5,-0.49
674,6,0.18
675,4,0.0
678,8,0.25
120,8,-0.62
129,5,-0.91
128,6,-0.61
479,0,0.54
746,5,2.22
754,3,1.14
756,0,0.76
918,8,2.47
941,0,0.61
450,3,-0.36
139,3,-0.51
140,7,-0.38
141,8,-0.36
143,9,-0.37
165,7,-0.09
167,7,-0.3
170,5,0.77
174,7,0.02
178,2,-0.25
179,5,-0.38
180,9,-0.37
142,9,-0.68
147,2,-0.15
415,7,-0.34
419,3,0.67
506,3,0.23
145,0,0.09
155,3,-0.33
159,4,-0.46
161,4,0.78
396,3,1.01
408,1,0.48
433,1,-0.04
813,3,0.08
845,2,0.89
851,5,0.96
858,5,0.54
860,3,0.3
886,7,0.85
888,6,1.24
891,0,1.09
146,1,-0.5
149,4,-0.38
148,6,0.18
156,7,-0.52
389,8,1.08
834,8,1.03
841,1,-0.58
848,0,-0.34
153,2,-0.48
157,7,-0.7
166,3,-0.67
217,6,-0.05
218,5,0.27
265,3,0.17
267,6,0.91
268,3,0.08
283,5,-0.26
286,5,2.06
379,3,-0.61
382,6,-0.12
388,4,-0.29
399,9,0.09
402,1,0.4
420,3,0.98
426,0,1.29
427,1,0.34
437,3,-0.36
460,3,-0.02
530,5,0.35
544,6,0.08
680,1,-0.06
718,1,-0.42
748,3,0.02
766,4,0.7
767,7,0.02
796,3,0.26
798,8,-0.38
801,5,-0.3
807,3,-0.51
810,1,-0.25
816,5,-0.19
820,7,-0.67
832,2,-0.15
849,3,-0.51
859,6,1.27
863,7,0.49
871,8,0.96
909,5,1.38
910,7,2.33
915,4,-0.06
922,0,0.86
966,1,-0.34
967,3,-0.51
968,3,-0.58
973,2,-0.37
975,3,-0.51
266,5,1.22
271,7,-0.41
255,4,1.04
383,8,0.47
390,6,-0.45
398,7,-0.05
935,1,0.07
164,0,-0.04
177,4,-0.64
191,7,-0.05
742,4,-0.32
743,3,-0.61
745,7,-0.3
929,3,0.33
183,5,-0.57
272,8,-0.33
387,6,0.51
403,5,0.08
409,3,0.14
411,3,-0.23
432,0,-0.56
440,3,0.45
443,8,0.06
448,3,0.45
456,7,0.56
168,5,-0.64
393,3,-0.05
406,9,0.02
414,3,0.11
169,1,-0.64
416,5,-0.61
873,7,-0.16
879,5,0.5
172,1,-0.64
173,2,-0.29
442,5,-0.76
201,5,0.16
205,2,0.23
378,0,-0.49
386,7,-0.12
405,1,0.81
407,1,0.34
425,0,-0.14
431,7,-0.02
439,0,0.36
445,3,0.05
447,5,0.88
453,3,0.05
455,3,-0.17
459,5,-0.68
471,1,0.67
517,4,2.2
702,9,-0.03
181,3,-0.3
188,6,-0.15
189,7,-0.67
194,7,-0.56
198,6,-0.41
856,1,-0.31
182,6,-0.64
190,4,-0.52
193,9,-0.44
195,0,-0.04
187,1,-0.61
204,7,-0.52
186,0,-0.24
196,3,-0.51
200,6,-0.58
857,4,-0.64
192,5,-0.64
202,6,-0.48
203,7,-0.63
197,7,-0.74
199,4,-0.67
210,2,0.56
736,9,-0.61
206,8,-0.67
207,5,-0.8
208,8,-0.57
212,1,-0.69
907,1,-0.66
209,5,-0.53
281,3,-0.51
282,4,-0.23
288,6,-0.35
293,5,-0.23
300,0,0.16
311,0,-0.09
516,0,-0.31
908,7,-0.74
921,5,-0.03
211,6,-0.78
213,9,-0.66
214,1,-0.53
215,2,0.3
221,3,-0.89
264,9,0.43
952,0,-0.24
953,0,0.69
244,6,-0.08
963,7,-0.59
959,5,-0.72
225,5,-0.57
480,3,0.33
568,5,-0.57
223,9,-0.59
239,7,-0.48
228,1,-0.61
233,2,-0.48
243,3,-0.64
254,1,-0.47
258,5,-0.68
298,2,-0.22
303,4,-0.58
310,6,0.25
226,8,2.5
229,8,-0.48
230,1,-0.34
231,8,-0.04
236,0,-0.39
238,4,0.61
250,6,3.25
260,3,-0.05
273,6,-0.71
274,9,-0.59
277,3,-0.36
279,3,-0.76
297,0,0.71
299,7,-0.48
308,8,0.38
329,3,-0.61
357,1,0.78
483,3,1.63
484,9,0.5
485,1,-0.28
486,7,2.55
505,1,6.85
667,5,1.26
685,4,-0.49
686,2,-0.22
692,2,-0.34
697,1,-0.42
875,8,-0.11
876,1,-0.06
880,1,0.34
881,6,0.05
889,1,-0.28
890,6,0.74
892,7,-0.48
893,9,-0.18
894,4,-0.58
895,4,-0.12
896,3,0.73
897,0,-0.51
898,5,-0.76
900,8,-0.31
901,8,-0.33
928,0,0.66
934,5,0.58
942,7,1.03
946,3,-0.36
227,7,-0.81
477,2,-0.46
488,4,-0.32
944,5,-0.64
234,0,-0.46
487,2,-0.32
490,3,-0.36
235,2,-0.46
242,2,0.49
304,1,-0.58
475,8,-0.33
943,7,0.38
947,8,-0.23
296,8,-0.45
249,6,-0.51
306,2,-0.41
524,4,0.06
527,8,-0.04
882,0,-0.24
248,7,-0.7
289,5,0.27
253,0,-0.56
276,7,-0.74
278,5,-0.8
307,3,-0.14
252,7,-0.56
256,1,-0.42
