id,Community,B
1,0,-0.01
2,1,-0.15
5,8,-0.23
12,7,1.07
18,5,1.35
151,4,4.34
163,1,6.29
794,8,5.52
795,6,4.05
21,4,-0.67
424,7,3.87
3,1,-0.82
8,3,0.55
337,3,-0.71
4,6,0.42
6,4,-0.29
9,8,-0.7
11,8,1.42
14,4,-0.25
16,3,-0.45
19,7,0.1
27,7,-0.51
28,0,0.87
40,7,0.07
41,0,0.3
77,0,2.55
144,1,2.41
162,4,4.98
171,0,5.32
176,4,3.93
322,1,2.96
328,3,0.81
429,2,2.64
474,0,3.11
515,3,6.45
802,4,3.3
977,6,2.98
7,1,-0.45
22,1,-0.79
24,0,1.18
46,0,0.27
51,6,0.1
152,4,3.33
422,7,5.72
446,8,1.7
37,7,0.37
158,1,0.31
412,3,2.1
839,8,-0.53
846,4,0.09
10,5,-0.72
366,6,1.59
370,3,0.05
377,4,1.14
30,7,-0.15
43,0,-0.05
184,5,0.19
185,5,1.06
232,5,3.2
240,3,2.96
246,1,0.44
369,6,1.77
373,4,0.47
33,1,-0.09
36,4,-0.6
13,4,0.89
20,4,0.54
23,2,-0.32
29,4,-0.57
34,7,-0.48
39,8,0.08
42,3,-0.37
52,4,0.44
58,7,0.32
61,0,-0.26
63,4,-0.48
72,1,1.3
150,7,4.34
160,4,1.05
323,0,1.95
367,4,0.92
413,6,4.36
502,7,1.18
703,0,2.83
769,0,2.48
819,7,0.65
853,0,1.46
855,0,2.13
974,4,-0.06
976,6,0.03
15,4,0.32
224,7,1.98
237,5,2.51
257,7,1.51
262,5,2.11
263,2,3.48
287,7,0.35
498,1,2.99
532,4,5.23
735,4,0.06
737,4,1.87
741,4,0.38
911,6,0.42
17,4,-0.54
26,0,-0.43
275,1,0.93
336,5,-0.64
360,1,3.12
361,1,1.88
423,4,0.6
32,0,-0.57
837,6,1.45
25,4,-0.6
31,7,-0.29
57,5,-0.75
59,8,-0.37
60,7,-0.35
65,4,-0.54
175,4,3.52
375,1,-0.3
964,4,-0.32
62,0,-0.57
35,4,-0.54
44,4,-0.1
47,0,-0.61
38,3,-0.69
421,6,4.15
970,5,0.08
48,7,-0.6
50,4,-0.64
53,1,-0.76
55,3,-0.66
45,1,-0.7
764,4,-0.57
49,7,-0.48
54,1,-0.64
64,5,-0.72
56,7,-0.51
66,6,-0.57
79,4,0.6
100,4,-0.1
101,8,-0.62
327,4,-0.06
359,4,-0.64
67,0,-0.01
81,0,1.36
82,0,-0.5
84,1,0.1
94,4,-0.03
98,0,0.09
105,7,0.01
106,2,0.14
107,7,-0.1
110,7,-0.04
112,4,0.35
114,3,-0.21
118,4,-0.16
126,4,-0.03
132,3,-0.19
318,3,1.41
319,1,1.39
472,7,-0.07
68,0,-0.01
91,4,-0.16
102,6,0.03
121,7,-0.18
131,1,-0.36
135,0,0.02
136,3,1.23
