id,Community,B
1,0,-0.41
2,3,-0.06
5,4,-0.17
12,10,1.82
18,9,0.87
151,9,4.4
163,4,5.81
794,1,5.13
795,9,3.23
21,2,-0.75
424,0,4.22
3,10,-1.0
8,4,0.66
337,8,-0.9
4,0,0.12
6,1,-0.19
9,0,-0.93
11,1,1.11
14,6,-0.23
16,9,-0.39
19,5,0.33
27,9,-0.54
28,3,0.74
40,0,-0.05
41,5,0.23
77,1,2.03
144,8,2.6
162,9,4.9
171,9,3.96
176,2,4.19
322,0,2.75
328,9,0.75
429,8,2.2
474,8,2.74
515,1,6.48
802,3,3.68
977,1,2.35
7,6,-0.44
22,9,-0.71
24,6,0.77
46,10,0.19
51,4,0.16
152,3,3.99
422,4,5.86
446,10,2.05
37,2,0.43
158,2,0.6
412,1,2.13
839,9,-0.51
846,5,0.27
10,9,-0.6
366,8,1.29
370,9,0.08
377,6,1.16
30,1,-0.11
43,9,-0.16
184,10,0.12
185,4,0.71
232,10,3.38
240,4,3.01
246,6,0.58
369,8,1.38
373,5,0.85
33,0,-0.21
36,4,-0.46
13,0,0.78
20,0,0.4
23,10,-0.51
29,1,-0.48
34,2,-0.6
39,7,-0.08
42,9,-0.27
52,7,0.58
58,8,0.1
61,9,-0.27
63,8,-0.64
72,5,1.84
150,5,6.1
160,6,1.0
323,0,1.5
367,0,0.78
413,2,3.59
502,5,1.6
703,8,2.48
769,3,2.05
819,2,0.75
853,4,1.04
855,1,1.51
974,5,0.16
976,1,-0.02
15,6,0.3
224,2,2.12
237,0,1.59
257,3,1.87
262,5,2.01
263,9,3.0
287,0,0.23
498,3,3.46
532,1,5.08
735,2,0.0
737,9,2.09
741,6,0.32
911,1,0.33
17,5,-0.45
26,5,-0.52
275,7,1.57
336,5,-0.45
360,5,3.92
361,5,2.35
423,7,0.88
32,9,-0.65
837,4,1.12
25,9,-0.57
31,5,-0.21
57,6,-0.67
59,10,-0.55
60,0,-0.54
65,8,-0.7
175,5,3.92
375,6,-0.1
964,0,-0.54
62,1,-0.51
35,7,-0.85
44,2,-0.2
47,6,-0.59
38,5,-0.65
421,6,3.25
970,0,-0.18
48,5,-0.62
50,9,-0.65
53,7,-0.96
55,5,-0.62
45,9,-0.63
764,3,-0.58
49,4,-0.48
54,4,-0.46
64,9,-0.63
56,10,-0.74
66,3,-0.61
79,7,1.0
100,1,0.11
101,9,-0.68
327,4,0.22
359,3,-0.67
67,2,-0.11
81,7,1.23
82,10,-0.66
84,4,0.29
94,10,-0.07
98,7,-0.08
105,4,-0.02
106,8,-0.1
107,1,-0.11
110,4,0.03
112,10,0.64
114,1,-0.08
118,5,-0.01
126,5,0.23
132,4,-0.04
318,4,1.54
319,4,1.41
472,10,0.04
68,5,0.03
91,5,0.13
102,1,0.06
121,6,-0.15
131,6,-0.17
135,8,-0.27
136,9,0.89
699,4,0.16
69,4,0.01
90,4,0.11
96,4,0.24
117,1,-0.02
125,6,0.01
70,9,-0.6
78,5,-0.42
95,7,-0.39
109,7,0.08
123,1,0.65
134,7,-0.96
138,9,-0.25
71,5,-0.69
74,5,0.95
111,4,1.54
116,9,1.13
154,7,3.15
216,9,0.34
219,4,-0.48
251,10,-0.48
320,4,1.12
325,9,1.68
326,7,1.96
334,5,1.39
368,4,-0.48
374,1,0.16
418,2,2.27
457,6,1.08
501,1,1.0
521,0,0.04
533,2,3.27
599,1,0.6
696,3,0.71
700,1,0.08
709,10,-0.03
710,8,-0.1
714,6,0.27
717,2,-0.11
719,6,0.53
720,3,0.34
722,7,0.11
724,8,0.24
728,0,1.03
729,5,0.13
732,7,1.61
734,6,-0.38
852,6,0.87
905,5,2.31
950,7,2.42
73,4,-0.54
500,2,-0.2
115,2,0.49
122,3,0.49
127,5,-0.38
133,2,-0.14
354,2,1.26
673,1,0.57
676,1,0.52
679,9,1.27
681,9,0.63
688,4,0.03
691,4,-0.23
705,2,0.17
706,7,0.11
713,5,-0.59
75,6,-0.51
222,1,0.25
245,7,1.92
295,7,0.23
510,3,-0.28
954,1,-0.56
956,5,-0.52
76,7,0.15
85,5,-0.11
99,6,0.06
119,5,-0.65
355,4,-0.41
727,9,-0.36
80,4,0.16
241,8,-0.3
247,4,0.34
290,4,0.78
301,9,2.12
305,8,0.07
364,5,0.06
371,10,0.27
666,1,0.73
668,6,-0.31
671,7,0.96
682,4,0.01
683,1,0.3
684,8,0.15
698,9,-0.01
704,4,-0.59
707,5,-0.38
948,7,1.73
365,1,-0.59
130,1,-0.48
113,8,-0.67
497,9,0.28
83,1,-0.59
86,5,-0.65
87,1,-0.59
88,9,-0.42
89,9,-0.22
124,5,-0.42
708,9,-0.33
731,4,-0.43
97,4,0.01
317,1,0.52
93,10,-0.74
92,4,-0.56
137,9,-0.71
259,3,2.12
494,9,-0.16
689,4,-0.56
693,1,-0.43
270,1,-0.54
104,5,-0.59
513,5,-0.04
108,3,-0.7
358,4,-0.48
339,3,-0.67
335,3,-0.12
481,9,1.51
672,3,-0.43
674,4,0.14
675,10,0.01
678,9,0.37
120,6,-0.7
129,5,-0.76
128,1,-0.48
479,1,0.73
746,1,1.57
754,0,1.14
756,1,1.03
918,9,2.3
941,9,0.6
450,10,-0.22
139,8,-0.59
140,1,-0.29
141,9,-0.45
143,1,-0.35
165,2,-0.2
167,7,-0.42
170,9,0.51
174,5,0.03
178,9,-0.36
179,3,-0.31
180,3,-0.43
142,1,-0.65
147,3,-0.31
415,7,-0.46
419,7,0.81
506,2,0.32
145,3,0.21
155,3,-0.31
159,9,-0.6
161,6,0.72
396,1,1.08
408,9,0.34
433,5,0.13
813,4,0.24
845,3,0.95
851,9,0.69
858,8,0.27
860,5,0.71
886,1,0.68
888,6,0.69
891,8,1.21
146,6,-0.67
149,4,-0.41
148,2,0.0
156,4,-0.25
389,5,1.56
834,9,1.04
841,8,-0.81
848,3,-0.24
153,5,-0.59
157,3,-0.67
166,5,-0.48
217,3,-0.15
218,1,0.14
265,0,-0.02
267,10,1.04
268,5,0.47
283,1,-0.08
286,9,1.42
379,1,-0.4
382,0,-0.24
388,7,-0.5
399,10,0.38
402,5,0.54
420,4,0.97
426,0,1.34
427,9,0.43
437,5,-0.14
460,1,0.25
530,3,0.21
544,6,-0.1
680,3,-0.09
718,2,-0.6
748,4,0.22
766,9,0.75
767,1,0.06
796,5,0.54
798,0,-0.63
801,4,-0.2
807,9,-0.3
810,8,-0.44
816,9,-0.1
820,1,-0.48
832,3,-0.43
849,1,-0.32
859,7,1.46
863,9,0.22
871,8,1.03
909,4,1.22
910,5,2.25
915,2,-0.23
922,0,0.7
966,2,-0.46
967,1,-0.21
968,6,-0.49
973,4,-0.35
975,3,-0.61
266,0,0.78
271,6,-0.41
255,7,1.34
383,10,0.64
390,9,-0.39
398,5,-0.01
935,7,0.15
164,2,-0.11
177,10,-0.88
191,0,-0.32
742,1,-0.27
743,5,-0.42
745,3,-0.43
929,9,0.19
183,1,-0.32
272,3,-0.37
387,9,0.34
403,5,0.23
409,3,0.37
411,9,-0.16
432,9,-0.57
440,0,0.54
443,2,0.14
448,6,0.53
456,0,0.37
168,10,-0.62
393,9,-0.01
406,7,0.08
414,1,0.16
169,1,-0.65
416,9,-0.51
873,4,-0.04
879,8,0.32
172,0,-0.9
173,9,-0.51
442,2,-0.66
201,9,0.11
205,9,0.02
378,1,-0.4
386,6,-0.28
405,3,0.83
407,10,0.52
425,6,-0.17
431,0,-0.27
439,4,0.47
445,1,0.11
447,1,0.68
453,3,0.09
455,3,-0.06
459,9,-0.6
471,5,0.85
517,10,2.64
702,3,-0.09
181,9,-0.19
188,7,-0.42
189,2,-0.66
194,4,-0.35
198,3,-0.4
856,7,-0.62
182,9,-0.6
190,1,-0.48
193,1,-0.4
195,8,-0.1
187,1,-0.56
204,2,-0.52
186,5,-0.01
196,9,-0.45
200,5,-0.52
857,4,-0.54
192,4,-0.41
202,5,-0.48
203,5,-0.52
197,1,-0.51
199,9,-0.71
210,7,0.73
736,9,-0.65
206,6,-0.75
207,3,-0.7
208,5,-0.59
212,7,-1.08
907,10,-0.88
209,1,-0.38
281,9,-0.33
282,10,-0.4
288,5,-0.25
293,2,-0.17
300,9,0.28
311,2,-0.11
516,7,-0.5
908,2,-0.75
921,9,-0.07
211,1,-0.62
213,5,-0.72
214,5,-0.52
215,10,0.27
221,3,-0.83
264,1,0.52
952,5,-0.04
953,6,0.77
244,3,-0.09
963,5,-0.48
959,2,-0.69
225,3,-0.4
480,3,0.55
568,5,-0.42
223,9,-0.68
239,0,-0.57
228,9,-0.74
233,0,-0.82
243,6,-0.57
