id,Community,B
1,0,-0.21
2,5,-0.15
5,1,-0.14
12,10,1.43
18,8,0.71
151,8,3.6
163,1,6.02
794,2,5.08
795,10,3.61
21,8,-0.62
424,3,4.13
3,9,-0.7
8,2,0.58
337,9,-0.73
4,0,0.39
6,3,-0.19
9,1,-0.65
11,7,2.51
14,1,-0.16
16,10,-0.34
19,10,0.18
27,3,-0.43
28,8,0.38
40,1,0.12
41,3,0.06
77,4,2.59
144,5,3.1
162,0,5.71
171,6,4.77
176,4,4.88
322,1,2.7
328,9,1.0
429,0,2.44
474,0,2.4
515,3,6.72
802,10,3.87
977,6,2.72
7,7,-0.29
22,3,-0.56
24,10,1.02
46,8,0.02
51,3,0.16
152,10,3.93
422,9,6.28
446,5,1.79
37,9,0.51
158,5,0.66
412,3,2.3
839,6,-0.44
846,9,0.16
10,4,-0.66
366,4,1.73
370,8,0.07
377,0,1.33
30,4,-0.11
43,0,-0.24
184,3,0.14
185,1,0.66
232,9,2.32
240,9,3.38
246,1,0.58
369,2,1.3
373,2,0.61
33,9,0.05
36,8,-0.6
13,5,1.05
20,5,0.52
23,1,-0.42
29,2,-0.54
34,10,-0.49
39,8,-0.1
42,0,-0.37
52,1,0.48
58,1,0.3
61,2,-0.35
63,10,-0.4
72,1,1.18
150,2,4.63
160,1,0.71
323,8,1.4
367,5,1.12
413,5,4.02
502,5,1.12
703,2,2.21
769,4,2.35
819,0,0.61
853,9,1.02
855,9,1.68
974,5,-0.22
976,0,-0.18
15,2,0.24
224,8,1.74
237,5,1.97
257,6,1.87
262,7,2.63
263,0,3.26
287,3,0.48
498,5,3.42
532,2,5.08
735,3,0.14
737,1,2.03
741,0,0.26
911,4,0.4
17,6,-0.44
26,3,-0.43
275,7,2.08
336,10,-0.4
360,10,3.58
361,1,1.77
423,4,0.95
32,0,-0.72
837,8,0.95
25,10,-0.49
31,3,-0.27
57,0,-0.69
59,9,-0.44
60,0,-0.43
65,5,-0.79
175,0,3.38
375,8,-0.15
964,8,-0.34
62,9,-0.59
35,3,-0.51
44,9,-0.04
47,3,-0.53
38,0,-0.75
421,9,3.21
970,9,0.02
48,4,-0.73
50,2,-0.64
53,9,-0.67
55,9,-0.64
45,0,-0.69
764,2,-0.51
49,4,-0.59
54,0,-0.62
64,0,-0.62
56,0,-0.69
66,6,-0.5
79,2,0.71
100,7,0.21
101,1,-0.58
327,5,0.09
359,4,-0.69
67,9,-0.21
81,0,0.92
82,2,-0.51
84,2,0.21
94,10,0.07
98,2,-0.11
105,8,-0.03
106,0,-0.02
107,5,-0.29
110,8,-0.1
112,2,0.4
114,0,-0.21
118,0,-0.12
126,0,-0.02
132,8,-0.15
318,0,1.84
319,5,1.76
472,2,-0.14
68,1,-0.03
91,10,-0.02
102,8,-0.03
121,3,-0.05
131,0,-0.18
135,9,-0.18
136,10,1.52
699,5,-0.08
69,5,-0.29
90,5,0.09
96,5,-0.08
117,9,-0.13
125,2,-0.03
70,0,-0.69
78,3,-0.48
95,5,-0.51
109,4,0.06
123,3,0.78
134,2,-0.62
138,5,-0.29
71,8,-0.67
74,2,0.48
111,2,1.57
116,5,1.37
154,0,2.56
216,8,0.26
219,9,-0.56
251,4,-0.42
320,10,1.37
325,5,1.55
326,7,2.46
334,0,1.14
368,2,-0.56
374,2,0.32
418,8,1.88
457,3,1.18
501,4,1.36
521,8,0.16
533,8,2.55
599,1,0.58
696,7,1.36
700,5,-0.29
709,1,-0.03
710,6,0.1
714,2,0.32
717,2,-0.14
719,10,0.7
720,2,0.34
722,9,0.19
724,5,0.17
728,3,0.94
729,0,-0.02
732,5,1.3
734,6,-0.3
852,2,0.82
905,5,2.22
950,3,1.8
73,5,-0.9
500,0,-0.18
115,9,0.54
122,1,0.46
127,5,-0.72
133,5,-0.33
354,2,1.06
673,3,0.51
676,0,0.48
679,8,1.07
681,2,0.53
688,0,-0.09
691,1,-0.27
705,7,0.55
706,8,-0.07
713,5,-0.83
75,7,-0.46
222,5,0.17
245,8,1.19
295,3,0.3
510,9,-0.24
954,9,-0.61
956,0,-0.62
76,6,0.13
85,0,-0.15
99,7,0.38
119,5,-0.9
355,9,-0.44
727,8,-0.31
80,5,0.02
241,1,-0.11
247,5,0.38
290,5,0.84
301,1,1.9
305,1,0.12
364,2,-0.06
371,5,0.13
666,9,0.68
668,3,-0.16
671,0,0.83
682,3,-0.03
683,6,0.47
684,5,0.06
698,2,-0.03
704,4,-0.8
707,1,-0.37
948,6,1.41
365,8,-0.67
130,4,-0.69
113,8,-0.53
497,4,0.74
83,3,-0.61
86,8,-0.65
87,8,-0.67
88,3,-0.29
89,6,-0.16
124,1,-0.47
708,0,-0.34
731,7,-0.63
97,0,-0.02
317,5,0.45
93,6,-0.5
92,3,-0.59
137,10,-0.66
259,9,1.91
494,2,-0.08
689,10,-0.63
693,9,-0.53
270,3,-0.56
104,0,-0.75
513,2,-0.11
108,5,-0.83
358,3,-0.51
339,8,-0.58
335,10,-0.14
481,0,1.68
672,9,-0.38
674,5,0.06
675,2,-0.06
678,3,0.51
120,9,-0.64
129,2,-0.7
128,6,-0.61
479,4,0.91
746,5,1.69
754,4,1.63
756,5,1.12
918,8,2.24
941,3,0.78
450,10,-0.2
139,3,-0.32
140,8,-0.36
141,8,-0.38
143,3,-0.32
165,0,-0.18
167,5,-0.51
170,10,0.68
174,2,-0.03
178,0,-0.43
179,8,-0.17
180,9,-0.41
142,0,-0.84
147,5,-0.4
415,2,-0.3
419,6,0.93
506,0,0.35
145,3,0.22
155,9,-0.21
159,3,-0.45
161,5,0.87
396,0,1.36
408,8,0.26
433,10,-0.02
813,0,0.23
845,5,0.87
851,5,0.87
858,5,0.45
860,7,0.94
886,9,0.77
888,9,0.77
891,8,1.05
146,7,-0.72
149,3,-0.4
148,1,-0.09
156,10,-0.34
389,0,1.24
834,5,1.26
841,3,-0.51
848,9,-0.27
153,3,-0.53
157,3,-0.53
166,2,-0.51
217,2,-0.14
218,4,0.26
265,3,0.38
267,2,0.71
268,0,0.07
283,0,-0.15
286,5,1.79
379,4,-0.56
382,2,-0.11
388,9,-0.36
399,2,0.1
402,5,0.27
420,1,1.02
426,9,1.31
427,2,0.42
437,4,-0.21
460,0,0.04
530,0,0.26
544,5,-0.01
680,9,-0.1
718,9,-0.5
748,10,0.24
766,2,0.71
767,0,-0.06
796,7,0.81
798,4,-0.45
801,5,-0.37
807,1,-0.24
810,0,-0.43
816,3,-0.05
820,0,-0.65
832,10,-0.2
849,2,-0.38
859,1,1.1
863,6,0.36
871,4,1.39
909,0,1.33
910,3,1.72
915,3,-0.08
922,9,1.02
966,2,-0.38
967,5,-0.54
968,1,-0.45
973,2,-0.46
975,7,-0.34
266,6,1.07
271,4,-0.42
255,9,0.94
383,0,0.48
390,10,-0.34
398,0,-0.15
935,7,0.38
164,10,0.01
177,9,-0.7
191,0,-0.18
742,4,-0.45
743,1,-0.42
745,8,-0.31
929,9,0.31
183,2,-0.4
272,5,-0.58
387,3,0.48
403,0,0.04
409,1,0.35
411,2,-0.06
432,2,-0.54
440,8,0.43
443,5,-0.01
448,4,0.71
456,4,0.64
168,4,-0.59
393,10,0.21
406,5,-0.01
414,5,0.09
169,10,-0.66
416,4,-0.52
873,10,0.04
879,1,0.4
172,5,-0.97
173,8,-0.41
442,3,-0.51
201,3,0.24
205,9,0.16
378,7,-0.59
386,5,-0.22
405,2,0.58
407,8,0.24
425,6,-0.07
431,3,0.0
439,3,0.32
445,4,0.26
447,4,0.98
453,4,0.16
455,2,-0.16
459,5,-0.75
471,9,0.59
517,4,2.42
702,0,-0.18
181,0,-0.21
188,10,-0.17
189,0,-0.65
194,5,-0.58
198,0,-0.4
856,0,-0.43
182,9,-0.61
190,6,-0.53
193,4,-0.56
195,5,-0.05
187,9,-0.76
204,8,-0.46
186,7,-0.04
196,8,-0.53
200,5,-0.86
857,3,-0.59
192,4,-0.52
202,5,-0.68
203,1,-0.55
197,7,-0.72
199,3,-0.59
210,6,0.53
736,1,-0.6
206,10,-0.69
207,8,-0.62
208,6,-0.61
212,1,-0.71
