id,Community,B
1,0,-0.07
2,9,0.04
5,6,-0.23
12,5,1.21
18,2,1.0
151,0,5.46
163,8,5.78
794,5,5.52
795,1,3.36
21,7,-0.68
424,6,4.27
3,2,-0.84
8,2,0.81
337,5,-0.75
4,1,0.37
6,5,-0.3
9,0,-0.67
11,2,1.38
14,6,-0.29
16,6,-0.46
19,3,-0.02
27,2,-0.65
28,6,0.5
40,6,0.04
41,6,-0.06
77,3,2.39
144,9,2.4
162,1,5.0
171,6,4.4
176,6,3.9
322,5,2.9
328,7,0.87
429,2,2.45
474,6,2.61
515,9,6.49
802,7,3.42
977,6,2.45
7,8,-0.3
22,0,-0.6
24,7,0.72
46,6,0.01
51,6,0.07
152,3,4.03
422,4,6.41
446,2,1.57
37,5,0.46
158,6,0.5
412,5,2.51
839,1,-0.43
846,6,0.01
10,1,-0.54
366,6,1.23
370,4,0.29
377,9,1.23
30,4,0.01
43,3,-0.19
184,5,0.1
185,5,0.79
232,3,2.65
240,2,3.46
246,2,0.71
369,3,1.55
373,5,0.76
33,1,0.07
36,8,-0.47
13,3,1.01
20,5,0.37
23,8,-0.35
29,0,-0.5
34,6,-0.65
39,6,-0.06
42,4,-0.18
52,4,0.59
58,6,0.3
61,4,-0.18
63,7,-0.5
72,7,1.31
150,6,4.7
160,7,1.12
323,0,2.21
367,6,0.86
413,1,3.44
502,8,1.11
703,3,2.61
769,2,2.1
819,5,0.61
853,6,1.1
855,5,1.87
974,1,-0.04
976,6,-0.13
15,9,0.37
224,2,2.01
237,5,2.02
257,6,1.43
262,5,1.54
263,6,3.08
287,3,0.52
498,7,3.17
532,8,5.12
735,3,0.01
737,6,2.22
741,8,0.47
911,2,0.3
17,9,-0.37
26,2,-0.62
275,7,1.18
336,3,-0.64
360,7,3.33
361,0,2.54
423,6,0.44
32,8,-0.47
837,3,1.1
25,4,-0.51
31,3,-0.44
57,3,-0.77
59,6,-0.56
60,6,-0.49
65,6,-0.62
175,1,3.36
375,6,-0.19
964,6,-0.39
62,4,-0.51
35,7,-0.56
44,5,-0.11
47,9,-0.52
38,6,-0.79
421,5,3.41
970,4,0.07
48,7,-0.68
50,1,-0.59
53,5,-0.69
55,3,-0.77
45,1,-0.54
764,9,-0.42
49,5,-0.63
54,3,-0.67
64,9,-0.49
56,5,-0.69
66,5,-0.54
79,8,0.69
100,2,-0.05
101,6,-0.75
327,5,0.19
359,8,-0.52
67,6,-0.23
81,3,1.01
82,7,-0.56
84,6,0.24
94,2,-0.05
98,9,0.04
105,6,-0.39
106,1,0.1
107,6,-0.26
110,8,-0.03
112,2,0.3
114,4,-0.13
118,1,-0.07
126,8,0.12
132,0,0.0
318,0,2.18
319,3,1.81
472,8,0.05
68,5,-0.15
91,3,-0.02
102,5,0.01
121,7,-0.22
131,7,-0.19
135,7,-0.19
136,7,1.12
699,6,0.1
69,2,-0.3
90,9,0.14
96,0,0.4
117,8,-0.15
125,9,0.04
70,8,-0.47
78,3,-0.64
95,6,-0.32
109,7,-0.03
123,8,0.76
134,7,-0.65
138,3,-0.28
71,6,-0.82
74,0,0.84
111,9,1.69
116,6,1.23
154,6,2.48
216,9,0.39
219,7,-0.62
251,1,-0.4
320,7,1.37
325,4,1.83
326,2,1.6
334,9,0.98
368,7,-0.59
374,5,0.37
418,2,2.55
457,5,1.21
501,5,1.18
521,4,0.4
533,2,3.62
599,7,0.78
696,2,0.65
700,7,0.0
709,9,0.06
710,4,0.23
714,7,0.44
717,7,-0.06
719,2,0.65
720,7,0.31
722,5,0.1
724,5,0.46
728,3,1.23
729,6,-0.16
732,6,1.06
734,9,-0.29
852,3,0.94
905,6,1.92
950,5,1.45
73,2,-0.81
500,6,-0.23
115,8,0.39
122,2,0.43
127,6,-0.52
133,0,0.03
354,3,1.39
673,0,0.8
676,9,0.47
679,1,1.25
681,7,0.62
688,4,0.07
691,1,-0.21
705,3,0.14
706,0,0.23
713,7,-0.62
75,1,-0.4
222,6,0.14
245,0,1.91
295,6,0.17
510,0,-0.1
954,7,-0.65
956,3,-0.64
76,8,0.1
85,1,-0.18
99,0,0.3
119,6,-0.79
355,5,-0.48
727,0,-0.27
80,9,0.27
241,7,-0.31
247,6,0.34
290,6,0.5
301,6,2.12
305,8,0.2
364,2,-0.14
371,5,0.19
666,7,0.69
668,9,-0.16
671,4,0.89
682,6,-0.16
683,6,-0.06
684,0,0.47
698,9,0.01
704,4,-0.6
707,3,-0.48
948,5,1.18
365,9,-0.62
130,7,-0.59
113,5,-0.51
497,0,0.67
83,5,-0.75
86,2,-0.81
87,5,-0.78
88,1,-0.34
89,6,-0.32
124,6,-0.59
708,7,-0.28
731,6,-0.62
97,5,-0.08
317,6,0.44
93,8,-0.44
92,9,-0.62
137,2,-0.81
259,5,1.81
494,1,-0.01
689,5,-0.72
693,4,-0.4
270,0,-0.67
104,5,-0.72
