id,Community,B
1,0,-0.2
2,0,-0.04
5,5,-0.28
12,1,0.85
18,2,1.42
151,8,4.21
163,1,5.03
794,1,4.29
795,2,4.32
21,3,-0.59
424,5,3.99
3,0,-0.9
8,8,0.64
337,2,-0.74
4,7,0.24
6,1,-0.28
9,6,-0.76
11,0,1.49
14,5,-0.25
16,10,-0.44
19,3,0.05
27,9,-0.51
28,3,0.68
40,5,-0.03
41,3,0.19
77,7,1.82
144,4,2.28
162,9,5.52
171,8,4.33
176,4,3.83
322,4,2.68
328,3,1.07
429,9,2.61
474,5,2.44
515,3,7.14
802,3,3.34
977,5,2.31
7,2,-0.37
22,2,-0.74
24,3,1.02
46,6,0.08
51,8,0.07
152,5,3.27
422,5,5.56
446,0,2.0
37,3,0.57
158,6,0.85
412,9,2.46
839,6,-0.51
846,8,0.1
10,8,-0.67
366,5,1.21
370,10,-0.02
377,5,1.1
30,9,-0.14
43,8,-0.26
184,10,0.01
185,0,0.78
232,2,2.84
240,10,3.61
246,8,0.67
369,3,1.52
373,5,0.63
33,5,0.02
36,9,-0.6
13,9,1.14
20,3,0.57
23,3,-0.4
29,0,-0.71
34,2,-0.57
39,7,-0.09
42,0,-0.39
52,6,0.6
58,2,0.54
61,2,-0.27
63,5,-0.5
72,0,1.61
150,6,5.39
160,7,0.97
323,6,1.84
367,0,1.18
413,7,3.17
502,6,1.53
703,8,2.48
769,2,2.5
819,8,0.67
853,0,1.45
855,10,1.86
974,8,-0.11
976,5,-0.09
15,0,0.43
224,10,2.34
237,6,2.15
257,8,1.68
262,4,1.45
263,9,3.5
287,0,0.59
498,5,2.91
532,0,6.75
735,3,0.19
737,7,1.72
741,7,0.35
911,3,0.41
17,10,-0.59
26,8,-0.58
275,5,0.9
336,0,-0.59
360,0,4.24
361,7,1.59
423,2,0.91
32,0,-0.71
837,6,1.28
25,4,-0.46
31,7,-0.4
57,0,-0.86
59,2,-0.37
60,7,-0.46
65,5,-0.58
175,4,3.2
375,9,-0.08
964,9,-0.3
62,10,-0.65
35,0,-0.71
44,9,-0.02
47,5,-0.58
38,1,-0.57
421,8,3.62
970,7,-0.07
48,10,-0.74
50,8,-0.76
53,8,-0.73
55,0,-0.79
45,8,-0.64
764,8,-0.58
49,6,-0.54
54,10,-0.62
64,6,-0.6
56,6,-0.6
66,6,-0.54
79,7,0.5
100,3,0.13
101,4,-0.53
327,2,0.37
359,5,-0.69
67,0,-0.24
81,5,0.76
82,0,-0.67
84,10,0.29
94,3,-0.01
98,0,0.04
105,0,0.08
106,10,0.01
107,5,-0.17
110,8,-0.14
112,0,0.43
114,5,-0.31
118,7,-0.17
126,1,-0.01
132,0,-0.08
318,6,1.71
319,2,1.89
472,6,-0.05
68,7,-0.15
91,8,-0.17
102,8,-0.08
121,0,-0.12
131,8,-0.28
135,5,-0.23
136,10,1.52
699,0,0.2
69,8,-0.11
90,9,0.29
96,0,0.24
117,4,-0.04
125,5,-0.03
70,2,-0.57
78,9,-0.51
95,8,-0.37
109,5,-0.01
123,10,0.74
134,4,-0.51
138,10,-0.23
71,2,-0.74
74,8,0.43
111,6,2.09
116,2,1.79
154,9,2.79
216,3,0.41
219,9,-0.57
251,9,-0.42
320,8,1.26
325,10,1.7
326,7,1.33
334,5,0.93
368,5,-0.58
374,2,0.68
418,10,2.67
457,9,1.3
501,8,0.85
521,0,0.12
533,5,2.77
599,0,0.98
696,5,0.6
700,3,0.1
709,10,-0.08
710,5,-0.09
714,9,0.41
717,1,-0.18
719,9,0.59
720,9,0.44
722,0,0.2
724,8,0.31
728,9,1.17
729,5,-0.06
732,2,1.72
734,10,-0.35
852,7,0.89
905,8,2.16
950,10,1.98
73,6,-0.67
500,7,-0.25
115,8,0.46
122,5,0.38
127,7,-0.51
133,3,-0.04
354,1,0.87
673,9,0.59
676,9,0.5
679,3,1.29
681,8,0.67
688,0,-0.0
691,9,-0.3
705,4,0.22
706,7,0.01
713,8,-0.7
75,2,-0.47
222,1,0.06
245,10,1.52
295,0,0.43
510,0,-0.24
954,8,-0.73
956,10,-0.62
76,10,0.01
85,5,-0.2
99,1,0.03
119,6,-0.73
355,2,-0.47
