id,Community,B
1,0,-0.11
2,4,0.01
5,2,-0.29
12,8,1.07
18,6,0.98
151,7,4.44
163,1,5.7
794,9,5.18
795,2,3.63
21,8,-0.65
424,3,5.26
3,4,-0.75
8,5,0.75
337,9,-0.71
4,5,0.35
6,6,-0.23
9,9,-0.71
11,2,1.37
14,5,-0.14
16,3,-0.42
19,1,-0.06
27,8,-0.52
28,5,0.67
40,3,0.18
41,3,0.18
77,6,2.16
144,2,2.68
162,4,5.84
171,7,4.54
176,5,3.87
322,8,2.69
328,4,1.21
429,3,3.11
474,7,2.63
515,6,7.1
802,7,3.71
977,2,2.65
7,6,-0.32
22,4,-0.68
24,4,1.0
46,8,0.03
51,7,0.15
152,9,3.47
422,5,6.11
446,1,1.13
37,9,0.37
158,9,0.62
412,7,2.34
839,5,-0.43
846,7,0.09
10,4,-0.61
366,6,1.44
370,4,0.21
377,5,1.21
30,6,-0.23
43,1,-0.28
184,1,-0.15
185,9,0.62
232,2,2.41
240,4,3.78
246,1,0.46
369,6,1.41
373,4,1.0
33,3,0.1
36,3,-0.73
13,4,1.14
20,3,0.67
23,5,-0.35
29,4,-0.58
34,5,-0.49
39,4,0.04
42,8,-0.34
52,2,0.33
58,1,0.22
61,8,-0.28
63,7,-0.61
72,4,1.76
150,0,5.46
160,4,1.34
323,7,1.68
367,8,0.79
413,5,3.5
502,1,1.05
703,1,1.99
769,8,1.67
819,8,0.58
853,9,1.03
855,8,1.46
974,8,-0.1
976,1,-0.28
15,8,0.13
224,1,1.82
237,2,1.91
257,1,1.4
262,3,1.95
263,6,2.96
287,5,0.53
498,6,3.22
532,8,4.93
735,7,-0.04
737,0,2.47
741,4,0.59
911,4,0.45
17,6,-0.46
26,3,-0.61
275,6,0.98
336,7,-0.55
360,3,3.9
361,7,1.93
423,9,0.6
32,3,-0.73
837,3,1.72
25,7,-0.61
31,9,-0.45
57,7,-0.71
59,6,-0.4
60,6,-0.32
65,8,-0.54
175,9,2.98
375,3,0.06
964,8,-0.34
62,1,-0.65
35,2,-0.7
44,3,-0.09
47,6,-0.55
38,4,-0.68
421,6,3.74
970,7,-0.07
48,6,-0.6
50,0,-0.55
53,7,-0.71
55,6,-0.63
45,0,-0.49
764,8,-0.49
49,6,-0.46
54,3,-0.69
64,7,-0.68
56,5,-0.52
66,5,-0.52
79,2,0.6
100,8,-0.05
101,3,-0.76
327,3,0.22
359,5,-0.54
67,9,-0.12
81,6,0.98
82,7,-0.61
84,5,0.32
94,7,-0.1
98,6,-0.03
105,8,-0.08
106,5,0.05
107,9,-0.25
110,2,-0.14
112,9,0.26
114,3,-0.16
118,7,-0.17
126,6,0.14
132,7,-0.17
318,7,1.8
319,1,1.25
472,7,-0.1
68,3,-0.01
91,9,-0.2
102,2,-0.11
121,0,0.04
131,7,-0.33
135,7,-0.2
136,8,1.18
699,4,0.21
69,2,-0.2
90,1,-0.06
96,1,0.02
117,4,-0.03
125,6,-0.06
70,3,-0.76
78,5,-0.43
95,5,-0.19
109,8,-0.02
123,1,0.56
134,9,-0.63
138,4,-0.13
71,9,-0.71
74,2,0.63
111,2,1.97
116,7,1.39
154,6,2.07
216,6,0.49
219,0,-0.49
251,4,-0.41
320,3,1.53
325,4,2.1
326,4,1.79
334,4,1.1
368,0,-0.49
374,8,0.24
418,8,1.93
457,7,0.98
501,0,1.33
521,6,0.14
533,4,3.78
599,0,1.01
696,3,0.86
700,0,0.1
709,5,0.08
710,4,0.21
714,3,0.48
717,8,-0.08
719,2,0.63
720,7,0.34
722,7,-0.01
724,3,0.44
728,8,0.97
729,2,0.01
732,7,1.36
734,3,-0.35
852,9,0.8
905,8,1.62
950,6,1.64
73,6,-0.63
500,6,-0.12
115,7,0.47
122,2,0.33
127,2,-0.58
133,4,-0.03
354,6,1.24
673,1,0.26
676,5,0.56
679,1,1.03
681,3,0.97
688,5,0.02
691,0,-0.2
705,8,0.11
706,9,0.06
713,5,-0.54
75,1,-0.55
222,4,0.42
245,3,1.83
295,4,0.31
510,7,-0.36
954,5,-0.57
956,8,-0.52
76,9,-0.04
85,8,-0.15
99,9,0.01
119,0,-0.61
355,4,-0.44
727,3,-0.42
80,7,0.12
241,3,-0.12
247,3,0.55
290,3,0.86
301,7,2.22
305,3,0.4
364,3,-0.05
371,9,0.03
666,7,0.82
668,6,-0.2
671,5,0.83
682,2,-0.14
683,0,0.54
684,1,0.14
698,8,-0.02
704,9,-0.68
707,6,-0.35
948,4,1.72
365,9,-0.71
130,6,-0.58
113,7,-0.58
497,7,0.53
83,4,-0.72
86,3,-0.84
87,9,-0.68
88,0,-0.31
89,7,-0.29
124,4,-0.51
708,0,-0.17
731,3,-0.65
97,8,-0.1
317,2,0.39
93,9,-0.58
92,0,-0.61
137,4,-0.72
259,3,2.7
494,3,-0.12
689,4,-0.72
693,4,-0.54
270,3,-0.84
104,1,-0.7
513,6,-0.17
108,6,-0.58
358,2,-0.64
339,4,-0.61
335,4,-0.06
481,5,1.67
672,6,-0.37
674,3,0.18
675,0,-0.02
678,7,0.4
120,5,-0.57
129,0,-0.67
128,6,-0.52
479,3,1.01
746,7,1.68
754,8,1.1
756,3,1.46
918,7,2.47
941,3,1.04
450,8,-0.26
139,1,-0.47
140,7,-0.36
141,5,-0.33
143,6,-0.4
165,6,-0.03
167,8,-0.26
170,4,0.52
174,4,0.11
178,0,-0.23
179,7,-0.26
180,2,-0.44
142,6,-0.72
147,3,-0.31
415,1,-0.4
419,0,0.89
506,3,0.48
145,6,0.14
155,4,-0.17
159,6,-0.55
161,5,0.72
396,6,1.15
408,9,0.24
433,3,0.1
813,3,0.37
845,7,0.91
851,4,1.1
858,7,0.37
860,9,0.32
886,3,0.93
888,7,0.95
891,9,1.14
146,6,-0.58
149,6,-0.4
148,6,-0.03
156,7,-0.45
389,6,0.98
834,3,1.61
841,7,-0.64
848,6,-0.17
153,8,-0.6
157,9,-0.61
166,0,-0.46
217,6,-0.06
218,9,0.16
265,5,0.18
267,6,0.63
268,8,0.16
283,3,-0.01
286,2,1.55
379,2,-0.58
382,3,-0.05
388,6,-0.32
399,1,0.07
402,9,0.34
420,1,0.76
426,7,1.55
427,6,0.4
437,5,-0.22
460,5,0.18
530,3,0.44
544,3,0.18
680,5,-0.08
718,3,-0.65
748,0,0.39
766,6,0.75
767,5,-0.0
796,3,0.48
798,7,-0.42
801,7,-0.23
807,1,-0.4
810,6,-0.23
816,0,0.07
820,7,-0.71
832,3,-0.27
849,8,-0.41
859,9,0.83
863,1,0.02
871,5,1.1
909,6,1.15
910,4,2.34
915,4,-0.1
922,6,1.04
966,5,-0.3
967,5,-0.3
968,8,-0.47
973,8,-0.47
975,5,-0.25
266,1,0.76
271,1,-0.47
255,3,1.16
383,0,0.62
390,4,-0.41
398,4,-0.03
935,8,0.03
164,5,0.08
177,5,-0.6
191,4,-0.06
742,7,-0.45
743,6,-0.46
745,4,-0.2
929,7,0.34
183,7,-0.61
272,8,-0.41
387,5,0.37
403,8,-0.05
409,0,0.51
411,3,0.03
432,9,-0.55
440,5,0.67
443,5,0.24
448,6,0.6
456,8,0.42
168,3,-0.58
393,6,0.06
406,7,0.02
414,6,0.09
169,5,-0.65
416,7,-0.58
873,2,-0.11
879,0,0.71
172,6,-0.69
173,3,-0.58
442,6,-0.63
201,1,0.07
205,6,0.2
378,5,-0.49
386,2,-0.17
405,7,0.95
407,8,0.26
425,5,0.02
431,5,-0.03
439,7,0.31
445,0,0.27
447,4,0.93
453,4,0.31
455,5,-0.03
459,3,-0.61
471,7,0.44
517,8,1.54
702,1,-0.2
181,3,-0.05
188,8,-0.34
189,7,-0.64
194,0,-0.4
198,3,-0.46
856,3,-0.39
182,9,-0.61
190,4,-0.54
193,8,-0.52
195,6,-0.06
187,9,-0.68
204,4,-0.47
186,3,-0.2
196,4,-0.41
200,4,-0.54
857,7,-0.74
192,9,-0.58
202,7,-0.52
203,2,-0.67
197,0,-0.52
199,6,-0.63
210,7,0.56
736,3,-0.76
206,2,-0.85
207,2,-0.76
208,6,-0.58
212,5,-0.65
907,0,-0.61
209,4,-0.51
281,2,-0.41
282,8,-0.41
288,2,-0.5
293,2,-0.17
300,3,0.48
311,2,-0.11
516,7,-0.45
908,3,-0.8
921,5,-0.0
211,4,-0.78
213,5,-0.65
214,4,-0.58
215,4,0.38
221,4,-0.82
264,8,0.26
952,9,-0.25
953,8,0.71
244,7,-0.14
963,6,-0.52
959,7,-0.71
225,9,-0.4
480,7,0.37
568,5,-0.41
223,4,-0.72
239,7,-0.52
228,1,-0.72
233,8,-0.62
243,8,-0.52
254,4,-0.54
258,7,-0.58
298,9,-0.4
303,1,-0.67
310,7,0.15
226,1,2.38
229,4,-0.54
230,7,-0.45
231,4,0.01
236,6,-0.37
238,4,0.79
250,8,2.33
260,5,0.13
273,7,-0.74
274,8,-0.68
277,9,-0.25
279,1,-0.67
297,3,1.19
299,1,-0.52
308,7,0.4
329,1,-0.5
357,6,0.83
483,3,2.17
484,4,0.73
485,7,-0.36
486,7,2.12
505,8,6.19
667,0,1.12
685,6,-0.58
686,8,-0.34
692,0,-0.43
697,5,-0.43
875,1,-0.2
876,2,-0.14
880,9,0.42
881,4,0.14
889,3,-0.46
890,9,0.57
892,8,-0.39
893,8,-0.26
894,3,-0.76
895,9,-0.25
896,6,0.75
897,4,-0.65
898,6,-0.58
900,6,-0.23
901,6,-0.37
928,3,1.04
934,0,0.51
942,8,0.68
946,4,-0.17
227,6,-0.66
477,3,-0.69
488,7,-0.42
944,3,-0.58
234,8,-0.44
487,5,-0.38
490,1,-0.3
235,1,-0.7
242,4,0.55
304,6,-0.63
475,8,-0.39
943,8,0.21
947,1,-0.3
296,2,-0.58
249,1,-0.52
306,8,-0.49
524,9,-0.12
527,4,0.07
882,4,-0.1
248,9,-0.63
289,3,0.4
253,8,-0.6
276,4,-0.68
278,5,-0.6
307,3,-0.01
252,3,-0.58
256,0,-0.4
903,6,0.14
912,9,-0.25
917,1,-0.5
949,8,-0.36
261,7,-0.58
913,8,-0.1
269,4,-0.61
478,5,-0.54
899,7,-0.74
280,2,-0.26
541,7,-0.23
557,7,0.12
284,3,-0.91
285,0,1.97
309,8,-0.47
509,4,-0.27
520,6,0.92
548,6,-0.06
607,6,-0.58
634,6,-0.58
638,7,-0.68
940,6,1.06
955,7,-0.45
313,6,-0.37
522,7,-0.04
291,0,-0.69
292,1,-0.67
294,3,-0.61
482,4,-0.75
302,3,-0.42
312,6,-0.29
951,0,-0.34
314,9,-0.63
315,4,-0.72
316,1,-0.74
356,5,-0.03
789,6,0.11
804,1,-0.45
808,8,-0.28
103,5,-0.68
687,6,-0.43
321,3,-0.91
331,6,-0.66
324,8,-0.65
778,4,-0.17
784,1,-0.25
822,7,-0.77
567,6,0.32
330,7,-0.8
333,4,-0.75
342,2,-0.7
535,2,0.93
637,7,-0.1
652,6,-0.55
657,4,-0.61
338,3,-0.65
340,3,-0.8
341,3,-0.88
343,6,-0.46
344,2,-0.61
345,3,-0.65
346,6,-0.49
347,8,-0.52
350,8,-0.52
353,8,-0.52
348,9,-0.53
349,8,-0.54
351,3,-0.58
352,7,-0.55
701,7,-0.8
332,5,-0.49
525,4,-0.61
694,6,-0.46
865,7,-0.1
872,7,0.34
362,6,-0.72
363,9,-0.71
372,4,-0.47
376,5,-0.43
380,4,-0.78
381,4,-0.78
394,8,-0.13
400,3,0.22
384,6,0.4
392,0,-0.34
397,8,-0.54
461,2,-0.17
462,4,-0.1
385,8,-0.6
395,6,-0.09
438,9,-0.27
391,0,-0.61
401,7,-0.74
404,2,-0.85
449,7,-0.68
410,3,-0.88
458,2,-0.64
723,7,-0.39
971,3,-0.61
417,6,-0.58
428,8,0.24
430,7,-0.49
434,7,-0.64
435,6,-0.29
444,6,-0.43
454,5,-0.52
463,3,-0.76
464,0,-0.64
817,8,-0.02
825,5,-0.17
838,8,-0.57
969,7,-0.42
972,6,-0.37
436,5,-0.65
441,2,-0.73
451,3,-0.58
452,4,0.21
466,0,-0.64
467,8,-0.65
465,7,-0.83
468,6,-0.69
469,4,-0.78
470,4,1.04
508,5,-0.27
528,6,0.09
537,5,-0.03
538,5,-0.06
540,3,-0.35
545,8,-0.57
559,3,-0.69
561,8,-0.6
571,6,-0.6
574,1,-0.67
575,3,-0.05
577,4,0.38
586,1,-0.65
587,4,-0.44
588,5,-0.52
592,0,-0.61
595,6,-0.4
600,6,0.32
609,6,0.09
613,6,-0.55
614,9,0.09
627,4,-0.58
629,0,-0.49
642,7,-0.61
643,5,-0.11
647,1,-0.3
656,7,-0.36
476,6,-0.6
542,1,-0.35
546,3,-0.35
550,2,-0.26
556,1,-0.57
562,7,-0.45
591,1,-0.4
593,5,-0.25
604,1,-0.06
610,7,-0.29
473,4,-0.06
512,4,0.42
514,7,-0.74
618,7,-0.68
626,8,-0.6
635,0,-0.52
507,4,-0.47
539,3,-0.39
585,9,-0.38
597,3,-0.65
885,1,-0.6
733,0,-0.4
862,4,-0.58
874,7,-0.2
868,4,-0.47
518,4,-0.65
553,7,-0.74
569,8,0.26
570,2,-0.44
579,5,0.24
581,6,-0.35
590,9,0.14
489,1,-0.7
491,9,-0.68
492,6,-0.35
495,6,-0.6
493,2,-0.44
531,6,-0.29
864,9,-0.5
496,4,-0.78
519,8,-0.41
499,2,-0.82
660,5,-0.65
877,5,-0.35
503,3,-0.24
504,8,-0.52
523,0,-0.23
526,2,-0.67
534,5,-0.54
543,2,-0.11
547,3,-0.65
549,6,-0.35
551,8,-0.44
552,2,0.01
560,3,-0.16
573,2,-0.7
582,0,-0.28
583,6,-0.35
584,7,-0.07
606,6,0.49
611,1,-0.57
640,7,-0.8
645,8,-0.65
649,0,-0.58
650,3,-0.65
840,4,0.9
866,8,-0.31
867,7,-0.55
869,7,-0.33
870,6,-0.52
878,8,-0.34
902,4,-0.27
920,8,-0.15
930,7,0.47
939,8,0.06
957,4,-0.72
960,4,-0.72
564,9,-0.58
511,5,-0.68
612,8,-0.65
619,7,-0.71
631,3,-0.16
576,3,-0.46
594,2,-0.58
615,3,-0.8
621,8,-0.47
624,7,-0.8
632,4,-0.61
633,2,-0.26
636,5,-0.62
555,3,-0.5
589,8,0.0
617,8,-0.1
622,8,-0.44
623,7,-0.49
628,0,-0.34
651,7,-0.42
529,6,-0.72
598,7,-0.26
602,4,-0.44
616,6,-0.69
620,3,-0.24
630,7,-0.39
641,8,-0.65
648,4,-0.27
653,2,-0.44
658,6,-0.43
572,7,-0.49
605,9,-0.45
536,3,-0.76
554,4,-0.72
558,7,0.53
639,1,-0.62
644,7,-0.61
563,4,-0.44
565,7,0.02
578,1,-0.77
603,6,-0.69
566,0,-0.64
580,3,-0.61
654,4,-0.47
596,6,-0.58
601,1,-0.28
655,5,-0.22
608,8,-0.41
625,1,0.09
646,6,-0.6
661,2,-0.85
662,7,-0.52
659,3,-0.8
664,7,-0.52
665,6,-0.6
669,3,-0.88
670,3,-0.91
663,8,-0.73
690,5,-0.52
677,0,-0.67
695,7,-0.74
711,3,-0.69
712,5,-0.65
715,2,-0.79
716,1,-0.77
721,7,0.31
725,4,0.18
726,4,-0.72
730,8,-0.65
738,4,-0.65
740,8,-0.6
744,7,-0.74
749,1,-0.08
755,9,-0.68
750,4,-0.68
739,3,-0.88
747,6,-0.66
751,6,-0.2
752,0,-0.61
753,6,-0.52
757,3,-0.46
777,1,-0.42
790,9,-0.27
758,0,-0.58
843,5,-0.6
759,7,-0.39
760,8,-0.6
772,6,-0.06
786,6,-0.55
761,6,-0.49
765,8,-0.54
773,7,-0.68
785,6,-0.46
787,6,-0.17
793,8,-0.28
800,8,-0.54
762,0,-0.64
763,4,-0.58
791,6,-0.49
768,4,-0.44
771,4,-0.1
775,3,-0.58
779,2,-0.47
780,4,-0.37
788,8,-0.44
770,6,-0.63
781,4,-0.58
792,9,-0.48
805,0,-0.37
774,3,-0.61
782,8,-0.23
797,4,-0.34
806,9,0.06
844,8,-0.52
776,3,-0.01
783,3,-0.46
799,3,-0.39
815,8,-0.47
809,8,-0.47
811,9,-0.58
812,3,-0.61
803,6,-0.29
814,1,-0.3
818,2,-0.64
824,6,-0.6
828,9,-0.55
833,4,-0.34
835,2,-0.64
826,7,-0.61
821,7,-0.64
823,5,-0.62
829,7,-0.45
827,7,-0.74
830,7,-0.55
842,0,-0.05
831,9,-0.71
836,2,-0.79
847,7,-0.83
850,5,-0.65
854,5,-0.68
861,6,-0.63
887,8,-0.28
883,2,-0.85
884,9,1.06
904,1,-0.7
958,4,-0.75
220,4,-0.82
961,3,-0.8
906,5,-0.14
916,5,0.45
914,6,-0.72
919,5,-0.57
924,5,-0.62
925,7,-0.58
926,8,-0.02
933,8,-0.49
936,4,-0.72
938,3,-0.76
923,7,-0.64
927,9,-0.71
931,5,-0.38
932,9,-0.63
937,4,-0.75
945,7,-0.77
962,6,-0.63
965,6,-0.66
