id,Community,B
1,0,-0.1
2,2,0.02
5,5,-0.26
12,0,1.09
18,3,1.26
151,6,5.0
163,1,5.32
794,0,5.91
795,1,2.81
21,3,-0.67
424,1,3.34
3,5,-0.85
8,4,0.66
337,0,-0.71
4,8,0.28
6,4,-0.29
9,3,-0.71
11,5,1.37
14,2,-0.16
16,7,-0.29
19,4,0.06
27,7,-0.56
28,7,0.64
40,5,0.03
41,6,0.07
77,1,1.85
144,5,2.68
162,8,4.87
171,4,4.13
176,5,4.51
322,8,3.04
328,7,1.09
429,0,2.28
474,6,2.89
515,2,6.44
802,2,3.52
977,5,2.42
7,8,-0.37
22,1,-0.61
24,4,0.72
46,8,-0.06
51,1,0.06
152,5,3.7
422,1,5.42
446,6,1.36
37,0,0.51
158,7,0.81
412,8,2.27
839,3,-0.45
846,2,0.08
10,3,-0.55
366,5,1.37
370,3,0.31
377,8,1.28
30,6,-0.36
43,8,-0.27
184,4,0.01
185,7,0.88
232,3,2.9
240,8,3.04
246,2,0.59
369,4,1.34
373,6,0.84
33,1,-0.13
36,2,-0.48
13,2,0.96
20,8,0.44
23,6,-0.52
29,4,-0.57
34,1,-0.52
39,8,-0.12
42,8,-0.34
52,3,0.75
58,8,0.32
61,7,-0.25
63,7,-0.46
72,5,1.54
150,4,4.65
160,0,1.15
323,5,1.54
367,8,0.9
413,2,3.28
502,8,1.12
703,6,2.79
769,5,2.06
819,7,0.92
853,7,1.43
855,1,1.46
974,3,0.15
976,7,0.02
15,6,0.21
224,2,2.0
237,8,1.83
257,5,1.64
262,1,1.29
263,4,3.01
287,3,0.65
498,6,3.51
532,7,6.45
735,0,0.08
737,8,2.14
741,2,0.45
911,3,0.46
17,6,-0.55
26,6,-0.62
275,8,1.0
336,5,-0.62
360,3,3.88
361,3,2.43
423,0,0.72
32,8,-0.58
837,6,1.17
25,3,-0.55
31,2,-0.3
57,4,-0.62
59,5,-0.49
60,5,-0.52
65,5,-0.75
175,3,4.23
375,0,-0.04
964,4,-0.29
62,2,-0.56
35,1,-0.52
44,4,-0.1
47,5,-0.72
38,3,-0.64
421,4,3.2
970,1,-0.01
48,5,-0.82
50,2,-0.62
53,6,-0.75
55,1,-0.56
45,8,-0.58
764,6,-0.65
49,2,-0.51
54,5,-0.65
64,7,-0.6
56,1,-0.49
66,1,-0.54
79,6,0.7
100,1,-0.13
101,8,-0.61
327,5,0.0
359,7,-0.66
67,5,-0.16
81,5,0.98
82,7,-0.53
84,7,0.37
94,2,-0.0
98,7,0.16
105,8,-0.09
106,1,0.06
107,4,-0.24
110,7,0.13
112,8,0.32
114,6,-0.22
118,2,-0.06
126,3,0.21
132,8,-0.06
318,2,1.6
319,1,1.34
472,2,-0.08
68,5,-0.23
91,4,-0.1
102,7,0.16
121,8,-0.15
131,8,-0.21
135,7,-0.01
136,8,1.37
699,6,0.11
69,5,-0.23
90,1,0.16
96,4,0.17
117,7,0.02
125,3,0.12
70,2,-0.56
78,5,-0.65
95,8,-0.3
109,8,-0.03
123,1,0.57
134,0,-0.65
138,5,-0.33
71,2,-0.64
74,5,0.59
111,2,1.68
116,4,1.21
154,2,2.24
216,5,0.3
219,1,-0.49
251,6,-0.49
320,5,1.34
325,6,1.83
326,6,1.53
334,1,0.88
368,8,-0.64
374,2,0.43
418,5,2.49
457,7,1.36
501,3,1.38
521,5,0.1
533,7,3.87
599,8,0.56
696,8,0.59
700,7,-0.01
709,7,0.02
710,0,0.17
714,2,0.37
717,0,-0.01
719,5,0.69
720,8,0.38
722,8,0.04
724,7,0.37
728,5,1.05
729,0,0.14
732,8,1.12
734,2,-0.3
852,4,0.96
905,5,2.09
950,8,1.83
73,4,-0.68
500,4,-0.13
115,8,0.5
122,3,0.72
127,6,-0.49
133,7,-0.01
354,2,1.01
673,1,0.4
676,8,0.47
679,2,1.12
681,5,0.69
688,6,-0.16
691,8,-0.3
705,8,0.19
706,8,0.16
713,6,-0.75
75,5,-0.62
222,7,0.44
245,0,1.58
295,6,0.17
510,8,-0.27
954,5,-0.72
956,7,-0.53
76,2,-0.03
85,7,-0.11
99,6,0.07
119,8,-0.68
355,1,-0.42
727,6,-0.36
80,1,0.16
241,6,-0.22
247,5,0.33
290,6,0.7
301,0,2.43
305,1,0.13
364,3,0.02
371,0,0.3
666,0,0.75
668,6,-0.32
671,5,0.92
682,0,-0.04
683,3,0.43
684,7,0.33
698,2,-0.06
704,7,-0.73
707,0,-0.41
948,6,1.36
365,0,-0.71
130,0,-0.56
113,5,-0.62
497,5,0.46
83,7,-0.7
86,8,-0.71
87,0,-0.68
88,8,-0.46
89,2,-0.16
124,4,-0.48
708,2,-0.27
731,7,-0.56
97,8,0.01
317,2,0.43
93,8,-0.55
92,3,-0.71
137,0,-0.68
259,5,2.22
494,2,-0.06
689,5,-0.85
693,2,-0.46
270,5,-0.82
104,4,-0.65
513,5,-0.19
108,2,-0.56
358,2,-0.56
339,3,-0.58
335,5,-0.23
481,0,1.7
672,3,-0.42
674,0,0.14
675,1,-0.08
678,0,0.6
120,8,-0.61
129,1,-0.64
128,6,-0.72
479,3,0.91
746,6,1.93
754,0,1.64
756,7,1.3
918,6,2.69
941,6,0.87
450,8,-0.24
139,6,-0.55
140,5,-0.46
141,6,-0.49
143,7,-0.42
165,7,-0.05
167,4,-0.24
170,8,0.47
174,0,-0.04
178,1,-0.35
179,5,-0.26
180,8,-0.4
142,2,-0.7
147,8,-0.24
415,1,-0.35
419,5,0.69
506,4,0.25
145,8,0.16
155,6,-0.29
159,1,-0.59
161,6,0.57
396,7,1.71
408,1,0.21
433,8,0.04
813,5,0.3
845,0,0.94
851,8,0.84
858,2,0.48
860,8,0.35
886,7,0.92
888,0,1.06
891,7,1.71
146,5,-0.72
149,2,-0.43
148,6,0.04
156,2,-0.35
389,1,0.86
834,5,0.98
841,6,-0.69
848,8,-0.21
153,5,-0.78
157,5,-0.75
166,5,-0.72
217,4,-0.16
218,2,0.27
265,2,0.24
267,2,0.8
268,0,0.27
283,5,-0.19
286,5,1.8
379,7,-0.46
382,2,-0.06
388,4,-0.35
399,5,0.03
402,6,0.27
420,6,1.2
426,4,1.51
427,3,0.53
437,4,-0.21
460,7,0.26
530,0,0.36
544,5,0.0
680,8,-0.18
718,3,-0.45
748,8,0.13
766,3,0.91
767,1,-0.06
796,8,0.32
798,6,-0.62
801,8,-0.3
807,2,-0.27
810,8,-0.27
816,4,-0.02
820,2,-0.54
832,1,-0.18
849,7,-0.36
859,6,1.2
863,4,0.31
871,6,1.2
909,6,1.33
910,2,1.79
915,3,-0.01
922,3,1.44
966,8,-0.37
967,3,-0.33
968,4,-0.62
973,1,-0.4
975,7,-0.39
266,3,1.29
271,1,-0.35
255,7,1.19
383,4,0.42
390,6,-0.45
398,1,-0.01
935,4,0.12
164,2,0.05
177,7,-0.73
191,7,0.02
742,4,-0.38
743,3,-0.42
745,4,-0.27
929,6,0.41
183,1,-0.42
272,0,-0.34
387,8,0.28
403,6,0.04
409,4,0.23
411,7,0.02
432,1,-0.52
440,4,0.55
443,8,0.25
448,2,0.61
456,5,0.26
168,1,-0.44
393,6,0.07
406,7,0.16
414,5,0.0
169,3,-0.71
416,0,-0.47
873,6,-0.12
879,8,0.56
172,6,-0.85
173,8,-0.55
442,7,-0.63
201,1,0.16
205,3,0.31
378,8,-0.52
386,6,-0.22
405,5,0.85
407,8,0.25
425,1,-0.03
431,5,-0.19
439,8,0.41
445,6,0.17
447,2,0.64
453,5,0.13
455,8,-0.09
459,4,-0.57
471,6,0.64
517,1,1.65
702,4,-0.05
181,8,-0.15
188,1,-0.23
189,1,-0.52
194,5,-0.59
198,2,-0.35
856,8,-0.43
182,0,-0.62
190,7,-0.6
193,0,-0.5
195,1,-0.03
187,4,-0.7
204,1,-0.44
186,1,-0.18
196,1,-0.37
200,6,-0.65
857,4,-0.73
192,7,-0.56
202,3,-0.39
203,3,-0.58
197,6,-0.75
199,1,-0.59
210,5,0.62
736,6,-0.75
206,5,-0.88
207,3,-0.61
208,1,-0.54
212,8,-0.77
907,3,-0.71
