id,Community,B
1,0,-0.36
2,4,0.15
5,2,-0.2
12,5,1.23
18,7,1.24
151,7,5.16
163,8,6.18
794,0,5.93
795,0,3.0
21,3,-0.86
424,2,3.41
3,8,-0.7
8,0,0.76
337,6,-0.81
4,8,0.35
6,0,-0.36
9,6,-0.81
11,0,1.25
14,4,-0.19
16,4,-0.37
19,2,0.02
27,6,-0.57
28,1,0.61
40,3,0.08
41,3,0.12
77,0,2.17
144,8,2.36
162,3,6.38
171,4,5.11
176,2,3.13
322,4,3.23
328,0,0.89
429,0,2.5
474,4,2.92
515,2,5.66
802,1,3.47
977,6,3.14
7,8,-0.39
22,8,-0.67
24,3,0.98
46,0,0.0
51,3,0.12
152,0,3.52
422,2,5.19
446,4,1.86
37,4,0.56
158,4,0.76
412,2,1.85
839,3,-0.68
846,8,0.01
10,0,-0.69
366,4,1.35
370,0,-0.03
377,3,1.49
30,4,-0.06
43,4,-0.06
184,4,0.05
185,0,0.63
232,5,1.94
240,4,3.81
246,5,0.6
369,6,1.74
373,0,0.76
33,5,0.03
36,4,-0.61
13,3,1.06
20,3,0.73
23,3,-0.61
29,4,-0.64
34,4,-0.57
39,6,0.07
42,6,-0.3
52,6,0.62
58,4,0.35
61,6,-0.4
63,4,-0.43
72,0,1.35
150,8,4.82
160,5,0.94
323,8,1.62
367,3,1.13
413,8,3.4
502,8,1.11
703,5,2.32
769,5,1.92
819,0,0.69
853,6,1.2
855,2,1.35
974,0,-0.06
976,0,-0.2
15,4,0.35
224,6,2.53
237,7,2.09
257,3,1.85
262,5,1.31
263,2,2.43
287,5,0.49
498,6,3.79
532,2,4.73
735,4,0.11
737,0,2.34
741,4,0.52
911,8,0.29
17,4,-0.47
26,7,-0.4
275,3,1.02
336,0,-0.59
360,7,3.91
361,0,1.91
423,3,0.55
32,3,-0.72
837,3,1.31
25,3,-0.72
31,7,-0.27
57,2,-0.53
59,5,-0.43
60,2,-0.4
65,0,-0.66
175,5,3.34
375,0,-0.16
964,4,-0.26
62,2,-0.5
35,4,-0.57
44,4,-0.06
47,2,-0.53
38,8,-0.64
421,1,3.58
970,2,-0.0
48,4,-0.67
50,5,-0.6
53,0,-0.75
55,7,-0.61
45,4,-0.67
764,8,-0.58
49,6,-0.61
54,6,-0.61
64,4,-0.61
56,0,-0.69
66,6,-0.68
79,8,0.72
100,8,-0.05
101,4,-0.74
327,7,0.36
359,2,-0.55
67,0,-0.23
81,8,0.83
82,6,-0.61
84,1,0.3
94,8,-0.05
98,4,-0.02
105,4,0.05
106,4,0.18
107,4,-0.02
110,4,-0.02
112,8,0.21
114,1,-0.17
118,2,-0.13
126,7,0.21
132,5,-0.03
318,5,1.54
319,4,2.07
472,0,-0.2
68,8,-0.07
91,3,-0.25
102,1,0.09
121,8,-0.1
131,2,-0.18
135,5,-0.14
136,7,1.67
699,3,0.12
69,8,-0.13
90,8,0.07
96,7,0.33
117,6,-0.06
125,0,-0.06
70,5,-0.52
78,2,-0.48
95,2,-0.18
109,2,-0.08
123,3,0.88
134,2,-0.55
138,4,-0.26
71,3,-0.93
74,2,0.4
111,1,1.73
116,6,1.64
154,5,2.37
216,3,0.44
219,4,-0.57
251,8,-0.36
320,4,1.59
325,8,1.62
326,8,1.37
334,5,1.09
368,2,-0.53
374,5,0.34
418,4,2.75
457,3,1.27
501,6,1.4
521,5,0.23
533,4,3.85
599,3,0.73
696,5,0.77
700,6,-0.1
709,0,-0.23
710,0,0.0
714,8,0.32
717,8,-0.22
719,2,0.43
720,6,0.38
722,3,0.12
724,1,0.43
728,6,1.4
729,4,0.15
732,6,1.37
734,5,-0.32
852,0,0.82
905,8,1.82
950,6,2.22
73,0,-0.82
500,6,-0.2
115,4,0.56
122,5,0.46
127,5,-0.43
133,2,-0.05
354,2,1.05
673,4,0.66
676,5,0.43
679,0,1.25
681,8,0.66
688,8,0.01
691,4,-0.3
705,0,0.1
706,8,0.12
713,0,-0.79
75,3,-0.72
222,0,0.13
245,8,1.28
295,2,0.2
510,2,-0.33
954,7,-0.55
956,6,-0.57
76,3,-0.1
85,5,-0.06
99,8,0.12
119,7,-0.58
355,4,-0.5
727,4,-0.3
80,5,0.29
241,2,-0.08
247,8,0.32
290,0,0.66
301,3,2.61
305,8,0.15
364,2,-0.13
371,0,0.13
666,6,0.93
668,5,-0.23
671,3,0.95
682,4,0.05
683,7,0.58
684,4,0.22
698,2,-0.03
704,2,-0.6
707,7,-0.3
948,8,1.25
365,3,-0.93
130,0,-0.69
113,6,-0.57
497,0,0.33
83,2,-0.6
86,5,-0.63
87,4,-0.74
88,2,-0.3
89,4,-0.09
124,8,-0.47
708,5,-0.29
731,5,-0.54
97,2,-0.03
317,5,0.4
93,5,-0.49
92,4,-0.74
137,7,-0.61
259,5,1.83
494,0,-0.26
689,6,-0.74
693,0,-0.59
270,5,-0.63
