id,Community,B
1,0,-0.2
2,5,0.1
5,5,-0.15
12,7,1.32
18,5,1.24
151,0,4.34
163,1,5.81
794,9,4.97
795,2,3.77
21,7,-0.76
424,8,4.21
3,7,-0.82
8,5,1.07
337,6,-0.81
4,3,0.4
6,3,-0.26
9,5,-0.82
11,8,1.09
14,9,-0.16
16,1,-0.33
19,2,0.08
27,3,-0.62
28,6,0.37
40,7,0.04
41,8,0.0
77,8,2.06
144,3,3.02
162,8,5.18
171,7,4.78
176,4,4.01
322,4,2.77
328,6,0.84
429,6,2.24
474,3,2.99
515,6,6.82
802,3,4.05
977,6,2.39
7,4,-0.33
22,9,-0.57
24,7,0.88
46,8,0.03
51,4,0.17
152,4,3.31
422,0,5.85
446,3,1.7
37,0,0.38
158,8,0.71
412,6,2.27
839,2,-0.55
846,2,0.18
10,5,-0.64
366,4,1.29
370,8,0.09
377,2,1.42
30,9,-0.08
43,1,-0.04
184,4,0.06
185,6,0.63
232,3,2.83
240,5,4.13
246,4,0.65
369,8,1.27
373,9,0.61
33,0,-0.12
36,8,-0.62
13,0,1.01
20,0,0.52
23,5,-0.47
29,6,-0.63
34,9,-0.44
39,9,0.07
42,2,-0.32
52,7,0.55
58,4,0.34
61,3,-0.29
63,1,-0.43
72,8,1.41
150,4,4.7
160,5,1.28
323,1,1.41
367,5,1.24
413,6,3.33
502,8,1.24
703,2,2.83
769,2,2.13
819,0,0.68
853,8,1.06
855,5,2.06
974,6,-0.1
976,9,-0.03
15,7,0.37
224,2,2.49
237,4,1.79
257,5,2.2
262,3,1.9
263,5,3.81
287,2,0.45
498,2,3.7
532,4,5.18
735,0,0.05
737,8,2.03
741,3,0.37
911,4,0.2
17,8,-0.5
26,3,-0.52
275,1,1.0
336,2,-0.55
360,4,3.11
361,2,2.09
423,0,0.65
32,4,-0.53
837,9,0.99
25,3,-0.59
31,5,-0.36
57,8,-0.65
59,8,-0.53
60,4,-0.36
65,9,-0.44
175,8,3.5
375,0,-0.03
964,2,-0.39
62,7,-0.67
35,9,-0.41
44,7,-0.14
47,9,-0.46
38,0,-0.67
421,0,3.41
970,4,-0.02
48,2,-0.76
50,1,-0.52
53,3,-0.72
55,6,-0.78
45,3,-0.66
764,3,-0.56
49,8,-0.56
54,3,-0.59
64,4,-0.5
56,3,-0.69
66,6,-0.63
79,8,0.62
100,2,0.02
101,3,-0.69
327,4,0.17
359,0,-0.64
67,5,-0.07
81,6,0.81
82,6,-0.66
84,6,0.04
94,6,-0.1
98,6,-0.1
105,3,0.07
106,1,0.08
107,8,-0.26
110,6,-0.22
112,9,0.38
114,1,-0.14
118,8,-0.21
126,2,0.08
132,1,-0.06
318,8,1.5
319,2,1.76
472,5,-0.0
68,3,-0.23
91,6,-0.1
102,3,-0.06
121,5,0.03
131,9,-0.08
135,4,-0.14
136,5,1.81
699,6,-0.07
69,4,-0.02
90,4,0.14
96,8,0.15
117,6,-0.19
125,9,0.07
70,9,-0.46
78,4,-0.44
95,9,-0.21
109,3,-0.03
123,2,0.65
134,2,-0.76
138,7,-0.23
71,2,-0.82
74,2,0.72
111,6,1.63
116,3,1.4
154,2,2.9
216,1,0.37
219,4,-0.53
251,1,-0.33
320,2,1.42
325,8,1.5
326,7,1.62
334,8,1.0
368,4,-0.53
374,7,0.34
418,5,2.99
457,4,1.07
501,2,1.32
521,3,0.3
533,8,3.09
599,8,0.68
696,5,0.92
700,9,-0.03
709,8,-0.12
710,3,-0.09
714,6,0.22
717,8,-0.12
719,5,0.92
720,6,0.22
722,8,0.09
724,5,0.5
728,0,0.98
729,7,0.04
732,7,1.23
734,8,-0.32
852,4,1.01
905,7,2.13
950,0,1.67
73,5,-0.75
500,0,-0.2
115,0,0.41
122,7,0.46
127,9,-0.34
133,1,-0.04
354,4,1.09
673,6,0.48
676,4,0.39
679,1,1.17
681,4,0.7
688,3,0.04
691,9,-0.21
705,2,0.15
706,6,0.04
713,4,-0.58
75,8,-0.56
222,2,0.28
245,0,1.29
295,4,0.23
510,4,-0.28
954,2,-0.72
956,4,-0.47
76,0,0.05
85,9,-0.08
99,2,0.22
119,0,-0.72
355,0,-0.45
727,9,-0.26
80,0,0.16
241,8,-0.15
247,1,0.44
290,6,0.54
301,9,1.93
305,8,0.06
364,4,-0.05
371,3,0.24
666,6,0.72
668,0,-0.28
671,6,0.78
682,2,-0.15
683,4,0.23
684,0,0.24
698,2,0.02
704,6,-0.81
707,6,-0.54
948,0,1.2
365,3,-0.79
130,1,-0.47
113,2,-0.55
497,8,0.35
83,8,-0.74
86,1,-0.57
87,1,-0.6
88,3,-0.49
89,5,-0.18
124,8,-0.56
708,0,-0.39
731,4,-0.53
97,8,-0.09
317,3,0.57
93,8,-0.56
92,0,-0.69
137,0,-0.64
259,4,1.82
494,9,-0.0
689,6,-0.75
693,7,-0.61
270,3,-0.72
104,3,-0.72
513,9,-0.06
108,4,-0.61
358,1,-0.47
339,3,-0.66
335,9,-0.08
481,0,1.45
672,3,-0.42
674,2,0.12
675,0,-0.09
678,4,0.45
120,3,-0.72
129,3,-0.82
128,4,-0.58
479,8,0.59
746,3,1.83
754,6,1.07
756,6,0.98
918,6,2.57
941,6,0.66
450,8,-0.32
139,4,-0.33
140,9,-0.18
141,6,-0.54
143,6,-0.51
165,8,-0.15
167,4,-0.19
170,6,0.51
174,0,0.02
178,9,-0.23
179,4,-0.19
180,5,-0.43
142,1,-0.64
147,8,-0.29
415,4,-0.22
419,1,0.78
506,5,0.6
145,8,0.06
155,1,-0.16
159,4,-0.58
161,9,0.81
396,6,1.19
408,7,0.37
433,9,-0.0
813,9,0.33
845,3,0.87
851,0,0.87
858,3,0.57
860,6,0.25
886,3,0.77
888,7,0.93
891,4,1.23
146,6,-0.72
149,4,-0.5
148,4,0.06
156,1,-0.28
389,2,1.32
834,6,1.01
841,2,-0.65
848,3,-0.23
153,2,-0.69
157,5,-0.68
166,2,-0.62
217,1,-0.11
218,0,0.21
265,2,0.28
267,2,0.89
268,8,0.12
283,9,-0.08
286,3,1.96
379,0,-0.61
382,9,-0.06
388,9,-0.26
399,9,0.2
402,3,0.57
420,3,1.37
426,1,1.48
427,3,0.47
437,3,-0.29
460,8,0.12
530,2,0.35
544,2,0.12
680,3,-0.06
718,2,-0.62
748,9,0.1
766,1,0.76
767,7,0.01
796,6,0.28
798,8,-0.5
801,2,-0.22
807,1,-0.26
810,8,-0.29
816,8,-0.18
820,8,-0.65
832,3,-0.26
849,0,-0.36
859,2,1.19
863,3,0.3
871,6,0.92
909,9,1.02
910,5,2.49
915,0,-0.12
922,3,1.0
966,8,-0.38
967,0,-0.34
968,3,-0.42
973,8,-0.56
975,9,-0.26
266,8,0.8
271,5,-0.5
255,2,0.89
383,7,0.43
390,2,-0.45
398,0,-0.2
935,3,0.17
164,6,-0.13
177,3,-0.76
191,4,-0.08
742,5,-0.36
743,1,-0.38
745,2,-0.35
929,4,0.39
183,6,-0.48
272,8,-0.41
387,2,0.48
403,5,0.03
409,6,0.22
411,5,-0.04
432,5,-0.61
440,5,0.82
443,6,0.1
448,6,0.54
456,3,0.64
168,0,-0.5
393,4,-0.14
406,6,-0.04
414,0,0.19
169,2,-0.82
416,8,-0.53
873,2,-0.12
879,1,0.47
172,9,-0.62
173,7,-0.55
442,2,-0.69
201,7,0.16
205,3,0.3
378,8,-0.53
386,2,-0.09
405,2,0.85
407,2,0.45
425,4,-0.11
431,8,-0.12
439,0,0.35
445,9,0.22
447,5,0.85
453,0,0.08
455,0,-0.14
459,6,-0.72
471,3,0.8
517,8,1.97
702,4,-0.02
181,4,-0.11
188,3,-0.29
189,0,-0.61
194,4,-0.44
198,8,-0.44
856,8,-0.41
182,5,-0.64
190,6,-0.66
193,4,-0.44
195,9,-0.0
187,3,-0.79
204,0,-0.47
186,9,-0.13
196,5,-0.39
200,5,-0.61
857,2,-0.79
192,8,-0.56
202,1,-0.4
203,9,-0.49
197,4,-0.58
199,0,-0.69
210,4,0.48
736,3,-0.72
206,4,-0.7
207,9,-0.57
208,8,-0.65
212,1,-0.62
907,8,-0.74
209,4,-0.42
281,0,-0.31
282,8,-0.35
288,3,-0.36
293,2,-0.22
300,5,0.46
311,3,-0.13
516,2,-0.42
908,4,-0.58
921,8,-0.09
211,3,-0.82
213,8,-0.76
214,8,-0.65
215,8,0.12
221,0,-0.75
264,8,0.5
952,1,-0.14
953,6,0.63
244,5,0.07
963,8,-0.56
959,9,-0.51
225,3,-0.39
480,5,0.67
568,6,-0.6
223,9,-0.54
239,9,-0.26
228,2,-0.82
233,4,-0.56
243,9,-0.41
254,1,-0.43
258,2,-0.62
298,0,-0.31
303,4,-0.56
310,6,0.1
226,9,2.57
229,4,-0.53
230,5,-0.36
231,4,-0.02
236,9,-0.34
238,0,0.54
250,3,3.19
260,2,-0.02
273,4,-0.61
274,7,-0.79
277,9,-0.0
279,3,-0.72
297,6,0.84
299,6,-0.48
308,5,0.42
329,4,-0.44
357,8,0.8
483,3,2.39
484,0,0.52
485,0,-0.28
486,9,1.98
505,9,6.55
667,9,0.91
685,3,-0.59
686,1,-0.21
692,5,-0.47
697,5,-0.5
875,6,-0.34
876,4,-0.05
880,3,0.6
881,6,-0.13
889,2,-0.45
890,3,0.93
892,3,-0.46
893,4,-0.16
894,3,-0.69
895,9,-0.21
896,9,0.81
897,4,-0.47
898,8,-0.65
900,8,-0.41
901,3,-0.39
928,4,0.79
934,5,0.67
942,8,0.8
946,0,-0.28
227,3,-0.79
477,5,-0.61
488,9,-0.26
944,6,-0.54
234,4,-0.47
487,9,-0.34
490,2,-0.32
235,1,-0.52
242,1,0.44
304,4,-0.58
475,3,-0.39
943,6,0.19
947,7,-0.2
296,7,-0.58
249,2,-0.52
306,8,-0.53
524,4,-0.02
527,2,-0.09
882,0,-0.14
248,4,-0.58
289,6,0.07
253,8,-0.65
276,8,-0.71
278,4,-0.58
307,6,-0.16
252,4,-0.47
256,3,-0.59
903,9,0.15
912,2,-0.32
917,4,-0.25
949,4,-0.3
261,4,-0.44
913,4,-0.02
269,0,-0.56
478,0,-0.61
899,5,-0.71
280,4,-0.16
541,6,-0.25
557,5,0.25
284,2,-0.86
285,8,1.71
309,6,-0.51
509,9,-0.26
520,3,1.17
548,5,0.14
607,8,-0.65
634,9,-0.49
638,9,-0.51
940,5,1.42
955,7,-0.47
313,0,-0.47
522,3,0.07
291,8,-0.79
292,4,-0.56
294,2,-0.65
482,3,-0.76
302,6,-0.45
312,0,-0.34
951,2,-0.52
314,8,-0.68
315,5,-0.79
316,2,-0.82
356,5,-0.15
789,5,0.18
804,9,-0.31
808,4,-0.19
103,9,-0.62
687,9,-0.29
321,0,-0.75
331,7,-0.82
324,3,-0.79
778,4,-0.14
784,9,-0.11
822,2,-0.79
567,6,0.37
330,2,-0.86
333,7,-0.82
342,5,-0.64
535,8,0.77
637,8,-0.15
652,2,-0.65
657,0,-0.61
338,8,-0.62
340,5,-0.75
341,8,-0.76
343,3,-0.56
344,5,-0.54
345,3,-0.59
346,7,-0.58
347,9,-0.41
350,0,-0.5
353,2,-0.62
348,4,-0.47
349,5,-0.54
351,5,-0.54
352,5,-0.61
701,0,-0.69
332,5,-0.61
525,5,-0.64
694,6,-0.54
865,0,-0.03
872,7,0.37
362,6,-0.84
363,1,-0.57
372,4,-0.44
376,8,-0.59
380,1,-0.6
381,9,-0.59
394,8,-0.12
400,9,0.22
384,6,0.16
392,8,-0.53
397,8,-0.53
461,1,-0.01
462,6,-0.22
385,7,-0.76
395,5,0.03
438,3,-0.33
391,5,-0.71
401,5,-0.71
404,5,-0.82
449,4,-0.61
410,9,-0.54
458,4,-0.5
723,6,-0.54
971,2,-0.65
417,6,-0.72
428,0,0.41
430,4,-0.47
434,2,-0.76
435,6,-0.4
444,6,-0.6
454,4,-0.53
463,8,-0.65
464,4,-0.7
817,4,0.03
825,6,-0.31
838,9,-0.46
969,9,-0.31
972,5,-0.36
436,2,-0.86
441,8,-0.65
451,8,-0.53
452,6,0.01
466,7,-0.85
467,3,-0.82
465,1,-0.64
468,9,-0.62
469,8,-0.79
470,2,1.02
508,1,-0.28
528,0,0.02
537,0,-0.12
538,6,-0.28
540,5,-0.39
545,6,-0.63
559,8,-0.59
561,5,-0.61
571,1,-0.47
574,8,-0.65
575,7,-0.17
577,5,0.46
586,6,-0.69
587,0,-0.36
588,4,-0.5
592,9,-0.57
595,0,-0.42
600,8,0.44
609,5,0.21
613,5,-0.64
614,6,0.1
627,3,-0.59
629,4,-0.53
642,0,-0.64
643,9,-0.16
647,7,-0.26
656,6,-0.45
476,4,-0.56
542,0,-0.25
546,9,-0.26
550,5,-0.07
556,0,-0.5
562,8,-0.47
591,8,-0.35
593,1,-0.23
604,6,-0.07
610,7,-0.26
473,2,-0.12
512,6,0.07
514,4,-0.61
618,3,-0.66
626,4,-0.53
635,6,-0.66
507,8,-0.56
539,6,-0.45
585,0,-0.34
597,9,-0.46
885,7,-0.64
733,9,-0.39
862,4,-0.47
874,3,-0.23
868,6,-0.48
518,7,-0.67
553,4,-0.58
569,6,0.28
570,5,-0.39
579,4,0.17
581,9,-0.26
590,0,0.16
489,0,-0.61
491,5,-0.75
492,8,-0.32
495,4,-0.58
493,3,-0.42
531,5,-0.36
864,8,-0.62
496,6,-0.81
519,3,-0.46
499,7,-0.85
660,0,-0.72
877,2,-0.42
503,9,-0.08
504,6,-0.6
523,6,-0.34
526,4,-0.56
534,4,-0.44
543,0,-0.09
547,3,-0.56
549,3,-0.42
551,6,-0.48
552,4,0.03
560,2,-0.29
573,0,-0.56
582,5,-0.39
583,9,-0.29
584,8,-0.06
606,4,0.39
611,8,-0.53
640,7,-0.82
645,9,-0.54
649,2,-0.79
650,4,-0.58
840,3,0.8
866,5,-0.18
867,8,-0.53
869,4,-0.28
870,1,-0.38
878,5,-0.32
902,2,-0.32
920,6,-0.25
930,2,0.55
939,7,0.07
957,6,-0.72
960,3,-0.72
564,9,-0.41
511,2,-0.89
612,2,-0.79
619,8,-0.71
631,9,-0.03
576,6,-0.57
594,6,-0.51
615,6,-0.75
621,8,-0.5
624,4,-0.64
632,6,-0.72
633,2,-0.22
636,3,-0.76
555,4,-0.56
589,7,0.1
617,9,0.12
622,8,-0.5
623,4,-0.42
628,6,-0.57
651,8,-0.47
529,5,-0.82
598,3,-0.19
602,8,-0.5
616,9,-0.57
620,6,-0.31
630,7,-0.47
641,1,-0.57
648,4,-0.3
653,2,-0.39
658,4,-0.39
572,5,-0.47
605,2,-0.49
536,0,-0.61
554,0,-0.69
558,0,0.46
639,7,-0.64
644,9,-0.41
563,0,-0.5
565,2,0.22
578,2,-0.86
603,2,-0.86
566,5,-0.82
580,2,-0.62
654,4,-0.47
596,8,-0.71
601,2,-0.35
655,0,-0.34
608,7,-0.53
625,4,0.25
646,8,-0.62
661,5,-0.82
662,2,-0.52
659,4,-0.61
664,3,-0.49
665,4,-0.61
669,6,-0.81
670,2,-0.89
663,6,-0.84
690,9,-0.51
677,9,-0.59
695,6,-0.75
711,2,-0.69
712,3,-0.79
715,1,-0.57
716,9,-0.59
721,0,0.3
725,6,-0.1
726,7,-0.79
730,3,-0.76
738,1,-0.5
740,0,-0.61
744,3,-0.79
749,9,0.12
755,9,-0.54
750,5,-0.68
739,5,-0.79
747,2,-0.82
751,8,-0.32
752,4,-0.64
753,4,-0.47
757,8,-0.44
777,3,-0.46
790,3,-0.23
758,3,-0.72
843,3,-0.76
759,7,-0.41
760,5,-0.64
772,8,-0.12
786,5,-0.54
761,4,-0.44
765,6,-0.66
773,1,-0.47
785,9,-0.41
787,6,-0.31
793,6,-0.4
800,0,-0.5
762,5,-0.82
763,0,-0.56
791,2,-0.62
768,6,-0.54
771,8,-0.21
775,3,-0.46
779,1,-0.33
780,9,-0.36
788,0,-0.42
770,5,-0.75
781,4,-0.5
792,4,-0.44
805,3,-0.56
774,2,-0.62
782,2,-0.29
797,4,-0.33
806,0,0.02
844,6,-0.51
776,9,0.02
783,3,-0.42
799,6,-0.4
815,5,-0.61
809,8,-0.53
811,9,-0.49
812,9,-0.44
803,6,-0.31
814,3,-0.19
818,8,-0.56
824,5,-0.57
828,6,-0.63
833,4,-0.39
835,4,-0.5
826,4,-0.5
821,5,-0.68
823,8,-0.74
829,8,-0.32
827,8,-0.71
830,0,-0.5
842,2,-0.29
831,9,-0.57
836,8,-0.71
847,5,-0.86
850,2,-0.86
854,3,-0.86
861,6,-0.78
887,4,-0.25
883,5,-0.82
884,5,1.71
904,0,-0.64
958,0,-0.72
220,0,-0.75
961,3,-0.79
906,5,-0.11
916,4,0.51
914,2,-0.89
919,6,-0.72
924,6,-0.81
925,5,-0.57
926,8,-0.06
933,1,-0.45
936,8,-0.74
938,0,-0.61
923,6,-0.69
927,9,-0.57
931,4,-0.39
932,3,-0.69
937,0,-0.67
945,5,-0.71
962,3,-0.76
965,5,-0.82
