id,Community,B
1,0,-0.21
2,1,-0.0
5,3,-0.4
12,5,1.73
18,4,1.08
151,1,4.0
163,0,5.65
794,2,5.39
795,6,4.49
21,3,-0.78
424,0,3.55
3,5,-0.82
8,0,0.58
337,0,-0.67
4,3,0.2
6,0,-0.19
9,6,-0.83
11,3,1.3
14,4,-0.14
16,4,-0.36
19,0,-0.01
27,2,-0.54
28,0,0.45
40,5,0.08
41,5,0.19
77,3,2.09
144,3,2.34
162,3,5.06
171,3,4.27
176,1,4.06
322,5,3.86
328,2,0.84
429,0,1.99
474,2,2.64
515,1,7.12
802,5,4.35
977,5,2.92
7,0,-0.29
22,5,-0.78
24,1,0.94
46,5,0.16
51,1,0.09
152,4,3.63
422,4,6.13
446,1,1.36
37,5,0.72
158,5,0.9
412,5,3.19
839,0,-0.44
846,6,0.24
10,0,-0.57
366,5,1.69
370,6,0.2
377,2,1.2
30,6,-0.15
43,5,-0.1
184,1,0.06
185,1,0.6
232,3,2.12
240,0,2.78
246,2,0.64
369,5,1.73
373,2,0.7
33,3,-0.12
36,4,-0.54
13,2,1.08
20,5,0.79
23,4,-0.54
29,3,-0.69
34,5,-0.59
39,4,-0.05
42,2,-0.3
52,6,0.72
58,0,0.33
61,3,-0.47
63,0,-0.42
72,6,2.15
150,0,4.25
160,1,1.03
323,1,1.6
367,1,0.84
413,4,3.63
502,2,1.05
703,3,2.44
769,2,1.78
819,2,0.58
853,0,0.91
855,3,1.49
974,3,-0.15
976,1,-0.1
15,6,0.56
224,0,1.86
237,1,2.0
257,0,1.4
262,3,1.18
263,4,3.21
287,3,0.32
498,4,3.24
532,0,4.71
735,1,0.03
737,3,2.03
741,3,0.13
911,2,0.32
17,5,-0.52
26,4,-0.48
275,2,0.99
336,5,-0.55
360,2,3.05
361,4,1.93
423,5,0.87
32,0,-0.55
837,3,1.08
25,3,-0.69
31,0,-0.31
57,1,-0.61
59,2,-0.39
60,1,-0.43
65,3,-0.62
175,3,3.35
375,2,-0.04
964,4,-0.29
62,2,-0.54
35,6,-0.59
44,1,-0.03
47,4,-0.57
38,6,-0.79
421,2,3.28
970,3,-0.12
48,6,-0.79
50,2,-0.59
53,4,-0.63
55,1,-0.67
45,6,-0.67
764,3,-0.59
49,0,-0.55
54,3,-0.66
64,5,-0.67
56,1,-0.61
66,4,-0.57
79,3,0.54
100,3,-0.15
101,6,-0.71
327,5,0.19
359,3,-0.72
67,4,-0.08
81,1,1.06
82,0,-0.44
84,6,0.32
94,1,-0.03
98,2,0.02
105,3,-0.12
106,3,-0.06
107,0,-0.16
110,1,-0.03
112,0,0.22
114,5,-0.14
118,4,-0.02
126,2,0.05
132,1,-0.22
318,4,1.59
319,4,1.62
472,1,-0.13
68,0,-0.06
91,6,0.08
102,5,0.01
121,1,-0.13
131,3,-0.34
135,0,-0.19
136,5,1.62
699,3,0.07
69,3,-0.18
90,0,0.12
96,5,0.19
117,2,-0.15
125,1,-0.03
70,3,-0.69
78,0,-0.44
95,4,-0.23
109,2,-0.01
123,6,1.27
134,2,-0.62
138,4,-0.14
71,5,-0.85
74,2,0.49
111,3,1.52
116,0,1.09
154,5,2.81
216,6,0.68
219,5,-0.63
251,6,-0.43
320,3,1.08
325,1,1.75
326,4,1.53
334,6,1.55
368,1,-0.61
374,0,0.3
418,5,3.07
457,1,1.15
501,5,1.2
521,5,0.31
533,3,2.88
599,1,0.63
696,5,0.87
700,2,0.05
709,4,-0.02
710,0,0.02
714,5,0.34
717,1,-0.1
719,1,0.63
720,2,0.37
722,4,0.1
724,2,0.35
728,5,1.28
729,2,0.05
732,0,1.09
734,6,-0.43
852,6,1.55
905,2,2.02
950,6,2.62
73,6,-0.75
500,4,-0.23
115,2,0.58
122,0,0.38
127,6,-0.51
133,6,-0.07
354,5,1.54
673,3,0.36
676,6,0.52
679,2,1.2
681,5,1.02
688,6,0.08
691,2,-0.27
705,5,0.31
706,1,0.15
713,1,-0.64
75,0,-0.44
222,3,0.07
245,3,1.24
295,0,0.25
510,1,-0.19
954,5,-0.78
956,3,-0.66
76,3,-0.06
85,3,-0.21
99,0,-0.01
119,3,-0.81
355,3,-0.59
727,6,-0.27
80,1,0.27
241,2,-0.18
247,5,0.64
290,3,0.51
301,6,3.14
305,1,0.21
364,3,-0.24
371,4,0.22
666,0,0.63
668,4,-0.23
