id,Community,B
1,0,-0.05
2,0,0.01
5,2,-0.22
12,8,1.36
18,3,0.64
151,2,4.26
163,7,6.7
794,1,5.73
795,7,3.44
21,8,-0.87
424,2,4.38
3,2,-0.7
8,1,0.7
337,3,-0.58
4,2,0.29
6,8,-0.36
9,3,-0.58
11,8,1.43
14,1,-0.34
16,7,-0.42
19,1,-0.01
27,3,-0.42
28,8,0.66
40,3,0.08
41,5,0.22
77,1,2.26
144,2,2.63
162,7,5.34
171,8,5.19
176,1,4.27
322,1,3.17
328,7,0.91
429,8,2.6
474,1,2.53
515,3,5.91
802,6,4.21
977,0,2.61
7,5,-0.33
22,3,-0.56
24,2,0.87
46,5,0.1
51,8,0.33
152,1,3.7
422,3,5.16
446,1,1.5
37,5,0.56
158,8,0.66
412,2,2.5
839,7,-0.54
846,8,0.12
10,2,-0.61
366,2,1.41
370,8,-0.03
377,1,1.13
30,8,-0.29
43,7,-0.16
184,3,0.08
185,1,0.66
232,7,2.37
240,2,3.26
246,3,0.6
369,2,1.48
373,7,0.63
33,0,0.12
36,3,-0.44
13,1,0.83
20,8,0.63
23,6,-0.56
29,7,-0.54
34,2,-0.61
39,5,0.04
42,1,-0.37
52,7,0.5
58,1,0.36
61,2,-0.34
63,8,-0.65
72,1,1.36
150,4,4.71
160,7,1.01
323,3,1.37
367,1,0.8
413,5,3.96
502,1,1.06
703,8,2.67
769,1,1.8
819,1,0.63
853,2,1.14
855,8,1.83
974,6,0.05
976,2,-0.07
15,8,0.33
224,6,2.62
237,3,1.42
257,8,2.12
262,1,1.46
263,1,2.86
287,2,0.42
498,2,3.26
532,3,4.41
735,6,0.05
737,8,2.38
741,7,0.5
911,8,0.3
17,5,-0.45
26,4,-0.41
275,2,1.05
336,8,-0.62
360,8,3.99
361,6,2.33
423,7,0.63
32,8,-0.72
837,3,0.9
25,1,-0.61
31,7,-0.35
57,8,-0.8
59,7,-0.39
60,1,-0.41
65,7,-0.54
175,5,3.65
375,7,0.03
964,4,-0.29
62,3,-0.49
35,3,-0.46
44,3,-0.06
47,7,-0.58
38,8,-0.83
421,2,3.53
970,2,-0.04
48,2,-0.64
50,8,-0.8
53,7,-0.7
55,1,-0.71
45,0,-0.51
764,7,-0.51
49,3,-0.46
54,2,-0.52
64,7,-0.61
56,7,-0.61
66,1,-0.64
79,3,0.45
100,7,-0.1
101,8,-0.8
327,6,0.35
359,2,-0.67
67,7,-0.1
81,7,1.04
82,1,-0.61
84,1,0.16
94,7,-0.26
98,4,0.02
105,4,-0.01
106,8,0.04
107,1,-0.21
110,1,-0.14
112,4,0.37
114,1,-0.21
118,2,-0.28
126,0,0.15
132,5,-0.05
318,2,1.72
319,8,2.01
472,0,0.01
68,7,-0.07
91,2,-0.07
102,1,-0.04
121,1,-0.14
131,0,-0.16
135,6,-0.21
136,8,1.28
699,8,0.15
69,7,-0.13
90,7,0.15
96,0,0.31
117,0,-0.02
125,0,0.15
70,3,-0.53
78,2,-0.55
95,8,-0.36
109,8,0.01
123,1,0.7
134,7,-0.7
138,0,-0.1
71,3,-0.58
74,6,0.83
111,8,1.98
116,1,1.36
154,7,2.65
216,0,0.36
219,7,-0.54
251,6,-0.47
