id,Community,B
1,0,-0.15
2,1,0.09
5,9,-0.09
12,3,1.25
18,9,1.43
151,6,4.66
163,4,5.24
794,0,4.98
795,4,2.67
21,8,-0.73
424,6,4.19
3,3,-0.84
8,8,1.11
337,3,-0.84
4,3,0.14
6,2,-0.33
9,0,-0.66
11,3,1.55
14,10,-0.1
16,4,-0.45
19,2,0.02
27,3,-0.67
28,4,0.46
40,4,0.04
41,1,0.35
77,5,2.56
144,9,3.47
162,7,5.98
171,2,4.0
176,3,4.28
322,6,2.74
328,4,0.61
429,8,3.13
474,3,2.9
515,4,5.71
802,3,3.94
977,3,2.97
7,2,-0.39
22,8,-0.77
24,10,0.72
46,2,0.05
51,8,0.37
152,9,4.75
422,2,6.63
446,6,1.45
37,6,0.38
158,2,0.65
412,6,2.49
839,6,-0.5
846,8,0.24
10,3,-0.8
366,3,1.48
370,3,0.07
377,8,1.72
30,4,-0.23
43,8,0.0
184,5,-0.01
185,1,0.88
232,0,2.14
240,2,3.56
246,4,0.46
369,6,1.38
373,5,0.74
33,10,0.05
36,2,-0.65
13,1,1.11
20,7,0.65
23,6,-0.47
29,1,-0.5
34,3,-0.67
39,3,0.0
42,4,-0.3
52,1,0.65
58,4,0.24
61,9,-0.12
63,7,-0.49
72,3,1.52
150,4,3.89
160,0,0.82
323,7,1.92
367,5,0.96
413,6,3.68
502,3,1.25
703,2,2.52
769,3,1.99
819,2,0.68
853,2,0.97
855,3,1.75
974,8,0.14
976,2,-0.11
15,6,0.31
224,5,2.41
237,6,1.95
257,2,1.88
262,6,1.45
263,6,3.12
287,9,0.79
498,3,3.54
532,1,6.62
735,2,-0.05
737,2,2.2
741,1,0.75
911,1,0.55
17,9,-0.39
26,2,-0.58
275,5,1.25
336,2,-0.55
360,4,2.64
361,6,2.05
423,9,0.93
32,6,-0.6
837,2,1.13
25,6,-0.57
31,2,-0.39
57,2,-0.71
59,6,-0.41
60,10,-0.3
65,2,-0.58
175,4,2.47
375,9,0.15
964,9,-0.22
62,10,-0.49
35,5,-0.7
44,3,-0.03
47,6,-0.63
38,3,-0.77
421,0,2.96
970,3,-0.13
48,3,-0.77
50,2,-0.74
53,2,-0.71
55,6,-0.73
45,7,-0.58
764,4,-0.49
49,4,-0.57
54,6,-0.54
64,3,-0.67
56,4,-0.57
66,1,-0.47
79,0,0.65
100,5,-0.2
101,5,-0.83
327,0,0.19
359,6,-0.66
67,6,-0.19
81,3,0.91
82,6,-0.57
84,5,0.18
94,4,-0.18
98,0,-0.1
105,2,-0.11
106,2,0.02
107,2,-0.17
110,3,-0.03
112,5,0.37
114,10,-0.07
118,6,-0.1
126,5,0.02
132,3,-0.3
318,7,2.05
319,2,1.54
472,3,-0.17
68,10,-0.07
91,2,-0.08
102,9,0.25
121,2,-0.17
131,9,-0.02
135,9,0.05
136,4,0.95
699,4,-0.0
69,2,-0.11
90,3,0.0
96,7,0.19
117,7,0.0
125,10,0.1
70,8,-0.63
78,10,-0.44
95,10,-0.15
109,4,-0.1
123,2,0.46
134,1,-0.6
138,3,-0.3
71,6,-0.76
74,6,0.63
111,10,1.75
116,5,1.43
154,1,3.06
216,4,0.29
219,9,-0.53
251,4,-0.4
320,2,1.06
325,6,1.82
326,6,1.16
334,6,1.13
368,8,-0.6
374,4,0.12
418,2,2.39
457,8,1.42
501,5,1.18
521,9,0.42
533,5,3.6
599,5,0.81
696,4,0.36
700,1,-0.08
709,0,0.02
710,0,0.05
714,6,0.35
