id,Community,B
1,0,-0.11
2,5,-0.1
5,5,-0.28
12,1,1.35
18,1,1.14
151,3,3.82
163,2,6.1
794,2,5.28
795,3,2.96
21,6,-0.77
424,0,4.66
3,4,-0.57
8,8,0.77
337,4,-0.57
4,8,0.28
6,7,-0.17
9,6,-0.83
11,0,1.46
14,6,-0.21
16,1,-0.48
19,0,0.17
27,1,-0.65
28,4,0.64
40,6,-0.01
41,0,0.2
77,8,2.25
144,2,2.62
162,6,5.48
171,6,4.57
176,4,3.62
322,8,3.23
328,1,1.07
429,5,1.96
474,3,2.43
515,3,6.15
802,0,3.83
977,5,2.38
7,5,-0.46
22,2,-0.61
24,6,1.0
46,1,0.13
51,4,0.19
152,0,4.24
422,5,5.68
446,5,1.42
37,8,0.34
158,8,0.65
412,5,2.2
839,5,-0.58
846,8,0.09
10,6,-0.67
366,5,1.32
370,0,0.06
377,5,1.08
30,6,-0.18
43,5,-0.19
184,6,-0.01
185,5,0.57
232,8,2.5
240,8,3.63
246,6,0.71
369,8,1.54
373,5,0.69
33,5,-0.1
36,5,-0.64
13,5,0.78
20,5,0.39
23,5,-0.52
29,0,-0.6
34,4,-0.44
39,6,-0.05
42,0,-0.36
52,8,0.49
58,1,0.3
61,3,-0.22
63,1,-0.65
72,5,1.23
150,5,4.56
160,0,1.25
323,5,1.48
367,4,0.84
413,6,3.85
502,7,2.06
703,0,2.75
769,5,1.69
819,6,0.71
853,5,0.9
855,6,1.59
974,3,0.1
976,6,-0.18
15,0,0.48
224,0,2.43
237,8,1.97
257,0,2.05
262,6,1.69
263,2,3.1
287,3,0.46
498,7,4.61
532,4,5.05
735,3,0.07
737,5,2.11
741,6,0.51
911,2,0.38
17,2,-0.41
26,0,-0.6
275,2,1.06
336,4,-0.44
360,4,2.89
361,8,1.88
423,4,0.62
32,8,-0.64
837,2,1.2
25,2,-0.53
31,2,-0.33
57,0,-0.74
59,3,-0.36
60,5,-0.49
65,0,-0.6
175,2,3.44
375,2,0.04
