id,Community,B
1,0,-0.23
2,7,0.08
5,0,-0.17
12,2,1.0
18,5,1.0
151,3,3.92
163,2,6.19
794,10,4.77
795,6,3.47
21,5,-0.83
424,4,4.11
3,4,-0.74
8,2,0.74
337,5,-0.9
4,5,0.26
6,1,-0.24
9,4,-0.71
11,1,1.63
14,2,-0.2
16,3,-0.31
19,5,0.23
27,3,-0.46
28,5,0.54
40,2,0.13
41,6,0.15
77,2,2.12
144,0,3.09
162,4,4.79
171,6,4.48
176,9,4.92
322,5,3.05
328,2,0.95
429,5,2.31
474,0,3.09
515,3,6.34
802,8,4.11
977,5,2.77
7,1,-0.4
22,0,-0.74
24,9,0.97
46,0,0.03
51,4,0.05
152,5,4.0
422,2,5.86
446,5,1.81
37,5,0.51
158,4,0.56
412,7,2.43
839,2,-0.52
846,8,0.13
10,8,-0.73
366,3,1.3
370,0,0.15
377,2,1.27
30,8,-0.27
43,8,-0.13
184,4,-0.03
185,4,0.68
232,5,2.52
240,2,3.14
246,6,0.72
369,9,1.63
373,4,0.54
33,5,-0.06
36,2,-0.64
13,8,1.26
20,5,0.47
23,5,-0.62
29,2,-0.58
34,4,-0.57
39,9,0.11
42,2,-0.28
52,1,0.63
58,4,0.19
61,5,-0.55
63,4,-0.51
72,5,1.5
150,4,4.65
160,4,0.9
323,7,1.74
367,9,1.06
413,0,4.27
502,3,1.17
703,5,2.77
769,6,2.11
819,7,0.61
853,2,0.92
855,5,1.71
974,9,-0.02
976,10,0.02
15,8,0.33
224,1,2.57
237,5,1.99
257,4,1.64
262,5,1.67
263,9,3.5
287,6,0.5
498,5,3.58
532,7,5.66
735,1,0.18
737,9,2.58
741,3,0.48
911,4,0.19
17,3,-0.43
26,4,-0.51
275,6,1.26
336,1,-0.5
360,4,3.31
361,0,2.33
423,4,0.56
32,4,-0.6
837,2,1.0
25,7,-0.53
31,5,-0.55
57,4,-0.63
59,0,-0.39
60,5,-0.48
65,5,-0.69
175,2,3.4
375,2,-0.2
964,8,-0.47
62,8,-0.73
35,1,-0.6
44,0,0.03
47,5,-0.76
38,3,-0.58
421,5,3.72
970,5,-0.13
48,2,-0.69
50,4,-0.68
53,10,-0.49
55,5,-0.8
45,4,-0.57
764,5,-0.66
49,8,-0.7
54,0,-0.58
64,10,-0.42
56,5,-0.76
66,10,-0.42
79,0,0.95
100,10,0.04
101,2,-0.61
327,2,0.07
359,5,-0.76
67,10,-0.12
81,9,1.2
82,4,-0.54
84,5,0.19
94,2,-0.14
98,9,-0.09
105,5,-0.02
106,7,0.14
107,2,-0.08
110,5,-0.16
112,5,0.19
114,4,-0.17
118,6,-0.02
126,9,0.08
132,2,-0.17
318,9,1.79
319,3,1.5
472,0,0.03
68,2,-0.08
91,4,-0.15
102,0,0.06
121,9,-0.09
131,5,-0.27
135,8,-0.2
136,2,1.15
699,2,0.18
69,8,-0.13
