id,Community,B
1,0,-0.33
2,6,0.05
5,7,-0.05
12,0,1.29
18,2,0.99
151,5,4.46
163,2,6.26
794,3,5.71
795,1,4.21
21,2,-0.63
424,2,4.16
3,3,-0.89
8,1,1.15
337,2,-0.69
4,2,0.39
6,4,-0.26
9,7,-0.73
11,3,1.07
14,0,-0.33
16,2,-0.37
19,4,0.09
27,5,-0.49
28,3,0.55
40,1,0.33
41,0,-0.06
77,3,2.06
144,3,2.67
162,0,5.34
171,4,3.77
176,0,4.02
322,5,2.84
328,6,0.81
429,0,2.18
474,5,2.58
515,4,6.45
802,4,3.15
977,4,2.31
7,1,-0.42
22,3,-0.82
24,4,0.74
46,0,-0.03
51,5,0.22
152,0,3.59
422,5,6.3
446,3,1.45
37,5,0.42
158,3,0.62
412,4,2.01
839,1,-0.49
846,4,0.15
10,0,-0.72
366,6,1.42
370,7,0.24
377,0,1.15
30,5,-0.13
43,1,-0.08
184,2,0.14
185,3,0.75
232,3,2.25
240,0,3.23
246,2,0.53
369,2,1.38
373,0,0.73
33,5,0.03
36,4,-0.5
13,0,0.92
20,1,0.74
23,5,-0.42
29,7,-0.52
34,4,-0.56
39,3,-0.09
42,2,-0.29
52,2,0.53
58,6,0.47
61,3,-0.37
63,1,-0.6
72,7,2.3
150,5,4.81
160,6,1.05
323,4,1.34
367,5,0.9
413,0,3.43
502,5,1.22
703,1,3.28
769,5,2.03
819,0,0.63
853,5,1.16
855,5,1.74
974,0,0.0
976,5,-0.04
15,3,0.3
224,2,1.98
237,2,1.78
257,4,1.44
262,3,1.23
263,3,3.31
287,0,0.43
498,1,4.29
532,4,5.02
735,7,0.35
737,4,1.85
741,3,0.39
911,2,0.28
17,4,-0.42
26,0,-0.59
275,5,1.13
336,4,-0.45
360,6,3.31
361,2,1.95
423,2,0.56
32,4,-0.53
837,0,1.25
25,1,-0.6
31,2,-0.29
57,0,-0.79
59,2,-0.4
60,6,-0.32
65,5,-0.62
175,5,3.42
375,2,-0.03
964,5,-0.33
62,5,-0.55
35,2,-0.57
44,0,-0.23
47,4,-0.53
38,4,-0.61
421,7,4.97
970,0,-0.23
48,5,-0.68
50,0,-0.75
53,5,-0.65
55,3,-0.79
45,2,-0.55
764,5,-0.49
49,5,-0.62
54,2,-0.49
64,4,-0.53
56,5,-0.52
66,0,-0.66
79,3,0.62
100,4,-0.12
101,7,-0.59
327,1,0.29
359,4,-0.58
67,6,-0.08
81,0,0.96
82,3,-0.7
84,6,0.31
94,2,-0.03
98,0,-0.13
105,0,-0.13
106,1,0.22
107,2,-0.12
110,2,-0.03
112,4,0.2
114,4,-0.18
118,2,-0.18
126,5,-0.0
132,5,-0.07
318,3,1.77
319,3,1.45
472,7,0.2
68,0,-0.29
91,4,-0.04
102,0,-0.13
121,3,-0.18
131,3,-0.47
135,2,-0.09
136,6,1.42
699,1,0.33
69,4,-0.1
90,2,0.14
96,6,0.26
117,4,-0.1
125,1,0.03
70,2,-0.52
78,3,-0.7
95,3,-0.34
109,2,0.11
123,0,0.69
134,1,-0.75
138,6,-0.14
71,3,-0.89
74,1,1.04
111,4,1.61
116,2,1.16
154,5,2.52
216,4,0.34
219,5,-0.55
251,0,-0.56
320,5,1.22
325,7,2.55
326,0,1.42
334,3,1.1
368,3,-0.76
374,2,0.31
418,1,2.94
457,0,1.19
501,5,1.16
521,4,0.06
533,2,2.94
599,4,0.63
696,5,0.84
700,1,0.22
709,3,-0.09
710,5,0.12
714,5,0.42
717,5,-0.13
719,0,0.43
720,5,0.38
722,6,0.23
724,6,0.34
728,4,0.88
729,3,-0.05
732,4,1.01
734,0,-0.43
852,2,0.96
905,5,2.06
950,0,1.58
73,5,-0.68
500,3,-0.31
115,5,0.42
122,0,0.33
127,5,-0.42
133,1,-0.01
354,3,0.94
673,0,0.4
676,4,0.25
679,3,1.19
681,6,0.68
688,3,-0.09
691,5,-0.23
705,2,0.16
706,0,-0.06
713,2,-0.63
75,0,-0.56
222,2,0.22
245,4,1.26
295,3,0.01
510,3,-0.37
954,1,-0.68
956,3,-0.7
76,1,0.22
85,4,-0.23
99,7,0.35
119,4,-0.61
355,2,-0.4
727,7,-0.19
80,1,0.33
241,5,-0.0
247,3,0.33
290,0,0.6
301,2,2.18
305,1,0.18
364,5,-0.07
371,0,0.07
666,5,0.8
668,4,-0.21
671,0,0.89
682,5,-0.0
683,4,0.23
684,6,0.36
698,0,-0.13
704,4,-0.61
707,4,-0.4
948,2,1.13
365,2,-0.66
130,1,-0.64
113,7,-0.48
497,5,0.55
83,7,-0.7
86,4,-0.64
87,6,-0.59
88,0,-0.52
89,4,-0.23
124,4,-0.48
708,5,-0.3
731,4,-0.53
97,3,-0.21
317,3,0.43
93,4,-0.5
92,4,-0.61
137,0,-0.79
259,0,2.04
494,4,-0.12
689,4,-0.61
693,4,-0.5
270,3,-0.82
104,5,-0.62
513,4,-0.18
108,1,-0.64
358,5,-0.59
339,5,-0.55
335,0,-0.23
481,6,1.39
672,4,-0.4
674,1,0.25
675,5,-0.1
678,3,0.46
120,3,-0.79
129,1,-0.83
128,2,-0.55
479,1,1.11
746,4,1.69
754,0,1.19
756,5,1.13
918,1,3.54
941,0,0.6
450,6,-0.16
139,4,-0.4
140,3,-0.44
141,0,-0.56
143,5,-0.42
165,0,-0.23
167,6,-0.16
170,4,0.34
174,2,-0.01
178,1,-0.31
179,5,-0.17
180,7,-0.27
142,4,-0.69
147,0,-0.43
415,5,-0.23
419,4,0.63
506,4,0.31
145,0,-0.03
155,3,-0.31
159,2,-0.57
161,0,0.73
396,3,1.26
408,2,0.42
433,5,-0.04
813,5,0.25
845,3,0.75
851,3,0.87
858,2,0.53
860,0,0.33
886,1,0.93
888,4,0.71
891,2,1.36
146,5,-0.62
149,0,-0.56
148,5,0.06
156,1,-0.38
389,1,1.64
834,3,1.23
841,1,-0.64
848,5,-0.17
153,2,-0.57
157,7,-0.59
166,4,-0.48
217,4,-0.1
218,4,0.2
265,2,0.28
267,4,0.74
268,4,0.04
283,4,-0.21
286,0,1.45
379,5,-0.49
382,3,-0.21
388,6,-0.27
399,0,0.13
402,6,0.36
420,4,0.93
426,1,2.2
427,0,0.3
437,0,-0.33
460,2,-0.03
530,3,0.11
544,2,0.08
680,4,-0.12
718,5,-0.49
748,1,0.37
766,2,0.73
767,4,-0.12
796,5,0.32
798,5,-0.46
801,2,-0.18
807,4,-0.29
810,0,-0.39
816,5,-0.04
820,0,-0.72
832,0,-0.39
849,0,-0.52
859,3,0.91
863,0,0.2
871,1,1.64
909,4,0.96
910,0,1.75
915,0,-0.23
922,3,0.94
966,3,-0.6
967,6,-0.3
968,2,-0.46
973,2,-0.49
975,0,-0.46
266,3,0.84
271,5,-0.33
255,1,1.45
383,3,0.3
390,0,-0.49
398,4,-0.23
935,0,-0.06
164,5,0.09
177,7,-0.7
191,5,-0.17
742,0,-0.49
743,2,-0.49
745,0,-0.39
929,2,0.33
183,5,-0.36
272,3,-0.5
387,0,0.23
403,0,-0.13
409,5,0.42
411,1,0.07
432,4,-0.56
440,6,0.68
443,3,0.04
448,1,0.96
456,4,0.39
168,0,-0.62
393,1,0.25
406,2,0.05
414,5,0.22
169,3,-0.86
416,0,-0.59
873,5,-0.04
879,5,0.51
172,6,-0.64
173,1,-0.53
442,4,-0.56
201,3,0.11
205,4,0.12
378,0,-0.69
386,5,-0.07
405,6,0.76
407,7,0.82
425,5,-0.0
431,7,0.13
439,6,0.49
445,0,0.07
447,4,0.5
453,2,0.14
455,1,0.03
459,4,-0.56
471,7,1.18
517,0,2.08
702,3,-0.21
181,0,-0.33
188,7,-0.09
189,1,-0.6
194,5,-0.42
198,5,-0.33
856,7,-0.23
182,5,-0.62
190,6,-0.51
193,4,-0.5
195,3,-0.09
187,5,-0.68
204,6,-0.35
186,0,-0.36
196,3,-0.54
200,3,-0.73
857,0,-0.79
192,6,-0.48
202,3,-0.57
203,6,-0.53
197,0,-0.72
199,6,-0.64
210,5,0.64
736,4,-0.58
206,6,-0.64
207,2,-0.57
208,7,-0.63
212,3,-0.89
907,6,-0.61
209,3,-0.57
281,5,-0.3
282,5,-0.3
288,3,-0.5
293,0,-0.33
300,1,0.48
311,7,0.17
516,2,-0.32
908,4,-0.61
921,4,-0.12
211,4,-0.69
213,2,-0.69
214,5,-0.52
215,5,0.25
221,0,-0.89
264,4,0.44
952,2,-0.23
953,0,0.76
244,3,-0.31
963,1,-0.57
959,1,-0.68
225,7,-0.3
480,4,0.31
568,2,-0.46
223,5,-0.65
239,6,-0.24
228,4,-0.61
233,2,-0.6
243,4,-0.53
254,1,-0.53
258,3,-0.66
298,1,-0.34
303,1,-0.68
310,2,0.22
226,2,2.66
229,2,-0.49
230,5,-0.33
231,5,-0.13
236,7,-0.37
238,0,0.5
250,2,2.58
260,7,0.42
273,4,-0.61
274,4,-0.64
277,7,0.06
279,4,-0.58
297,4,0.82
299,6,-0.35
308,3,0.04
329,5,-0.49
357,3,0.81
483,3,1.93
484,7,0.93
485,2,-0.32
486,0,1.88
505,6,6.82
667,0,0.83
685,4,-0.53
686,2,-0.26
692,4,-0.48
697,5,-0.49
875,4,-0.18
876,5,0.03
880,1,0.7
881,1,-0.08
889,6,-0.3
890,7,1.4
892,5,-0.36
893,4,-0.26
894,2,-0.55
895,0,-0.29
896,6,0.81
897,5,-0.52
898,0,-0.72
900,4,-0.29
901,4,-0.37
928,2,0.73
934,4,0.25
942,7,1.36
946,2,-0.15
227,2,-0.66
477,2,-0.52
488,1,-0.34
944,5,-0.52
234,5,-0.46
487,3,-0.6
490,3,-0.34
235,5,-0.62
242,4,0.34
304,7,-0.66
475,4,-0.42
943,7,0.56
947,1,-0.12
296,6,-0.48
249,3,-0.6
306,6,-0.43
524,1,-0.04
527,0,-0.13
882,1,0.03
248,6,-0.53
289,5,0.38
253,2,-0.57
276,2,-0.6
278,2,-0.63
307,5,-0.07
252,3,-0.63
256,0,-0.56
903,5,0.19
912,5,-0.2
917,5,-0.42
949,5,-0.3
261,0,-0.62
913,4,-0.1
269,3,-0.76
478,0,-0.75
899,2,-0.6
280,1,-0.12
541,3,-0.25
557,3,0.07
284,5,-0.68
285,6,1.6
309,1,-0.42
509,5,-0.39
520,0,0.89
548,7,0.28
607,0,-0.79
634,7,-0.59
638,2,-0.6
940,5,1.03
955,0,-0.56
313,2,-0.4
522,6,0.05
291,7,-0.81
292,5,-0.62
294,0,-0.69
482,4,-0.67
302,0,-0.49
312,0,-0.39
