id,Community,B
1,0,-0.26
2,8,-0.06
5,6,-0.33
12,3,1.33
18,6,1.29
151,5,4.21
163,2,5.65
794,3,5.71
795,1,3.24
21,2,-0.55
424,1,4.06
3,8,-0.84
8,8,0.86
337,2,-0.57
4,9,0.5
6,8,-0.28
9,2,-0.57
11,5,1.32
14,5,-0.13
16,3,-0.48
19,7,-0.03
27,3,-0.54
28,6,0.77
40,7,-0.03
41,8,0.01
77,2,1.85
144,1,2.71
162,0,5.36
171,4,4.58
176,3,4.03
322,3,2.94
328,6,0.98
429,7,2.21
474,6,3.11
515,2,6.47
802,4,3.89
977,0,2.06
7,5,-0.31
22,1,-0.63
24,0,0.91
46,4,0.31
51,9,0.3
152,5,3.65
422,1,6.19
446,3,1.46
37,7,0.39
158,2,0.55
412,8,2.81
839,7,-0.61
846,2,0.22
10,0,-0.66
366,8,1.44
370,5,0.02
377,0,1.13
30,0,-0.2
43,6,-0.26
184,3,0.1
185,3,0.85
232,0,1.93
240,8,3.98
246,0,0.67
369,6,1.63
373,0,0.7
33,1,0.02
36,0,-0.69
13,5,1.08
20,3,0.56
23,0,-0.51
29,5,-0.52
34,2,-0.49
39,2,0.07
42,7,-0.42
52,5,0.4
58,3,0.3
61,3,-0.35
63,2,-0.42
72,1,1.38
150,5,4.54
160,2,1.01
323,8,2.0
367,6,1.08
413,0,3.57
502,0,1.13
703,0,2.18
769,1,1.97
819,8,0.86
853,0,1.07
855,6,2.15
974,5,-0.01
976,8,-0.12
15,3,0.36
224,0,1.87
237,2,1.77
257,1,1.66
262,3,1.39
263,6,3.7
287,0,0.36
498,7,3.4
532,3,5.45
735,1,-0.06
737,6,2.63
741,6,0.46
911,8,0.27
17,5,-0.4
26,0,-0.66
275,6,1.22
336,3,-0.51
360,7,3.43
361,0,1.78
423,2,0.63
32,3,-0.64
837,2,1.16
25,1,-0.52
31,2,-0.24
57,7,-0.75
59,0,-0.48
60,4,-0.13
65,0,-0.69
175,5,3.18
375,8,-0.15
964,1,-0.32
62,2,-0.44
35,3,-0.57
44,0,-0.07
47,5,-0.58
38,7,-0.8
421,0,3.48
970,1,0.08
48,1,-0.6
50,7,-0.78
53,2,-0.52
55,1,-0.63
45,5,-0.58
764,3,-0.54
49,4,-0.33
54,5,-0.52
64,6,-0.75
56,4,-0.44
66,0,-0.63
79,7,0.69
100,0,-0.14
101,6,-0.78
327,1,0.16
359,2,-0.52
67,2,-0.19
81,5,0.96
82,0,-0.63
84,3,0.17
94,4,0.17
98,5,-0.04
105,0,-0.04
106,3,0.07
107,5,-0.16
110,1,0.05
112,0,0.33
114,6,-0.23
118,5,-0.01
126,3,0.01
132,3,-0.06
318,1,1.72
319,8,1.83
472,7,-0.25
68,1,-0.04
91,8,-0.12
102,5,-0.01
121,5,-0.04
131,1,-0.15
135,5,-0.07
136,0,1.25
699,0,0.05
69,3,-0.09
90,5,0.22
96,7,0.11
117,6,-0.09
125,5,0.02
70,3,-0.64
78,0,-0.6
95,9,-0.4
109,2,0.04
123,8,0.79
134,4,-0.44
138,9,-0.27
71,4,-0.55
74,8,0.56
111,2,1.65
116,8,1.51
154,3,2.58
216,7,0.25
219,8,-0.64
251,1,-0.4
320,9,1.88
325,3,1.75
326,9,2.21
334,7,0.97
368,6,-0.71
374,5,0.4
418,2,2.03
457,1,1.12
501,5,1.05
521,9,0.22
533,0,2.95
599,6,0.84
696,6,0.87
700,3,0.01
709,5,0.02
710,3,0.04
